wall_time,sim_time,symbol,last_price,last_size,trade_detected,vwap,mid,bar_close,macd_line,signal_line,histogram
2026-04-02T14:12:59.169122,2025-04-10 09:30:46,JPM,229.4800,1,0,229.7390,229.4350,,,,
2026-04-02T14:13:00.174117,2025-04-10 09:30:47,JPM,229.4800,1,0,229.7390,229.4350,,,,
2026-04-02T14:13:01.176751,2025-04-10 09:30:48,JPM,229.4400,1,1,229.7248,229.4400,,,,
2026-04-02T14:13:02.185217,2025-04-10 09:30:49,JPM,229.4400,1,0,229.7248,229.4400,,,,
2026-04-02T14:13:03.184373,2025-04-10 09:30:50,JPM,229.4100,1,1,229.7105,229.4400,229.4400,,,
2026-04-02T14:13:04.189361,2025-04-10 09:30:51,JPM,229.4100,1,0,229.7105,229.4400,,,,
2026-04-02T14:13:05.191984,2025-04-10 09:30:52,JPM,229.4200,1,1,229.6978,229.4350,,,,
2026-04-02T14:13:06.197943,2025-04-10 09:30:53,JPM,229.4200,1,0,229.6978,229.4350,,,,
2026-04-02T14:13:07.202785,2025-04-10 09:30:54,JPM,229.4400,1,1,229.6871,229.4350,,,,
2026-04-02T14:13:08.206788,2025-04-10 09:30:55,JPM,229.4400,1,0,229.6871,229.4350,229.4350,,,
2026-04-02T14:13:09.210921,2025-04-10 09:30:56,JPM,229.4400,1,0,229.6871,229.4350,,,,
2026-04-02T14:13:10.215779,2025-04-10 09:30:57,JPM,229.4400,1,0,229.6871,229.4350,,,,
2026-04-02T14:13:11.220899,2025-04-10 09:30:58,JPM,229.4400,1,0,229.6871,229.4350,,,,
2026-04-02T14:13:12.224620,2025-04-10 09:30:59,JPM,229.8500,1,1,229.6936,229.8500,,,,
2026-04-02T14:13:13.272465,2025-04-10 09:31:00,JPM,229.8500,2,1,229.6996,229.8500,229.8500,,,
2026-04-02T14:13:14.239601,2025-04-10 09:31:01,JPM,229.8500,1,0,229.6996,229.8500,,,,
2026-04-02T14:13:15.241455,2025-04-10 09:31:02,JPM,229.8600,1,1,229.7056,229.8500,,,,
2026-04-02T14:13:16.241692,2025-04-10 09:31:03,JPM,229.8500,1,1,229.7107,229.8500,,,,
2026-04-02T14:13:17.247745,2025-04-10 09:31:04,JPM,229.8500,1,0,229.7107,229.8500,,,,
2026-04-02T14:13:18.244106,2025-04-10 09:31:05,JPM,229.7500,1,1,229.7121,229.8500,229.8500,,,
2026-04-02T14:13:19.258270,2025-04-10 09:31:06,JPM,229.6800,1,1,229.7110,229.7000,,,,
2026-04-02T14:13:20.253197,2025-04-10 09:31:07,JPM,229.5900,1,1,229.7071,229.5900,,,,
2026-04-02T14:13:21.258571,2025-04-10 09:31:08,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:22.261583,2025-04-10 09:31:09,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:23.287473,2025-04-10 09:31:10,JPM,229.5900,1,0,229.7071,229.5900,229.5900,,,
2026-04-02T14:13:24.290934,2025-04-10 09:31:11,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:25.309012,2025-04-10 09:31:13,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:26.302961,2025-04-10 09:31:14,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:27.338968,2025-04-10 09:31:14,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:28.313986,2025-04-10 09:31:15,JPM,229.5900,1,0,229.7071,229.5900,229.5900,,,
2026-04-02T14:13:29.312749,2025-04-10 09:31:17,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:30.330693,2025-04-10 09:31:18,JPM,229.5900,1,0,229.7071,229.5900,,,,
2026-04-02T14:13:31.316553,2025-04-10 09:31:19,JPM,229.6700,1,1,229.7059,229.5900,,,,
2026-04-02T14:13:32.320266,2025-04-10 09:31:20,JPM,229.6700,1,0,229.7059,229.5900,,,,
2026-04-02T14:13:33.320030,2025-04-10 09:31:21,JPM,229.5400,1,1,229.7009,229.5350,229.5350,,,
2026-04-02T14:13:34.323493,2025-04-10 09:31:22,JPM,229.5400,1,0,229.7009,229.4500,,,,
2026-04-02T14:13:35.333443,2025-04-10 09:31:22,JPM,229.4300,1,1,229.6929,229.4350,,,,
2026-04-02T14:13:36.347283,2025-04-10 09:31:24,JPM,229.4300,1,0,229.6929,229.4350,,,,
2026-04-02T14:13:37.338146,2025-04-10 09:31:25,JPM,229.6500,1,1,229.6917,229.3950,,,,
2026-04-02T14:13:38.346154,2025-04-10 09:31:26,JPM,229.3700,4,1,229.6587,229.3950,229.3950,,,
2026-04-02T14:13:39.391812,2025-04-10 09:31:27,JPM,229.4000,1,1,229.6522,229.3950,,,,
2026-04-02T14:13:40.368203,2025-04-10 09:31:28,JPM,229.4000,1,0,229.6522,229.4000,,,,
2026-04-02T14:13:41.372108,2025-04-10 09:31:29,JPM,229.4000,1,0,229.6522,229.4000,,,,
2026-04-02T14:13:42.377589,2025-04-10 09:31:30,JPM,229.4000,1,0,229.6522,229.4000,,,,
2026-04-02T14:13:43.383013,2025-04-10 09:31:31,JPM,229.4000,1,0,229.6522,229.4000,229.4000,,,
2026-04-02T14:13:44.385978,2025-04-10 09:31:32,JPM,229.4000,1,0,229.6522,229.4000,,,,
2026-04-02T14:13:45.394072,2025-04-10 09:31:33,JPM,229.3900,1,1,229.6459,229.4000,,,,
2026-04-02T14:13:46.391081,2025-04-10 09:31:34,JPM,229.4000,13,1,229.5867,229.4000,,,,
2026-04-02T14:13:47.395663,2025-04-10 09:31:35,JPM,229.4000,13,0,229.5867,229.4000,,,,
2026-04-02T14:13:48.429616,2025-04-10 09:31:36,JPM,229.4000,13,0,229.5867,229.4000,229.4000,,,
2026-04-02T14:13:49.430314,2025-04-10 09:31:37,JPM,229.4000,13,0,229.5867,229.4000,,,,
2026-04-02T14:13:50.444316,2025-04-10 09:31:38,JPM,229.4000,13,0,229.5867,229.4000,,,,
2026-04-02T14:13:51.430121,2025-04-10 09:31:39,JPM,229.4000,13,0,229.5867,229.4000,,,,
2026-04-02T14:13:52.448555,2025-04-10 09:31:40,JPM,229.4000,1,0,229.5867,229.4000,,,,
2026-04-02T14:13:53.441419,2025-04-10 09:31:41,JPM,229.5300,1,1,229.5856,229.4000,229.4000,,,
2026-04-02T14:13:54.444758,2025-04-10 09:31:42,JPM,229.5300,1,0,229.5856,229.4700,,,,
2026-04-02T14:13:55.442701,2025-04-10 09:31:43,JPM,229.4700,1,1,229.5836,229.4700,,,,
2026-04-02T14:13:56.445970,2025-04-10 09:31:44,JPM,229.4600,1,1,229.5814,229.4700,,,,
2026-04-02T14:13:57.446657,2025-04-10 09:31:45,JPM,229.4600,1,0,229.5814,229.4700,,,,
2026-04-02T14:13:58.448073,2025-04-10 09:31:46,JPM,229.4700,2,1,229.5776,229.4900,229.4900,,,
2026-04-02T14:13:59.452095,2025-04-10 09:31:47,JPM,229.2700,1,1,229.5725,229.4000,,,,
2026-04-02T14:14:00.454363,2025-04-10 09:31:48,JPM,229.1300,1,1,229.5652,229.4000,,,,
2026-04-02T14:14:01.454552,2025-04-10 09:31:49,JPM,229.0000,1,1,229.5561,229.0300,,,,
2026-04-02T14:14:02.458929,2025-04-10 09:31:50,JPM,228.9700,1,1,229.5468,229.1450,,,,
2026-04-02T14:14:03.462519,2025-04-10 09:31:51,JPM,228.9900,1,1,229.5381,229.1450,229.1450,,,
2026-04-02T14:14:04.477272,2025-04-10 09:31:52,JPM,228.9900,1,0,229.5381,229.1500,,,,
2026-04-02T14:14:05.469664,2025-04-10 09:31:53,JPM,228.8800,1,1,229.5280,229.0150,,,,
2026-04-02T14:14:06.471771,2025-04-10 09:31:54,JPM,228.8800,1,0,229.5280,228.8500,,,,
2026-04-02T14:14:07.483090,2025-04-10 09:31:55,JPM,228.8500,1,1,229.5177,228.8500,,,,
2026-04-02T14:14:08.628191,2025-04-10 09:31:56,JPM,228.9500,1,1,229.5093,229.0400,229.0400,,,
2026-04-02T14:14:09.629529,2025-04-10 09:31:57,JPM,228.6200,1,1,229.4962,228.7400,,,,
2026-04-02T14:14:10.624933,2025-04-10 09:31:58,JPM,228.5700,1,1,229.4828,228.7250,,,,
2026-04-02T14:14:11.630455,2025-04-10 09:31:59,JPM,228.7700,2,1,229.4627,228.7700,,,,
2026-04-02T14:14:12.635549,2025-04-10 09:32:00,JPM,228.7600,1,1,229.4529,228.7700,,,,
2026-04-02T14:14:13.638159,2025-04-10 09:32:01,JPM,228.7600,1,0,229.4529,228.7700,228.7700,,,
2026-04-02T14:14:14.643607,2025-04-10 09:32:02,JPM,228.5800,1,1,229.4410,228.7150,,,,
2026-04-02T14:14:15.641195,2025-04-10 09:32:03,JPM,228.5800,1,0,229.4410,228.7150,,,,
2026-04-02T14:14:16.643492,2025-04-10 09:32:04,JPM,228.3600,1,1,229.4264,228.2150,,,,
2026-04-02T14:14:17.721811,2025-04-10 09:32:05,JPM,228.2600,1,1,229.4108,228.2150,,,,
2026-04-02T14:14:18.863571,2025-04-10 09:32:06,JPM,228.2600,1,0,229.4108,228.2150,228.2150,,,
2026-04-02T14:14:19.692445,2025-04-10 09:32:07,JPM,228.3700,1,1,229.3971,228.4400,,,,
2026-04-02T14:14:20.693384,2025-04-10 09:32:08,JPM,228.3700,1,0,229.3971,228.4400,,,,
2026-04-02T14:14:21.692494,2025-04-10 09:32:09,JPM,228.2900,1,1,229.3827,228.4400,,,,
2026-04-02T14:14:22.693466,2025-04-10 09:32:10,JPM,228.2900,1,0,229.3827,228.4400,,,,
2026-04-02T14:14:23.701888,2025-04-10 09:32:11,JPM,228.4500,1,1,229.3708,228.4400,228.4400,,,
2026-04-02T14:14:24.702998,2025-04-10 09:32:12,JPM,228.3400,1,1,229.3577,228.5250,,,,
2026-04-02T14:14:25.713270,2025-04-10 09:32:13,JPM,228.3400,1,0,229.3577,228.5250,,,,
2026-04-02T14:14:26.717671,2025-04-10 09:32:14,JPM,228.3200,1,1,229.3447,228.5250,,,,
2026-04-02T14:14:27.732110,2025-04-10 09:32:15,JPM,228.2800,1,1,229.3316,228.5250,,,,
2026-04-02T14:14:28.745109,2025-04-10 09:32:16,JPM,228.2800,1,0,229.3316,228.5100,228.5100,,,
2026-04-02T14:14:29.745606,2025-04-10 09:32:17,JPM,228.2800,1,0,229.3316,228.5100,,,,
2026-04-02T14:14:30.746100,2025-04-10 09:32:18,JPM,228.2500,1,1,229.3184,228.3750,,,,
2026-04-02T14:14:31.744187,2025-04-10 09:32:19,JPM,228.1600,1,1,229.3045,228.3750,,,,
2026-04-02T14:14:32.755678,2025-04-10 09:32:20,JPM,228.1600,1,0,229.3045,228.3750,,,,
2026-04-02T14:14:33.756665,2025-04-10 09:32:21,JPM,228.3800,1,1,229.2935,228.3750,228.3750,,,
2026-04-02T14:14:34.772303,2025-04-10 09:32:22,JPM,228.3800,1,0,229.2935,228.3750,,,,
2026-04-02T14:14:35.779023,2025-04-10 09:32:23,JPM,228.3800,1,0,229.2935,228.3750,,,,
2026-04-02T14:14:36.771649,2025-04-10 09:32:24,JPM,228.1900,1,1,229.2805,228.3750,,,,
2026-04-02T14:14:37.778355,2025-04-10 09:32:25,JPM,228.1000,1,1,229.2667,228.2900,,,,
2026-04-02T14:14:38.785742,2025-04-10 09:32:26,JPM,228.1000,1,0,229.2667,228.2900,228.2900,-0.343692,-0.343692,
2026-04-02T14:14:39.786283,2025-04-10 09:32:27,JPM,228.5100,1,1,229.2580,228.2900,,,,
2026-04-02T14:14:40.784461,2025-04-10 09:32:28,JPM,228.1800,1,1,229.2458,228.2900,,,,
2026-04-02T14:14:41.787362,2025-04-10 09:32:29,JPM,228.2900,1,1,229.2351,228.2900,,,,
2026-04-02T14:14:42.788425,2025-04-10 09:32:30,JPM,228.1100,1,1,229.2226,228.2900,,,,
2026-04-02T14:14:43.794936,2025-04-10 09:32:31,JPM,228.2100,1,1,229.2114,228.2900,228.2900,-0.356655,-0.346285,
2026-04-02T14:14:44.800125,2025-04-10 09:32:32,JPM,228.2100,1,0,229.2114,228.3300,,,,
2026-04-02T14:14:45.796347,2025-04-10 09:32:33,JPM,228.2100,1,0,229.2114,228.3700,,,,
2026-04-02T14:14:46.796610,2025-04-10 09:32:34,JPM,228.4000,1,1,229.2026,228.3700,,,,
2026-04-02T14:14:47.802259,2025-04-10 09:32:35,JPM,228.3700,1,1,229.1937,228.3700,,,,
2026-04-02T14:14:48.801673,2025-04-10 09:32:36,JPM,228.3800,1,1,229.1850,228.3700,228.3700,-0.356366,-0.348301,
2026-04-02T14:14:49.808457,2025-04-10 09:32:37,JPM,228.3700,1,1,229.1764,228.3650,,,,
2026-04-02T14:14:50.805973,2025-04-10 09:32:38,JPM,228.5600,5,1,229.1456,228.5600,,,,
2026-04-02T14:14:51.815151,2025-04-10 09:32:39,JPM,228.6600,1,1,229.1408,228.5600,,,,
2026-04-02T14:14:52.817846,2025-04-10 09:32:40,JPM,228.6600,1,0,229.1408,228.6550,,,,
2026-04-02T14:14:53.823231,2025-04-10 09:32:41,JPM,228.9200,2,1,229.1365,228.9150,228.9150,-0.308602,-0.340361,
2026-04-02T14:14:54.824098,2025-04-10 09:32:42,JPM,228.9200,2,0,229.1365,228.9500,,,,
2026-04-02T14:14:55.832845,2025-04-10 09:32:43,JPM,228.9200,2,0,229.1365,228.9500,,,,
2026-04-02T14:14:56.842389,2025-04-10 09:32:44,JPM,229.0300,1,1,229.1355,229.0300,,,,
2026-04-02T14:14:57.838766,2025-04-10 09:32:45,JPM,229.0300,1,0,229.1355,229.0300,,,,
2026-04-02T14:14:58.838921,2025-04-10 09:32:46,JPM,229.0300,1,0,229.1355,229.0300,229.0300,-0.258489,-0.323987,
2026-04-02T14:14:59.842673,2025-04-10 09:32:47,JPM,228.9700,1,1,229.1339,229.0300,,,,
2026-04-02T14:15:00.842533,2025-04-10 09:32:48,JPM,228.9700,1,0,229.1339,228.9650,,,,
2026-04-02T14:15:01.848337,2025-04-10 09:32:49,JPM,228.9700,1,0,229.1339,228.9850,,,,
2026-04-02T14:15:02.849483,2025-04-10 09:32:50,JPM,228.9700,1,0,229.1339,228.9850,,,,
2026-04-02T14:15:03.857422,2025-04-10 09:32:51,JPM,228.9900,1,1,229.1325,228.9850,228.9850,-0.219871,-0.303164,
2026-04-02T14:15:04.854958,2025-04-10 09:32:52,JPM,228.7100,1,1,229.1286,228.7100,,,,
2026-04-02T14:15:05.860133,2025-04-10 09:32:53,JPM,228.7100,1,0,229.1286,228.8250,,,,
2026-04-02T14:15:06.863086,2025-04-10 09:32:54,JPM,228.7100,1,0,229.1286,228.7700,,,,
2026-04-02T14:15:07.865846,2025-04-10 09:32:55,JPM,228.7700,1,1,229.1253,228.7700,,,,
2026-04-02T14:15:08.864193,2025-04-10 09:32:56,JPM,228.7700,1,0,229.1253,228.7700,228.7700,-0.204260,-0.283383,
2026-04-02T14:15:09.867529,2025-04-10 09:32:57,JPM,228.5200,1,1,229.1197,228.7750,,,,
2026-04-02T14:15:10.870026,2025-04-10 09:32:58,JPM,228.8300,1,1,229.1171,228.7750,,,,
2026-04-02T14:15:11.871787,2025-04-10 09:32:59,JPM,228.8300,1,0,229.1171,228.7750,,,,
2026-04-02T14:15:12.871542,2025-04-10 09:33:00,JPM,228.7000,1,1,229.1133,228.8200,,,,
2026-04-02T14:15:13.876731,2025-04-10 09:33:01,JPM,228.6800,1,1,229.1095,228.8600,228.8600,-0.182522,-0.263211,
2026-04-02T14:15:14.878970,2025-04-10 09:33:02,JPM,228.1700,1,1,229.1012,228.4400,,,,
2026-04-02T14:15:15.878545,2025-04-10 09:33:03,JPM,228.2000,2,1,229.0855,228.3750,,,,
2026-04-02T14:15:16.880988,2025-04-10 09:33:04,JPM,228.0700,1,1,229.0767,228.2200,,,,
2026-04-02T14:15:17.885579,2025-04-10 09:33:05,JPM,228.0200,1,1,229.0677,228.1850,,,,
2026-04-02T14:15:18.891614,2025-04-10 09:33:06,JPM,227.7100,1,1,229.0562,227.9800,227.9800,-0.233610,-0.257291,0.023680
2026-04-02T14:15:19.892687,2025-04-10 09:33:07,JPM,227.7400,1,1,229.0451,227.8900,,,,
2026-04-02T14:15:20.894326,2025-04-10 09:33:08,JPM,227.7400,1,0,229.0451,227.8900,,,,
2026-04-02T14:15:21.894877,2025-04-10 09:33:09,JPM,227.8000,1,1,229.0347,227.9650,,,,
2026-04-02T14:15:22.894819,2025-04-10 09:33:10,JPM,227.8000,1,0,229.0347,227.9650,,,,
2026-04-02T14:15:23.898033,2025-04-10 09:33:11,JPM,227.9200,1,1,229.0255,227.9800,227.9800,-0.270974,-0.260027,-0.010947
2026-04-02T14:15:24.904569,2025-04-10 09:33:12,JPM,228.0200,1,1,229.0173,228.0200,,,,
2026-04-02T14:15:25.907961,2025-04-10 09:33:13,JPM,228.0200,5,1,228.9856,228.0200,,,,
2026-04-02T14:15:26.909152,2025-04-10 09:33:14,JPM,228.0200,5,0,228.9856,228.0200,,,,
2026-04-02T14:15:27.914209,2025-04-10 09:33:15,JPM,228.0200,5,0,228.9856,228.0200,,,,
2026-04-02T14:15:28.914345,2025-04-10 09:33:16,JPM,228.1100,1,1,228.9787,228.1100,228.1100,-0.286790,-0.265380,-0.021410
2026-04-02T14:15:29.916165,2025-04-10 09:33:17,JPM,228.1900,1,1,228.9726,228.1850,,,,
2026-04-02T14:15:30.917154,2025-04-10 09:33:18,JPM,228.1900,1,0,228.9726,228.1900,,,,
2026-04-02T14:15:31.922861,2025-04-10 09:33:19,JPM,228.1900,1,0,228.9726,228.2200,,,,
2026-04-02T14:15:32.921465,2025-04-10 09:33:20,JPM,228.1900,1,0,228.9726,228.2200,,,,
2026-04-02T14:15:33.925409,2025-04-10 09:33:21,JPM,228.3100,1,1,228.9674,228.2200,228.2200,-0.287138,-0.269731,-0.017406
2026-04-02T14:15:34.927365,2025-04-10 09:33:21,JPM,228.3100,1,0,228.9674,228.2200,,,,
2026-04-02T14:15:35.936382,2025-04-10 09:33:23,JPM,228.2200,1,1,228.9617,228.1900,,,,
2026-04-02T14:15:36.944018,2025-04-10 09:33:24,JPM,228.2200,1,0,228.9617,228.2200,,,,
2026-04-02T14:15:37.940680,2025-04-10 09:33:25,JPM,228.2200,1,0,228.9617,228.2200,,,,
2026-04-02T14:15:39.021352,2025-04-10 09:33:26,JPM,228.2200,1,0,228.9617,228.2200,228.2200,-0.284138,-0.272613,-0.011525
2026-04-02T14:15:39.943933,2025-04-10 09:33:27,JPM,228.2200,1,0,228.9617,228.2200,,,,
2026-04-02T14:15:40.947159,2025-04-10 09:33:28,JPM,228.0400,1,1,228.9547,228.2200,,,,
2026-04-02T14:15:41.948559,2025-04-10 09:33:29,JPM,228.0400,1,0,228.9547,228.2200,,,,
2026-04-02T14:15:42.949574,2025-04-10 09:33:30,JPM,228.0100,3,1,228.9335,228.1950,,,,
2026-04-02T14:15:43.951348,2025-04-10 09:33:31,JPM,228.0100,3,0,228.9335,228.1950,228.1950,-0.280544,-0.274199,-0.006345
2026-04-02T14:15:44.953315,2025-04-10 09:33:32,JPM,228.1300,1,1,228.9276,228.1950,,,,
2026-04-02T14:15:45.952782,2025-04-10 09:33:33,JPM,228.1300,1,0,228.9276,228.1950,,,,
2026-04-02T14:15:46.955436,2025-04-10 09:33:34,JPM,228.0900,1,1,228.9214,228.1950,,,,
2026-04-02T14:15:47.959210,2025-04-10 09:33:35,JPM,228.0900,1,0,228.9214,228.2000,,,,
2026-04-02T14:15:48.960424,2025-04-10 09:33:36,JPM,228.2200,2,1,228.9112,228.2150,228.2150,-0.272936,-0.273946,0.001011
2026-04-02T14:15:49.963016,2025-04-10 09:33:37,JPM,228.2300,1,1,228.9063,228.2250,,,,
2026-04-02T14:15:50.963748,2025-04-10 09:33:38,JPM,228.3100,1,1,228.9021,228.3050,,,,
2026-04-02T14:15:51.971591,2025-04-10 09:33:39,JPM,228.3400,1,1,228.8981,228.3400,,,,
2026-04-02T14:15:52.971406,2025-04-10 09:33:40,JPM,228.3300,1,1,228.8941,228.3400,,,,
2026-04-02T14:15:53.974431,2025-04-10 09:33:41,JPM,228.2300,1,1,228.8894,228.3400,228.3400,-0.253893,-0.269936,0.016043
2026-04-02T14:15:54.973495,2025-04-10 09:33:42,JPM,228.2300,1,0,228.8894,228.3150,,,,
2026-04-02T14:15:55.986124,2025-04-10 09:33:43,JPM,228.3200,1,1,228.8855,228.3150,,,,
2026-04-02T14:15:56.983322,2025-04-10 09:33:44,JPM,228.3000,1,1,228.8814,228.3000,,,,
2026-04-02T14:15:57.983781,2025-04-10 09:33:45,JPM,228.3000,1,0,228.8814,228.3000,,,,
2026-04-02T14:15:58.987758,2025-04-10 09:33:46,JPM,228.3000,1,0,228.8814,228.3000,228.3000,-0.239271,-0.263803,0.024532
2026-04-02T14:15:59.992082,2025-04-10 09:33:47,JPM,228.3000,1,0,228.8814,228.3700,,,,
2026-04-02T14:16:00.995961,2025-04-10 09:33:48,JPM,228.3000,1,0,228.8814,228.3700,,,,
2026-04-02T14:16:01.996810,2025-04-10 09:33:49,JPM,228.4400,1,1,228.8784,228.5350,,,,
2026-04-02T14:16:03.000914,2025-04-10 09:33:50,JPM,228.4500,1,1,228.8755,228.6400,,,,
2026-04-02T14:16:04.000336,2025-04-10 09:33:51,JPM,228.5800,1,1,228.8735,228.5800,228.5800,-0.202752,-0.251593,0.048841
2026-04-02T14:16:05.005301,2025-04-10 09:33:52,JPM,228.4900,1,1,228.8709,228.5500,,,,
2026-04-02T14:16:06.005189,2025-04-10 09:33:53,JPM,228.2500,2,1,228.8627,228.3300,,,,
2026-04-02T14:16:07.006382,2025-04-10 09:33:54,JPM,228.3300,1,1,228.8592,228.3250,,,,
2026-04-02T14:16:08.008153,2025-04-10 09:33:55,JPM,228.3200,1,1,228.8557,228.3150,,,,
2026-04-02T14:16:09.009319,2025-04-10 09:33:56,JPM,228.3200,1,0,228.8557,228.3100,228.3100,-0.193368,-0.239948,0.046579
2026-04-02T14:16:10.018610,2025-04-10 09:33:57,JPM,228.1600,1,1,228.8512,228.2450,,,,
2026-04-02T14:16:11.019392,2025-04-10 09:33:58,JPM,228.2500,3,1,228.8397,228.2450,,,,
2026-04-02T14:16:12.021155,2025-04-10 09:33:59,JPM,228.2900,2,1,228.8328,228.2550,,,,
2026-04-02T14:16:13.022851,2025-04-10 09:34:00,JPM,228.4500,1,1,228.8304,228.3900,,,,
2026-04-02T14:16:14.030452,2025-04-10 09:34:01,JPM,228.4900,1,1,228.8283,228.4850,228.4850,-0.169853,-0.225929,0.056076
2026-04-02T14:16:15.031134,2025-04-10 09:34:02,JPM,228.5100,1,1,228.8263,228.6500,,,,
2026-04-02T14:16:16.035194,2025-04-10 09:34:03,JPM,228.6500,1,1,228.8252,228.6500,,,,
2026-04-02T14:16:17.035741,2025-04-10 09:34:04,JPM,228.6300,1,1,228.8240,228.6500,,,,
2026-04-02T14:16:18.036289,2025-04-10 09:34:05,JPM,228.7500,1,1,228.8236,228.7450,,,,
2026-04-02T14:16:19.037128,2025-04-10 09:34:06,JPM,228.7500,1,0,228.8236,228.8250,228.8250,-0.122370,-0.205217,0.082847
2026-04-02T14:16:20.040310,2025-04-10 09:34:07,JPM,228.7500,1,0,228.8236,228.8250,,,,
2026-04-02T14:16:21.041803,2025-04-10 09:34:08,JPM,228.6700,1,1,228.8227,228.8250,,,,
2026-04-02T14:16:22.041408,2025-04-10 09:34:09,JPM,228.8300,1,1,228.8227,228.8250,,,,
2026-04-02T14:16:23.044959,2025-04-10 09:34:10,JPM,228.7700,1,1,228.8224,228.8600,,,,
2026-04-02T14:16:24.044933,2025-04-10 09:34:11,JPM,228.6600,1,1,228.8214,228.8250,228.8250,-0.083775,-0.180929,0.097154
2026-04-02T14:16:25.045162,2025-04-10 09:34:12,JPM,228.8300,1,1,228.8215,228.8600,,,,
2026-04-02T14:16:26.049779,2025-04-10 09:34:13,JPM,228.8600,1,1,228.8217,228.8600,,,,
2026-04-02T14:16:27.053033,2025-04-10 09:34:14,JPM,228.8400,1,1,228.8218,228.9600,,,,
