wall_time,sim_time,symbol,event,side,price,lots,detail
18:12:47,2018-08-16 09:48:07,CS2,ARB_SUBMIT,BOTH,,49,buy_id=b0dd0c29 sell_id=fcae7ac4
18:12:48,2018-08-16 09:48:08,CS2,ARB_DETECT,,203.83/200.95,49,agg_bid=248L agg_ask=224L submitting=49L
18:12:48,2018-08-16 09:48:08,CS2,ARB_SUBMIT,BOTH,,49,buy_id=1e42fad0 sell_id=c773d458
18:12:49,2018-08-16 09:48:08,CS2,ARB_DETECT,,203.83/200.95,49,agg_bid=248L agg_ask=224L submitting=49L
18:12:49,2018-08-16 09:48:08,CS2,ARB_SUBMIT,BOTH,,49,buy_id=ec6c4f1a sell_id=be40b377
18:12:49,2018-08-16 09:48:08,CS1,MM_SUSPENDED,,,,warming up
18:12:49,2018-08-16 09:48:08,CS2,MM_SUSPENDED,,,,warming up
18:12:51,2018-08-16 09:48:11,CS1,MM_SUSPENDED,,,,warming up
18:12:51,2018-08-16 09:48:11,CS2,MM_SUSPENDED,,,,warming up
18:12:53,2018-08-16 09:48:13,CS1,MM_SUSPENDED,,,,warming up
18:12:53,2018-08-16 09:48:13,CS2,MM_SUSPENDED,,,,warming up
18:12:55,2018-08-16 09:48:15,CS1,MM_SUSPENDED,,,,warming up
18:12:55,2018-08-16 09:48:15,CS2,MM_SUSPENDED,,,,warming up
18:12:57,2018-08-16 09:48:17,CS1,MM_SUSPENDED,,,,warming up
18:12:57,2018-08-16 09:48:17,CS2,ARB_DETECT,,201.27/201.14,20,agg_bid=269L agg_ask=20L submitting=20L
18:12:57,2018-08-16 09:48:17,CS2,ARB_SUBMIT,BOTH,,20,buy_id=89147262 sell_id=6c646aa7
18:12:57,2018-08-16 09:48:17,CS2,MM_SUSPENDED,,,,warming up
18:12:58,2018-08-16 09:48:18,CS2,ARB_FILLED,BUY,201.16,20,fully filled
18:12:58,2018-08-16 09:48:18,CS2,ARB_DETECT,,201.27/198.92,50,agg_bid=269L agg_ask=267L submitting=50L
18:12:58,2018-08-16 09:48:18,CS2,ARB_SUBMIT,BOTH,,50,buy_id=eb6a5f10 sell_id=b2c5b787
18:12:59,2018-08-16 09:48:19,CS2,ARB_DETECT,,201.27/198.92,50,agg_bid=268L agg_ask=246L submitting=50L
18:12:59,2018-08-16 09:48:19,CS2,ARB_SUBMIT,BOTH,,50,buy_id=a0e21162 sell_id=b0c2d898
18:12:59,2018-08-16 09:48:19,CS1,MM_SUSPENDED,,,,warming up
18:12:59,2018-08-16 09:48:19,CS2,MM_SUSPENDED,,,,warming up
18:13:00,2018-08-16 09:48:19,CS2,ARB_DETECT,,201.27/198.92,50,agg_bid=268L agg_ask=246L submitting=50L
18:13:00,2018-08-16 09:48:19,CS2,ARB_SUBMIT,BOTH,,50,buy_id=d59171d2 sell_id=7b1506fd
18:13:00,2018-08-16 09:48:20,CS2,ARB_DETECT,,201.27/198.93,50,agg_bid=268L agg_ask=246L submitting=50L
18:13:00,2018-08-16 09:48:20,CS2,ARB_SUBMIT,BOTH,,50,buy_id=337856c7 sell_id=728894ff
18:13:01,2018-08-16 09:48:21,CS2,ARB_DETECT,,201.27/198.93,50,agg_bid=268L agg_ask=150L submitting=50L
18:13:01,2018-08-16 09:48:21,CS2,ARB_SUBMIT,BOTH,,50,buy_id=08aabb9c sell_id=b29ed67e
18:13:01,2018-08-16 09:48:21,CS1,MM_SUSPENDED,,,,warming up
18:13:01,2018-08-16 09:48:21,CS2,MM_SUSPENDED,,,,warming up
18:13:02,2018-08-16 09:48:21,CS2,ARB_DETECT,,201.27/198.93,50,agg_bid=267L agg_ask=130L submitting=50L
18:13:02,2018-08-16 09:48:21,CS2,ARB_SUBMIT,BOTH,,50,buy_id=e8c67479 sell_id=2fc11e97
18:13:02,2018-08-16 09:48:22,CS2,ARB_DETECT,,202.08/198.94,50,agg_bid=269L agg_ask=93L submitting=50L
18:13:02,2018-08-16 09:48:22,CS2,ARB_SUBMIT,BOTH,,50,buy_id=ad8f1a99 sell_id=ccfd4434
18:13:03,2018-08-16 09:48:22,CS2,ARB_DETECT,,202.08/198.94,50,agg_bid=269L agg_ask=92L submitting=50L
18:13:03,2018-08-16 09:48:22,CS2,ARB_SUBMIT,BOTH,,50,buy_id=c8ed02fd sell_id=265315c6
18:13:03,2018-08-16 09:48:23,CS1,MM_SUSPENDED,,,,warming up
18:13:03,2018-08-16 09:48:23,CS2,ARB_DETECT,,202.08/198.95,50,agg_bid=269L agg_ask=55L submitting=50L
18:13:03,2018-08-16 09:48:23,CS2,ARB_SUBMIT,BOTH,,50,buy_id=a31d2a8a sell_id=d6e9d035
18:13:03,2018-08-16 09:48:23,CS2,MM_SUSPENDED,,,,warming up
18:13:04,2018-08-16 09:48:24,CS2,ARB_DETECT,,202.08/198.96,39,agg_bid=269L agg_ask=39L submitting=39L
18:13:04,2018-08-16 09:48:24,CS2,ARB_SUBMIT,BOTH,,39,buy_id=ec1026fb sell_id=27816fb5
18:13:05,2018-08-16 09:48:24,CS2,ARB_DETECT,,202.08/198.4,20,agg_bid=269L agg_ask=20L submitting=20L
18:13:05,2018-08-16 09:48:24,CS2,ARB_SUBMIT,BOTH,,20,buy_id=accef789 sell_id=3b1b90db
18:13:05,2018-08-16 09:48:25,CS2,ARB_FILLED,SELL,202.08,20,fully filled
18:13:05,2018-08-16 09:48:25,CS2,ARB_DETECT,,202.08/198.96,17,agg_bid=249L agg_ask=17L submitting=17L
18:13:05,2018-08-16 09:48:25,CS2,ARB_SUBMIT,BOTH,,17,buy_id=0baa4686 sell_id=e120b4e9
18:13:05,2018-08-16 09:48:26,CS1,MM_SUSPENDED,,,,warming up
18:13:05,2018-08-16 09:48:26,CS2,MM_SUSPENDED,,,,warming up
18:13:06,2018-08-16 09:48:26,CS1,ARB_DETECT,,117.55/116.55,1,agg_bid=18L agg_ask=1L submitting=1L
18:13:06,2018-08-16 09:48:26,CS1,ARB_SUBMIT,BOTH,,1,buy_id=f3060590 sell_id=de32b917
18:13:06,2018-08-16 09:48:26,CS2,ARB_FILLED,BUY,199.7688,17,fully filled
18:13:06,2018-08-16 09:48:26,CS2,ARB_DETECT,,202.08/199.79,50,agg_bid=249L agg_ask=238L submitting=50L
18:13:06,2018-08-16 09:48:26,CS2,ARB_SUBMIT,BOTH,,50,buy_id=f9bb0fdb sell_id=0371103b
18:13:06,2018-08-16 09:48:26,CS1,ARB_FILLED,BUY,116.05,1,fully filled
18:13:06,2018-08-16 09:48:26,CS2,ARB_DETECT,,202.08/200.55,49,agg_bid=248L agg_ask=249L submitting=49L
18:13:06,2018-08-16 09:48:26,CS2,ARB_SUBMIT,BOTH,,49,buy_id=6fca6c90 sell_id=facf2f6b
18:13:07,2018-08-16 09:48:26,CS2,ARB_DETECT,,202.08/200.55,49,agg_bid=248L agg_ask=249L submitting=49L
18:13:07,2018-08-16 09:48:26,CS2,ARB_SUBMIT,BOTH,,49,buy_id=97db81e3 sell_id=16ca7f79
18:13:07,2018-08-16 09:48:26,CS1,MM_SUSPENDED,,,,warming up
18:13:07,2018-08-16 09:48:26,CS2,MM_SUSPENDED,,,,warming up
18:13:08,2018-08-16 09:48:26,CS2,ARB_DETECT,,202.08/200.55,49,agg_bid=285L agg_ask=249L submitting=49L
18:13:08,2018-08-16 09:48:26,CS2,ARB_SUBMIT,BOTH,,49,buy_id=bad22d2d sell_id=27778e5e
18:13:08,2018-08-16 09:48:26,CS2,ARB_DETECT,,202.08/201.3,49,agg_bid=92L agg_ask=165L submitting=49L
18:13:08,2018-08-16 09:48:26,CS2,ARB_SUBMIT,BOTH,,49,buy_id=9d598e66 sell_id=598f60e0
18:13:09,2018-08-16 09:48:28,CS2,ARB_DETECT,,202.08/201.3,49,agg_bid=59L agg_ask=89L submitting=49L
18:13:09,2018-08-16 09:48:28,CS2,ARB_SUBMIT,BOTH,,49,buy_id=52373e26 sell_id=55f2fc11
18:13:09,2018-08-16 09:48:28,CS1,ARB_DETECT,,118.55/117.55,19,agg_bid=20L agg_ask=19L submitting=19L
18:13:09,2018-08-16 09:48:28,CS1,ARB_SUBMIT,BOTH,,19,buy_id=0dd0e2c7 sell_id=203cfced
18:13:09,2018-08-16 09:48:28,CS1,MM_SUSPENDED,,,,warming up
18:13:09,2018-08-16 09:48:28,CS2,MM_SUSPENDED,,,,warming up
18:13:10,2018-08-16 09:48:28,CS1,ARB_DETECT,,118.55/117.55,19,agg_bid=20L agg_ask=19L submitting=19L
18:13:10,2018-08-16 09:48:28,CS1,ARB_SUBMIT,BOTH,,19,buy_id=7033e770 sell_id=ec9b0196
18:13:11,2018-08-16 09:48:30,CS2,ARB_DETECT,,202.93/199.23,50,agg_bid=58L agg_ask=248L submitting=50L
18:13:11,2018-08-16 09:48:30,CS2,ARB_SUBMIT,BOTH,,50,buy_id=517a995c sell_id=8854b3db
18:13:11,2018-08-16 09:48:31,CS1,ARB_DETECT,,118.55/117.05,19,agg_bid=20L agg_ask=19L submitting=19L
18:13:11,2018-08-16 09:48:31,CS1,ARB_SUBMIT,BOTH,,19,buy_id=116ff684 sell_id=9928e30c
18:13:11,2018-08-16 09:48:31,CS2,ARB_DETECT,,202.93/202.9,42,agg_bid=42L agg_ask=175L submitting=42L
18:13:11,2018-08-16 09:48:31,CS2,ARB_SUBMIT,BOTH,,42,buy_id=da99b917 sell_id=c8f83097
18:13:12,2018-08-16 09:48:31,CS1,MM_SUSPENDED,,,,warming up
18:13:12,2018-08-16 09:48:31,CS2,MM_SUSPENDED,,,,warming up
18:13:12,2018-08-16 09:48:32,CS2,ARB_DETECT,,202.94/202.9,49,agg_bid=50L agg_ask=195L submitting=49L
18:13:12,2018-08-16 09:48:32,CS2,ARB_SUBMIT,BOTH,,49,buy_id=84d5e786 sell_id=dc1daa1d
18:13:13,2018-08-16 09:48:32,CS2,ARB_DETECT,,202.93/202.9,45,agg_bid=45L agg_ask=151L submitting=45L
18:13:13,2018-08-16 09:48:32,CS2,ARB_SUBMIT,BOTH,,45,buy_id=a2e191cd sell_id=adb670c6
18:13:13,2018-08-16 09:48:33,CS2,ARB_DETECT,,202.93/202.91,34,agg_bid=34L agg_ask=110L submitting=34L
18:13:13,2018-08-16 09:48:33,CS2,ARB_SUBMIT,BOTH,,34,buy_id=c9a4e2e1 sell_id=4cf349fc
18:13:14,2018-08-16 09:48:33,CS1,MM_SUSPENDED,,,,warming up
18:13:14,2018-08-16 09:48:33,CS2,ARB_DETECT,,202.93/202.91,34,agg_bid=34L agg_ask=109L submitting=34L
18:13:14,2018-08-16 09:48:33,CS2,ARB_SUBMIT,BOTH,,34,buy_id=17e1b0c0 sell_id=f39db174
18:13:14,2018-08-16 09:48:33,CS2,MM_SUSPENDED,,,,warming up
18:13:14,2018-08-16 09:48:34,CS2,ARB_DETECT,,202.92/202.91,14,agg_bid=14L agg_ask=56L submitting=14L
18:13:15,2018-08-16 09:48:34,CS2,ARB_SUBMIT,BOTH,,14,buy_id=9ff518a1 sell_id=f4afc51f
18:13:15,2018-08-16 09:48:35,CS2,ARB_FILLED,SELL,202.92,14,fully filled
18:13:15,2018-08-16 09:48:35,CS2,ARB_DETECT,,202.91/200.09,31,agg_bid=31L agg_ask=248L submitting=31L
18:13:15,2018-08-16 09:48:35,CS2,ARB_SUBMIT,BOTH,,31,buy_id=6c60f4ce sell_id=2df8761b
18:13:16,2018-08-16 09:48:35,CS1,MM_SUSPENDED,,,,warming up
18:13:16,2018-08-16 09:48:35,CS2,ARB_DETECT,,202.91/200.09,31,agg_bid=31L agg_ask=248L submitting=31L
18:13:16,2018-08-16 09:48:35,CS2,ARB_SUBMIT,BOTH,,31,buy_id=9367b580 sell_id=c895527c
18:13:16,2018-08-16 09:48:36,CS2,MM_SUSPENDED,,,,warming up
18:13:16,2018-08-16 09:48:36,CS2,ARB_DETECT,,202.91/200.09,30,agg_bid=30L agg_ask=247L submitting=30L
18:13:16,2018-08-16 09:48:36,CS2,ARB_SUBMIT,BOTH,,30,buy_id=cf5515e7 sell_id=45b430c7
18:13:17,2018-08-16 09:48:36,CS2,ARB_DETECT,,202.91/200.09,30,agg_bid=30L agg_ask=247L submitting=30L
18:13:17,2018-08-16 09:48:36,CS2,ARB_SUBMIT,BOTH,,30,buy_id=62709e10 sell_id=8352e592
18:13:18,2018-08-16 09:48:37,CS2,ARB_DETECT,,202.91/200.09,29,agg_bid=29L agg_ask=206L submitting=29L
18:13:18,2018-08-16 09:48:37,CS2,ARB_SUBMIT,BOTH,,29,buy_id=88127775 sell_id=652aa127
18:13:18,2018-08-16 09:48:37,CS1,MM_SUSPENDED,,,,warming up
18:13:18,2018-08-16 09:48:37,CS2,MM_SUSPENDED,,,,warming up
18:13:19,2018-08-16 09:48:39,CS2,ARB_DETECT,,200.08/199.11,20,agg_bid=20L agg_ask=229L submitting=20L
18:13:19,2018-08-16 09:48:39,CS2,ARB_SUBMIT,BOTH,,20,buy_id=48da3b6b sell_id=9efc3fe9
18:13:20,2018-08-16 09:48:40,CS1,MM_SUSPENDED,,,,warming up
18:13:20,2018-08-16 09:48:40,CS2,ARB_FILLED,BUY,199.11,20,fully filled
18:13:20,2018-08-16 09:48:40,CS2,ARB_DETECT,,200.08/197.78,20,agg_bid=20L agg_ask=229L submitting=20L
18:13:20,2018-08-16 09:48:40,CS2,ARB_SUBMIT,BOTH,,20,buy_id=9b131098 sell_id=21962d5a
18:13:20,2018-08-16 09:48:40,CS2,MM_SUSPENDED,,,,warming up
18:13:21,2018-08-16 09:48:41,CS2,ARB_PARTIAL,SELL,200.0589,19,partially filled — leaving open
18:13:21,2018-08-16 09:48:41,CS2,ARB_DETECT,,199.1/197.78,50,agg_bid=268L agg_ask=209L submitting=50L
18:13:21,2018-08-16 09:48:41,CS2,ARB_SUBMIT,BOTH,,50,buy_id=405faca8 sell_id=664adb7d
18:13:21,2018-08-16 09:48:41,CS2,ARB_FILLED,SELL,200.011,20,fully filled
18:13:21,2018-08-16 09:48:41,CS2,ARB_DETECT,,199.1/197.79,50,agg_bid=267L agg_ask=114L submitting=50L
18:13:21,2018-08-16 09:48:41,CS2,ARB_SUBMIT,BOTH,,50,buy_id=7146097e sell_id=4e8e50b9
18:13:22,2018-08-16 09:48:41,CS1,MM_SUSPENDED,,,,warming up
18:13:22,2018-08-16 09:48:42,CS2,MM_SUSPENDED,,,,warming up
18:13:23,2018-08-16 09:48:42,CS2,ARB_DETECT,,202.3/200.98,49,agg_bid=269L agg_ask=247L submitting=49L
18:13:23,2018-08-16 09:48:42,CS2,ARB_SUBMIT,BOTH,,49,buy_id=e67f6243 sell_id=61da98d7
18:13:23,2018-08-16 09:48:43,CS2,ARB_DETECT,,202.3/200.98,49,agg_bid=269L agg_ask=207L submitting=49L
18:13:23,2018-08-16 09:48:43,CS2,ARB_SUBMIT,BOTH,,49,buy_id=bde9629b sell_id=974d0d61
18:13:24,2018-08-16 09:48:43,CS2,ARB_DETECT,,202.3/200.98,49,agg_bid=267L agg_ask=207L submitting=49L
18:13:24,2018-08-16 09:48:43,CS2,ARB_SUBMIT,BOTH,,49,buy_id=076cff13 sell_id=71a38b8b
18:13:24,2018-08-16 09:48:43,CS1,MM_SUSPENDED,,,,warming up
18:13:24,2018-08-16 09:48:44,CS2,MM_SUSPENDED,,,,warming up
18:13:24,2018-08-16 09:48:44,CS2,ARB_DETECT,,202.3/200.99,49,agg_bid=247L agg_ask=167L submitting=49L
18:13:24,2018-08-16 09:48:44,CS2,ARB_SUBMIT,BOTH,,49,buy_id=2ee7b12e sell_id=a243e990
18:13:25,2018-08-16 09:48:44,CS2,ARB_DETECT,,202.3/200.99,49,agg_bid=247L agg_ask=167L submitting=49L
18:13:25,2018-08-16 09:48:44,CS2,ARB_SUBMIT,BOTH,,49,buy_id=c9cdd51f sell_id=fe7ac098
18:13:26,2018-08-16 09:48:46,CS2,ARB_DETECT,,202.3/200.99,49,agg_bid=227L agg_ask=164L submitting=49L
18:13:26,2018-08-16 09:48:46,CS2,ARB_SUBMIT,BOTH,,49,buy_id=fb2e5a48 sell_id=bb86baeb
18:13:26,2018-08-16 09:48:46,CS1,MM_SUSPENDED,,,,warming up
18:13:26,2018-08-16 09:48:46,CS2,ARB_DETECT,,202.3/201.0,49,agg_bid=227L agg_ask=132L submitting=49L
18:13:26,2018-08-16 09:48:46,CS2,ARB_SUBMIT,BOTH,,49,buy_id=d5da4c37 sell_id=dc853f33
18:13:26,2018-08-16 09:48:46,CS2,MM_SUSPENDED,,,,warming up
18:13:27,2018-08-16 09:48:46,CS2,ARB_DETECT,,202.3/201.0,49,agg_bid=226L agg_ask=131L submitting=49L
18:13:27,2018-08-16 09:48:46,CS2,ARB_SUBMIT,BOTH,,49,buy_id=46442739 sell_id=044a824c
18:13:27,2018-08-16 09:48:48,CS2,ARB_DETECT,,202.3/201.0,49,agg_bid=206L agg_ask=109L submitting=49L
18:13:27,2018-08-16 09:48:48,CS2,ARB_SUBMIT,BOTH,,49,buy_id=edf698bc sell_id=be67919c
18:13:28,2018-08-16 09:48:48,CS1,MM_SUSPENDED,,,,warming up
18:13:28,2018-08-16 09:48:48,CS2,ARB_DETECT,,202.3/201.0,49,agg_bid=206L agg_ask=108L submitting=49L
18:13:28,2018-08-16 09:48:48,CS2,ARB_SUBMIT,BOTH,,49,buy_id=050c6441 sell_id=92e0f1ab
18:13:28,2018-08-16 09:48:48,CS2,MM_SUSPENDED,,,,warming up
18:13:29,2018-08-16 09:48:48,CS2,ARB_DETECT,,202.3/201.01,49,agg_bid=206L agg_ask=71L submitting=49L
18:13:29,2018-08-16 09:48:48,CS2,ARB_SUBMIT,BOTH,,49,buy_id=f8cec790 sell_id=d08f1dcc
18:13:29,2018-08-16 09:48:49,CS2,ARB_DETECT,,202.29/201.01,49,agg_bid=190L agg_ask=69L submitting=49L
18:13:29,2018-08-16 09:48:49,CS2,ARB_SUBMIT,BOTH,,49,buy_id=72a4d965 sell_id=e7ce20ff
18:13:30,2018-08-16 09:48:49,CS2,ARB_DETECT,,202.29/201.01,49,agg_bid=189L agg_ask=69L submitting=49L
18:13:30,2018-08-16 09:48:49,CS2,ARB_SUBMIT,BOTH,,49,buy_id=3f258fce sell_id=1966b9f4
18:13:30,2018-08-16 09:48:50,CS1,MM_SUSPENDED,,,,warming up
18:13:30,2018-08-16 09:48:50,CS2,MM_SUSPENDED,,,,warming up
18:13:31,2018-08-16 09:48:50,CS2,ARB_DETECT,,202.29/201.02,32,agg_bid=189L agg_ask=32L submitting=32L
18:13:31,2018-08-16 09:48:50,CS2,ARB_SUBMIT,BOTH,,32,buy_id=c55229c2 sell_id=b0ff774a
18:13:31,2018-08-16 09:48:51,CS2,ARB_DETECT,,202.29/202.08,20,agg_bid=185L agg_ask=20L submitting=20L
18:13:31,2018-08-16 09:48:51,CS2,ARB_SUBMIT,BOTH,,20,buy_id=e5875352 sell_id=04d97c5b
18:13:32,2018-08-16 09:48:52,CS2,ARB_FILLED,BUY,203.16,20,fully filled
18:13:32,2018-08-16 09:48:52,CS1,MM_SUSPENDED,,,,warming up
18:13:32,2018-08-16 09:48:53,CS2,MM_SUSPENDED,,,,warming up
18:13:34,2018-08-16 09:48:54,CS1,MM_SUSPENDED,,,,warming up
18:13:34,2018-08-16 09:48:54,CS2,MM_SUSPENDED,,,,warming up
18:13:36,2018-08-16 09:48:56,CS1,MM_SUSPENDED,,,,warming up
18:13:37,2018-08-16 09:48:56,CS2,MM_SUSPENDED,,,,warming up
18:13:38,2018-08-16 09:48:58,CS1,MM_SUSPENDED,,,,warming up
18:13:39,2018-08-16 09:48:58,CS2,MM_SUSPENDED,,,,warming up
18:13:40,2018-08-16 09:49:01,CS1,MM_SUSPENDED,,,,warming up
18:13:41,2018-08-16 09:49:01,CS2,MM_SUSPENDED,,,,warming up
18:13:42,2018-08-16 09:49:03,CS1,MM_SUSPENDED,,,,warming up
18:13:43,2018-08-16 09:49:03,CS2,MM_SUSPENDED,,,,warming up
18:13:45,2018-08-16 09:49:05,CS1,MM_SUSPENDED,,,,warming up
18:13:45,2018-08-16 09:49:05,CS2,MM_SUSPENDED,,,,warming up
18:13:46,2018-08-16 09:49:06,CS2,ARB_DETECT,,204.29/203.54,49,agg_bid=269L agg_ask=262L submitting=49L
18:13:46,2018-08-16 09:49:06,CS2,ARB_SUBMIT,BOTH,,49,buy_id=673998cf sell_id=19cfb665
18:13:47,2018-08-16 09:49:07,CS1,MM_SUSPENDED,,,,warming up
18:13:47,2018-08-16 09:49:07,CS2,ARB_DETECT,,204.29/203.54,49,agg_bid=268L agg_ask=221L submitting=49L
18:13:47,2018-08-16 09:49:07,CS2,ARB_SUBMIT,BOTH,,49,buy_id=69cd7d8a sell_id=b14fe75a
18:13:47,2018-08-16 09:49:07,CS2,MM_SUSPENDED,,,,warming up
18:13:47,2018-08-16 09:49:07,CS2,ARB_DETECT,,204.29/203.54,49,agg_bid=268L agg_ask=221L submitting=49L
18:13:47,2018-08-16 09:49:07,CS2,ARB_SUBMIT,BOTH,,49,buy_id=1f60539b sell_id=bcbd865e
18:13:48,2018-08-16 09:49:08,CS2,ARB_DETECT,,204.29/203.54,49,agg_bid=267L agg_ask=200L submitting=49L
18:13:48,2018-08-16 09:49:08,CS2,ARB_SUBMIT,BOTH,,49,buy_id=a1c59f3a sell_id=06242aac
18:13:48,2018-08-16 09:49:09,CS2,ARB_DETECT,,204.29/203.55,49,agg_bid=267L agg_ask=259L submitting=49L
18:13:48,2018-08-16 09:49:09,CS2,ARB_SUBMIT,BOTH,,49,buy_id=23729fd7 sell_id=902e2ee4
18:13:49,2018-08-16 09:49:09,CS1,MM_SUSPENDED,,,,warming up
18:13:49,2018-08-16 09:49:09,CS2,MM_SUSPENDED,,,,warming up
18:13:49,2018-08-16 09:49:09,CS2,ARB_DETECT,,204.8/203.55,20,agg_bid=20L agg_ask=257L submitting=20L
18:13:49,2018-08-16 09:49:09,CS2,ARB_SUBMIT,BOTH,,20,buy_id=9eeeb417 sell_id=6e6a6433
18:13:50,2018-08-16 09:49:10,CS2,ARB_FILLED,SELL,204.78,20,fully filled
18:13:50,2018-08-16 09:49:10,CS2,ARB_DETECT,,204.29/203.55,49,agg_bid=267L agg_ask=236L submitting=49L
18:13:50,2018-08-16 09:49:10,CS2,ARB_SUBMIT,BOTH,,49,buy_id=613e1090 sell_id=a619c425
18:13:50,2018-08-16 09:49:10,CS2,ARB_DETECT,,204.29/203.55,49,agg_bid=267L agg_ask=236L submitting=49L
18:13:50,2018-08-16 09:49:10,CS2,ARB_SUBMIT,BOTH,,49,buy_id=b14936d7 sell_id=f8543906
18:13:51,2018-08-16 09:49:11,CS1,MM_SUSPENDED,,,,warming up
