wall_time,sim_time,symbol,event,side,price,lots,detail
21:44:42,2018-08-16 09:30:53,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:43,2018-08-16 09:30:55,CS1,SUBMIT,BUY,99.81,3,bid+1tick=99.81 spread=0.0500 pos=+3L
21:44:43,2018-08-16 09:30:55,CS1,SUBMIT,SELL,99.84,3,ask-1tick=99.84 spread=0.0500 pos=+3L
21:44:43,2018-08-16 09:30:55,CS1,STATUS,,,,bid=99.81(NEW) ask=99.84(NEW) spread=0.0500 pos=+3L
21:44:44,2018-08-16 09:30:55,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:44,2018-08-16 09:30:55,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:45,2018-08-16 09:30:57,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:46,2018-08-16 09:30:57,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:46,2018-08-16 09:30:57,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:47,2018-08-16 09:30:58,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:44:48,2018-08-16 09:30:59,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:48,2018-08-16 09:30:59,CS3,SUBMIT,BUY,100.39,3,bid+1tick=100.39 spread=0.0800 pos=-6L
21:44:48,2018-08-16 09:30:59,CS3,SUBMIT,SELL,100.45,3,ask-1tick=100.45 spread=0.0800 pos=-6L
21:44:48,2018-08-16 09:30:59,CS3,STATUS,,,,bid=100.39(NEW) ask=100.45(NEW) spread=0.0800 pos=-6L
21:44:49,2018-08-16 09:31:01,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:44:50,2018-08-16 09:31:01,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:44:50,2018-08-16 09:31:01,CS3,CANCEL,BUY,100.39,,outside spread bid=100.39 ask=100.45
21:44:50,2018-08-16 09:31:01,CS3,CANCEL,SELL,100.45,,outside spread bid=100.39 ask=100.45
21:44:51,2018-08-16 09:31:03,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:44:52,2018-08-16 09:31:03,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:44:52,2018-08-16 09:31:03,CS3,SUBMIT,BUY,100.35,3,bid+1tick=100.35 spread=0.1500 pos=-6L
21:44:52,2018-08-16 09:31:03,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.1500 pos=-6L
21:44:52,2018-08-16 09:31:03,CS3,STATUS,,,,bid=100.35(NEW) ask=100.48(NEW) spread=0.1500 pos=-6L
21:44:53,2018-08-16 09:31:03,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:44:54,2018-08-16 09:31:06,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:54,2018-08-16 09:31:06,CS3,CANCEL,BUY,100.35,,outside spread bid=100.35 ask=100.48
21:44:54,2018-08-16 09:31:06,CS3,CANCEL,SELL,100.48,,outside spread bid=100.35 ask=100.48
21:44:55,2018-08-16 09:31:06,CS3,SUBMIT,BUY,100.35,3,bid+1tick=100.35 spread=0.1500 pos=-6L
21:44:55,2018-08-16 09:31:06,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.1500 pos=-6L
21:44:55,2018-08-16 09:31:06,CS3,STATUS,,,,bid=100.35(NEW) ask=100.48(NEW) spread=0.1500 pos=-6L
21:44:55,2018-08-16 09:31:07,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:44:56,2018-08-16 09:31:07,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:56,2018-08-16 09:31:07,CS3,CANCEL,BUY,100.35,,outside spread bid=100.35 ask=100.44
21:44:56,2018-08-16 09:31:07,CS3,CANCEL,SELL,100.48,,outside spread bid=100.35 ask=100.44
21:44:57,2018-08-16 09:31:07,CS3,SUBMIT,BUY,100.35,3,bid+1tick=100.35 spread=0.1000 pos=-6L
21:44:57,2018-08-16 09:31:07,CS3,SUBMIT,SELL,100.43,3,ask-1tick=100.43 spread=0.1000 pos=-6L
21:44:57,2018-08-16 09:31:07,CS3,STATUS,,,,bid=100.35(NEW) ask=100.43(NEW) spread=0.1000 pos=-6L
21:44:57,2018-08-16 09:31:08,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:44:58,2018-08-16 09:31:08,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:44:58,2018-08-16 09:31:08,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:00,2018-08-16 09:31:11,CS1,SUBMIT,BUY,99.74,3,bid+1tick=99.74 spread=0.0900 pos=+3L
21:45:00,2018-08-16 09:31:11,CS1,SUBMIT,SELL,99.81,3,ask-1tick=99.81 spread=0.0900 pos=+3L
21:45:00,2018-08-16 09:31:11,CS1,STATUS,,,,bid=99.74(NEW) ask=99.81(NEW) spread=0.0900 pos=+3L
21:45:00,2018-08-16 09:31:11,CS2,SUBMIT,BUY,99.9,3,bid+1tick=99.9 spread=0.0500 pos=+3L
21:45:00,2018-08-16 09:31:11,CS2,SUBMIT,SELL,99.93,3,ask-1tick=99.93 spread=0.0500 pos=+3L
21:45:00,2018-08-16 09:31:11,CS2,STATUS,,,,bid=99.9(NEW) ask=99.93(NEW) spread=0.0500 pos=+3L
21:45:00,2018-08-16 09:31:11,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:02,2018-08-16 09:31:12,CS1,CANCEL,BUY,99.74,,outside spread bid=99.74 ask=99.8
21:45:02,2018-08-16 09:31:12,CS1,CANCEL,SELL,99.81,,outside spread bid=99.74 ask=99.8
21:45:02,2018-08-16 09:31:12,CS1,SUBMIT,BUY,99.74,3,bid+1tick=99.74 spread=0.0700 pos=+3L
21:45:02,2018-08-16 09:31:12,CS1,SUBMIT,SELL,99.79,3,ask-1tick=99.79 spread=0.0700 pos=+3L
21:45:02,2018-08-16 09:31:12,CS1,STATUS,,,,bid=99.74(NEW) ask=99.79(NEW) spread=0.0700 pos=+3L
21:45:02,2018-08-16 09:31:12,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:02,2018-08-16 09:31:12,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:04,2018-08-16 09:31:12,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:04,2018-08-16 09:31:12,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:04,2018-08-16 09:31:12,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:06,2018-08-16 09:31:17,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:45:06,2018-08-16 09:31:18,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:06,2018-08-16 09:31:18,CS3,SUBMIT,BUY,100.37,3,bid+1tick=100.37 spread=0.1300 pos=-3L
21:45:06,2018-08-16 09:31:18,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.1300 pos=-3L
21:45:06,2018-08-16 09:31:18,CS3,STATUS,,,,bid=100.37(NEW) ask=100.48(NEW) spread=0.1300 pos=-3L
21:45:08,2018-08-16 09:31:19,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:08,2018-08-16 09:31:19,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:08,2018-08-16 09:31:19,CS3,CANCEL,BUY,100.37,,outside spread bid=100.41 ask=100.48
21:45:09,2018-08-16 09:31:19,CS3,CANCEL,SELL,100.48,,outside spread bid=100.41 ask=100.48
21:45:09,2018-08-16 09:31:19,CS3,SUBMIT,BUY,100.42,3,bid+1tick=100.42 spread=0.0800 pos=-3L
21:45:09,2018-08-16 09:31:19,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.0800 pos=-3L
21:45:09,2018-08-16 09:31:19,CS3,STATUS,,,,bid=100.42(NEW) ask=100.48(NEW) spread=0.0800 pos=-3L
21:45:10,2018-08-16 09:31:21,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:10,2018-08-16 09:31:21,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:10,2018-08-16 09:31:21,CS3,CANCEL,SELL,100.48,,outside spread bid=100.43 ask=100.48
21:45:11,2018-08-16 09:31:21,CS3,SUBMIT,BUY,100.44,3,bid+1tick=100.44 spread=0.0600 pos=+0L
21:45:11,2018-08-16 09:31:21,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.0600 pos=+0L
21:45:11,2018-08-16 09:31:21,CS3,STATUS,,,,bid=100.44(NEW) ask=100.48(NEW) spread=0.0600 pos=+0L
21:45:12,2018-08-16 09:31:21,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:13,2018-08-16 09:31:21,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:13,2018-08-16 09:31:21,CS3,CANCEL,BUY,100.44,,outside spread bid=100.44 ask=100.48
21:45:13,2018-08-16 09:31:21,CS3,CANCEL,SELL,100.48,,outside spread bid=100.44 ask=100.48
21:45:13,2018-08-16 09:31:21,CS3,SUBMIT,BUY,100.44,3,bid+1tick=100.44 spread=0.0600 pos=+0L
21:45:13,2018-08-16 09:31:21,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.0600 pos=+0L
21:45:13,2018-08-16 09:31:21,CS3,STATUS,,,,bid=100.44(NEW) ask=100.48(NEW) spread=0.0600 pos=+0L
21:45:14,2018-08-16 09:31:21,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:15,2018-08-16 09:31:21,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:15,2018-08-16 09:31:21,CS3,CANCEL,BUY,100.44,,outside spread bid=100.44 ask=100.48
21:45:15,2018-08-16 09:31:21,CS3,CANCEL,SELL,100.48,,outside spread bid=100.44 ask=100.48
21:45:15,2018-08-16 09:31:21,CS3,SUBMIT,BUY,100.44,3,bid+1tick=100.44 spread=0.0600 pos=+0L
21:45:15,2018-08-16 09:31:21,CS3,SUBMIT,SELL,100.48,3,ask-1tick=100.48 spread=0.0600 pos=+0L
21:45:15,2018-08-16 09:31:21,CS3,STATUS,,,,bid=100.44(NEW) ask=100.48(NEW) spread=0.0600 pos=+0L
21:45:16,2018-08-16 09:31:27,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:17,2018-08-16 09:31:27,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:17,2018-08-16 09:31:27,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:18,2018-08-16 09:31:30,CS1,SUBMIT,BUY,99.74,3,bid+1tick=99.74 spread=0.0900 pos=+3L
21:45:18,2018-08-16 09:31:30,CS1,SUBMIT,SELL,99.81,3,ask-1tick=99.81 spread=0.0900 pos=+3L
21:45:18,2018-08-16 09:31:30,CS1,STATUS,,,,bid=99.74(NEW) ask=99.81(NEW) spread=0.0900 pos=+3L
21:45:19,2018-08-16 09:31:30,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:19,2018-08-16 09:31:30,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:20,2018-08-16 09:31:30,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:21,2018-08-16 09:31:32,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:21,2018-08-16 09:31:32,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:22,2018-08-16 09:31:33,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:23,2018-08-16 09:31:34,CS2,NO_BOOK,,,,skipping cycle
21:45:23,2018-08-16 09:31:34,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:24,2018-08-16 09:31:35,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.04 — cancelling
21:45:25,2018-08-16 09:31:36,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:25,2018-08-16 09:31:36,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:26,2018-08-16 09:31:37,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:45:27,2018-08-16 09:31:38,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:27,2018-08-16 09:31:38,CS3,SUBMIT,BUY,100.3,3,bid+1tick=100.3 spread=0.2200 pos=+0L
21:45:27,2018-08-16 09:31:38,CS3,SUBMIT,SELL,100.5,3,ask-1tick=100.5 spread=0.2200 pos=+0L
21:45:27,2018-08-16 09:31:38,CS3,STATUS,,,,bid=100.3(NEW) ask=100.5(NEW) spread=0.2200 pos=+0L
21:45:28,2018-08-16 09:31:39,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:29,2018-08-16 09:31:39,CS2,SUBMIT,BUY,100.03,3,bid+1tick=100.03 spread=0.0500 pos=+3L
21:45:29,2018-08-16 09:31:39,CS2,SUBMIT,SELL,100.06,3,ask-1tick=100.06 spread=0.0500 pos=+3L
21:45:29,2018-08-16 09:31:39,CS2,STATUS,,,,bid=100.03(NEW) ask=100.06(NEW) spread=0.0500 pos=+3L
21:45:29,2018-08-16 09:31:39,CS3,CANCEL,BUY,100.3,,outside spread bid=100.41 ask=100.5
21:45:29,2018-08-16 09:31:39,CS3,CANCEL,SELL,100.5,,outside spread bid=100.41 ask=100.5
21:45:29,2018-08-16 09:31:39,CS3,SUBMIT,BUY,100.42,3,bid+1tick=100.42 spread=0.1000 pos=+0L
21:45:29,2018-08-16 09:31:39,CS3,SUBMIT,SELL,100.5,3,ask-1tick=100.5 spread=0.1000 pos=+0L
21:45:29,2018-08-16 09:31:39,CS3,STATUS,,,,bid=100.42(NEW) ask=100.5(NEW) spread=0.1000 pos=+0L
21:45:30,2018-08-16 09:31:42,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:31,2018-08-16 09:31:42,CS2,CANCEL,SELL,100.06,,outside spread bid=99.94 ask=100.06
21:45:32,2018-08-16 09:31:42,CS2,SUBMIT,BUY,100.01,3,bid+1tick=100.01 spread=0.0700 pos=+6L
21:45:32,2018-08-16 09:31:42,CS2,SUBMIT,SELL,100.06,3,ask-1tick=100.06 spread=0.0700 pos=+6L
21:45:32,2018-08-16 09:31:42,CS2,STATUS,,,,bid=100.01(NEW) ask=100.06(NEW) spread=0.0700 pos=+6L
21:45:32,2018-08-16 09:31:42,CS3,CANCEL,BUY,100.42,,outside spread bid=100.44 ask=100.5
21:45:32,2018-08-16 09:31:42,CS3,CANCEL,SELL,100.5,,outside spread bid=100.44 ask=100.5
21:45:32,2018-08-16 09:31:42,CS3,SUBMIT,BUY,100.45,3,bid+1tick=100.45 spread=0.0700 pos=+0L
21:45:32,2018-08-16 09:31:42,CS3,SUBMIT,SELL,100.5,3,ask-1tick=100.5 spread=0.0700 pos=+0L
21:45:32,2018-08-16 09:31:42,CS3,STATUS,,,,bid=100.45(NEW) ask=100.5(NEW) spread=0.0700 pos=+0L
21:45:32,2018-08-16 09:31:44,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:33,2018-08-16 09:31:44,CS2,CANCEL,BUY,100.01,,outside spread bid=100.01 ask=100.06
21:45:33,2018-08-16 09:31:44,CS2,CANCEL,SELL,100.06,,outside spread bid=100.01 ask=100.06
21:45:34,2018-08-16 09:31:44,CS2,SUBMIT,BUY,100.01,3,bid+1tick=100.01 spread=0.0700 pos=+6L
21:45:34,2018-08-16 09:31:44,CS2,SUBMIT,SELL,100.06,3,ask-1tick=100.06 spread=0.0700 pos=+6L
21:45:34,2018-08-16 09:31:44,CS2,STATUS,,,,bid=100.01(NEW) ask=100.06(NEW) spread=0.0700 pos=+6L
21:45:34,2018-08-16 09:31:44,CS3,CANCEL,BUY,100.45,,outside spread bid=100.45 ask=100.5
21:45:34,2018-08-16 09:31:44,CS3,CANCEL,SELL,100.5,,outside spread bid=100.45 ask=100.5
21:45:34,2018-08-16 09:31:44,CS3,SUBMIT,BUY,100.42,3,bid+1tick=100.42 spread=0.1000 pos=+0L
21:45:34,2018-08-16 09:31:44,CS3,SUBMIT,SELL,100.5,3,ask-1tick=100.5 spread=0.1000 pos=+0L
21:45:34,2018-08-16 09:31:44,CS3,STATUS,,,,bid=100.42(NEW) ask=100.5(NEW) spread=0.1000 pos=+0L
21:45:35,2018-08-16 09:31:46,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:35,2018-08-16 09:31:47,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:45:36,2018-08-16 09:31:47,CS3,CANCEL,BUY,100.42,,outside spread bid=100.42 ask=100.48
21:45:36,2018-08-16 09:31:47,CS3,CANCEL,SELL,100.5,,outside spread bid=100.42 ask=100.48
21:45:36,2018-08-16 09:31:47,CS3,SUBMIT,BUY,100.42,3,bid+1tick=100.42 spread=0.0700 pos=+0L
21:45:36,2018-08-16 09:31:47,CS3,SUBMIT,SELL,100.47,3,ask-1tick=100.47 spread=0.0700 pos=+0L
21:45:36,2018-08-16 09:31:47,CS3,STATUS,,,,bid=100.42(NEW) ask=100.47(NEW) spread=0.0700 pos=+0L
21:45:37,2018-08-16 09:31:47,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.04 — cancelling
21:45:37,2018-08-16 09:31:47,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:38,2018-08-16 09:31:50,CS3,CANCEL,SELL,100.47,,outside spread bid=100.42 ask=100.47
21:45:38,2018-08-16 09:31:50,CS3,SUBMIT,BUY,100.42,3,bid+1tick=100.42 spread=0.0700 pos=+3L
21:45:38,2018-08-16 09:31:50,CS3,SUBMIT,SELL,100.47,3,ask-1tick=100.47 spread=0.0700 pos=+3L
21:45:38,2018-08-16 09:31:50,CS3,STATUS,,,,bid=100.42(NEW) ask=100.47(NEW) spread=0.0700 pos=+3L
21:45:39,2018-08-16 09:31:50,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.04 — cancelling
21:45:39,2018-08-16 09:31:51,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.04 — cancelling
21:45:40,2018-08-16 09:31:52,CS3,CANCEL,SELL,100.47,,outside spread bid=100.34 ask=100.4
