logged_at,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2018-12-17 09:36:08,513434ea-ec63-44f6-ba0e-dc046d6128d3,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:32:36.120291
2018-12-17 09:36:08,6179a24e-7fa8-4780-9285-ac7463395b1c,GS,SELL,168.4300,2,200,Status.FILLED,2026-03-25 01:32:39.324216
2018-12-17 09:36:08,8cc8406b-de77-45d1-a00e-a91a12ba89f7,GS,BUY,0.0000,1,200,Status.FILLED,2026-03-25 01:32:51.147740
2018-12-17 09:36:08,8cc8406b-de77-45d1-a00e-a91a12ba89f7,GS,BUY,168.4000,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:32:51.147740
2018-12-17 09:36:08,5bebe430-a763-4f8f-9f2d-d7f7c014fec9,GS,BUY,168.4000,1,100,Status.FILLED,2026-03-25 01:32:54.362830
2018-12-17 09:36:08,8c5a2016-68f4-4fb3-a131-ab08ff52a8e0,GS,BUY,169.0200,1,200,Status.FILLED,2026-03-25 01:33:10.187574
2018-12-17 09:36:08,8c5a2016-68f4-4fb3-a131-ab08ff52a8e0,GS,BUY,169.0200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:33:10.187574
2018-12-17 09:36:08,5ba0663b-9fd1-4dba-a38a-91c6c87cb3ab,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:21.197090
2018-12-17 09:36:08,f05cfbd1-1015-4e9c-b738-3ea9e8a3b2da,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:24.403141
2018-12-17 09:36:08,06f74c1e-8384-4435-8e62-df12ef5a58e9,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:27.402670
2018-12-17 09:36:08,8fb9cd31-d89d-4650-8953-dcb12e133c63,GS,SELL,168.7800,1,200,Status.FILLED,2026-03-25 01:33:30.406518
2018-12-17 09:36:08,8fb9cd31-d89d-4650-8953-dcb12e133c63,GS,SELL,168.7800,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:33:30.406518
2018-12-17 09:36:08,e91225f0-aedb-4491-8bcd-cf5b826b1a30,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:37.216666
2018-12-17 09:36:08,40e2a1b1-e0a4-4696-8c22-07bf0ec1b249,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:40.423006
2018-12-17 09:36:08,962e98e7-d5b5-4f8d-8b4f-8ff92de24646,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:33:43.447573
2018-12-17 09:36:08,88e29545-7fe7-445d-923b-90f915366354,GS,BUY,169.1900,1,200,Status.FILLED,2026-03-25 01:33:46.453181
2018-12-17 09:36:08,88e29545-7fe7-445d-923b-90f915366354,GS,BUY,169.1900,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:33:46.453181
2018-12-17 09:36:08,3cf254cf-c04b-41a5-978e-6e26a7022442,GS,SELL,169.3400,1,200,Status.FILLED,2026-03-25 01:33:58.297397
2018-12-17 09:36:08,3cf254cf-c04b-41a5-978e-6e26a7022442,GS,SELL,169.3400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:33:58.297397
2018-12-17 09:41:09,f4f3ef79-d618-4943-a5bc-19d5b31202e8,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:34:56.435667
2018-12-17 09:41:09,16649c13-cd50-4587-b048-5f6f34eea156,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:34:59.639696
2018-12-17 09:41:09,643e5b23-f9aa-47cf-83e5-23731889ba22,GS,BUY,169.6200,1,200,Status.FILLED,2026-03-25 01:35:02.645541
2018-12-17 09:41:09,643e5b23-f9aa-47cf-83e5-23731889ba22,GS,BUY,169.6200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:35:02.645541
2018-12-17 09:41:09,eedc405f-796d-4a6b-985a-193cdf863b8f,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:35:14.457439
2018-12-17 09:41:09,6add677a-40ae-46c9-b429-e0dad90a99a4,GS,SELL,169.6100,1,200,Status.FILLED,2026-03-25 01:35:17.671740
2018-12-17 09:41:09,6add677a-40ae-46c9-b429-e0dad90a99a4,GS,SELL,169.6100,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:35:17.671740
2018-12-17 09:41:09,8a9115ca-18af-402d-9e19-1049363e355c,GS,SELL,169.4500,1,200,Status.FILLED,2026-03-25 01:35:55.573132
2018-12-17 09:41:09,8a9115ca-18af-402d-9e19-1049363e355c,GS,SELL,169.4500,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:35:55.573132
2018-12-17 09:41:09,d6d92609-d1d0-419e-82c5-f72f5ce7b32c,GS,BUY,0.0000,1,200,Status.FILLED,2026-03-25 01:36:06.594696
2018-12-17 09:41:09,d6d92609-d1d0-419e-82c5-f72f5ce7b32c,GS,BUY,169.3900,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:36:06.594696
2018-12-17 09:41:09,0d1072bc-299a-434b-bf25-c3c3f8221825,GS,BUY,169.4800,1,100,Status.FILLED,2026-03-25 01:36:09.799039
2018-12-17 09:41:09,d5d19329-51eb-4615-8caa-a959f3d3e11f,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:37:47.936489
2018-12-17 09:41:09,d5d19329-51eb-4615-8caa-a959f3d3e11f,GS,SELL,169.2400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:37:47.936489
2018-12-17 09:41:09,966f1115-c5de-4168-89ac-bdaa6c524682,GS,BUY,169.2500,1,100,Status.FILLED,2026-03-25 01:37:58.961588
2024-08-05 09:42:08,6f84cd5d-1a06-4953-8aca-4809b4d0cf19,GS,BUY,437.7600,1,200,Status.FILLED,2026-03-25 01:51:03.682800
2024-08-05 09:42:08,6f84cd5d-1a06-4953-8aca-4809b4d0cf19,GS,BUY,437.7600,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:51:03.682800
2024-08-05 09:42:08,11d590e2-715a-4833-b70d-6730fcc8f969,GS,BUY,0.0000,1,200,Status.FILLED,2026-03-25 01:51:14.714562
2024-08-05 09:42:08,11d590e2-715a-4833-b70d-6730fcc8f969,GS,BUY,438.8700,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:51:14.714562
2024-08-05 09:42:08,3eec6933-212c-4de8-b505-92faff01a070,GS,SELL,439.9500,1,100,Status.FILLED,2026-03-25 01:51:28.759223
2024-08-05 09:42:08,5beeddba-ee32-475c-b4bc-1021190d3792,GS,BUY,439.8800,1,200,Status.FILLED,2026-03-25 01:51:36.776511
2024-08-05 09:42:08,5beeddba-ee32-475c-b4bc-1021190d3792,GS,BUY,439.8800,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:51:36.776511
2024-08-05 09:42:08,2008aba8-777d-42cd-90ee-693520060905,GS,SELL,439.9700,1,200,Status.FILLED,2026-03-25 01:51:50.806817
2024-08-05 09:42:08,2008aba8-777d-42cd-90ee-693520060905,GS,SELL,439.9700,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:51:50.806817
2024-08-05 09:42:08,89738794-e099-459c-9500-c4f4c6bc6fa0,GS,BUY,439.8400,1,200,Status.FILLED,2026-03-25 01:51:52.812427
2024-08-05 09:42:08,89738794-e099-459c-9500-c4f4c6bc6fa0,GS,BUY,439.8400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:51:52.812427
2024-08-05 09:42:08,eabef41a-11a9-40b6-b9cf-f95df26cf857,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:52:03.837119
2024-08-05 09:42:08,f0ffa8b1-7cb7-4346-9c5d-5bebdb977cda,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:52:07.050099
2024-08-05 09:42:08,174521d4-38aa-4b7b-b5aa-3437eb7faa8c,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:52:10.059710
2024-08-05 09:42:08,174521d4-38aa-4b7b-b5aa-3437eb7faa8c,GS,SELL,439.4700,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:52:10.059710
2024-08-05 09:42:08,89f971f6-6f33-4aed-bc2c-cc9fb6adacd5,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:52:13.071863
2024-08-05 09:42:08,f304392a-ab1a-43f2-91f4-b3d749b43170,GS,SELL,439.3100,1,100,Status.FILLED,2026-03-25 01:52:16.076782
2024-08-05 09:42:08,90840273-ddb6-4546-8b84-5cd4dc5287da,GS,BUY,439.8400,1,200,Status.FILLED,2026-03-25 01:52:33.910857
2024-08-05 09:42:08,90840273-ddb6-4546-8b84-5cd4dc5287da,GS,BUY,439.8400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:52:33.910857
2024-08-05 09:42:08,d83a36d6-9133-4b74-b139-ea91ef5e95d7,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:52:44.949078
2024-08-05 09:42:08,d83a36d6-9133-4b74-b139-ea91ef5e95d7,GS,SELL,439.5600,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:52:44.949078
2024-08-05 09:42:08,a92f2e3b-18ed-46d6-be6f-03340e3f7b7b,GS,SELL,439.5300,1,100,Status.FILLED,2026-03-25 01:52:48.163224
2024-08-05 09:42:08,65f8f081-798d-4d7d-aeff-f84259e58039,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:52:57.993200
2024-08-05 09:42:08,d7a25b77-560d-42f9-80c9-8404a0f577a5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:53:01.205154
2024-08-05 09:42:08,431bab1b-f120-4537-82b1-8942d0b99cea,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:53:04.214323
2024-08-05 09:42:08,e82c43b9-84c5-4315-90d4-93e89c4184b9,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:53:07.223106
2024-08-05 09:42:08,be0f69da-9a32-4d0e-b805-a65741fef004,GS,BUY,441.6800,2,200,Status.FILLED,2026-03-25 01:53:10.226105
2024-08-05 09:42:08,89a89a47-e947-4937-8dfc-8f4d3b4a650d,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:53:25.063208
2024-08-05 09:42:08,89a89a47-e947-4937-8dfc-8f4d3b4a650d,GS,SELL,443.5800,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:53:25.063208
2024-08-05 09:42:08,4f8d0b46-c1b9-47ce-a4aa-0f8aa648a8ff,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:53:28.267077
2024-08-05 09:42:08,04c460a4-2d79-4dfc-8ee3-5852f58215d2,GS,SELL,443.1300,1,100,Status.FILLED,2026-03-25 01:53:31.270984
2024-08-05 09:42:08,fa21279d-5f10-4c76-b466-0e4440f811dd,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:53:45.107778
2024-08-05 09:42:08,6d675408-005e-475e-9c97-968eaa945180,GS,BUY,0.0000,1,200,Status.FILLED,2026-03-25 01:53:48.318288
2024-08-05 09:42:08,6d675408-005e-475e-9c97-968eaa945180,GS,BUY,444.2200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:53:48.318288
2024-08-05 09:42:08,49cab723-089a-4dbc-be65-b0dc5a56c22d,GS,SELL,445.3900,1,100,Status.FILLED,2026-03-25 01:54:03.176294
2024-08-05 09:42:08,aed61dbd-6ea3-4c4a-97ff-448ba71b15ec,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:07.189975
2024-08-05 09:42:08,20ca9e05-e712-408f-b815-fdd1484f1210,GS,BUY,445.1600,1,200,Status.FILLED,2026-03-25 01:54:10.399169
2024-08-05 09:42:08,20ca9e05-e712-408f-b815-fdd1484f1210,GS,BUY,445.1600,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:54:10.399169
2024-08-05 09:42:08,000144f4-dec8-4af5-aef9-2f54bf85e3bd,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:22.233020
2024-08-05 09:42:08,9a0fb9a3-02cf-4f77-bbd8-a7fe2cd969bf,GS,SELL,444.0500,2,200,Status.FILLED,2026-03-25 01:54:25.449441
2024-08-05 09:42:08,eb7590b7-dc74-42b7-8e78-8086ac09546e,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:32.268820
2024-08-05 09:42:08,420dc8dd-6a77-46ba-b649-33e201ab6042,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:35.477664
2024-08-05 09:42:08,14732f71-d908-4458-8e55-7ffac1c761ee,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:38.489340
2024-08-05 09:42:08,060ede77-e8d3-4c58-a299-f6a8b6dd5afd,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:41.500730
2024-08-05 09:42:08,a6c263f8-7ac1-43a4-99a5-ab685818273c,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:54:44.505625
2024-08-05 09:42:08,a5decf64-c419-4743-b412-2d43aa3b69d0,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:54:47.517499
2024-08-05 09:42:08,a5decf64-c419-4743-b412-2d43aa3b69d0,GS,SELL,442.8200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:54:47.517499
2024-08-05 09:42:08,a0b65f23-ce51-40b1-ab6c-f8848f5c6006,GS,BUY,443.7900,1,100,Status.FILLED,2026-03-25 01:54:59.356865
2024-08-05 09:42:08,82f2fa4c-2c9f-494d-b6fd-4e09ec635209,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:02.366251
2024-08-05 09:42:08,378e02e8-7c5e-4570-9900-6801081e0c5e,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:05.579989
2024-08-05 09:42:08,6da73164-b58e-4419-8a15-955a3aaa1557,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:08.589234
2024-08-05 09:42:08,0e8b2094-cfb3-49b0-8699-523a3a10ad40,GS,BUY,444.8500,1,200,Status.FILLED,2026-03-25 01:55:11.600279
2024-08-05 09:42:08,0e8b2094-cfb3-49b0-8699-523a3a10ad40,GS,BUY,444.8500,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:55:11.600279
2024-08-05 09:42:08,f6233e21-f005-4ddc-aaa8-b5f4d80329bc,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:26.459664
2024-08-05 09:42:08,691114c4-c276-48fd-ad96-92678dbebe18,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:29.672694
2024-08-05 09:42:08,09b6d9c4-3b1f-48ca-a03e-729a592addc2,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:32.679881
2024-08-05 09:42:08,c9db114b-63c4-4195-bdc3-2f4b0d7eac69,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:55:35.693581
2024-08-05 09:42:08,c9db114b-63c4-4195-bdc3-2f4b0d7eac69,GS,SELL,444.7100,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:55:35.693581
2024-08-05 09:42:08,a3017fa7-09dd-444c-add7-e2bd7ac6351d,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:55:38.700771
2024-08-05 09:42:08,d83e8f4c-a522-414a-a528-463277d2c0da,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:55:41.705748
2024-08-05 09:42:08,b44a6ede-9ef9-4e91-bcc4-25aa4c1ceda0,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:55:44.716719
2024-08-05 09:42:08,77fd1ce1-e3ba-4937-9c53-f8bd8a43b8b8,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 01:55:47.726024
2024-08-05 09:42:08,0f714a30-8cbe-40e2-bb2a-3352dda17e3a,GS,SELL,444.7100,1,100,Status.FILLED,2026-03-25 01:55:50.741511
2024-08-05 09:42:08,e38fac40-582c-4e69-a78a-19629722b6a9,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:56.552002
2024-08-05 09:47:09,95a70c98-1626-4039-846a-45a8e2983da0,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:55:59.767176
2024-08-05 09:47:09,e6805475-8a9c-406c-be33-547e265c2b53,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:02.811718
2024-08-05 09:47:09,58274787-94c1-4e59-8244-546e50c7cabb,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:05.796609
2024-08-05 09:47:09,f2a85f47-c93e-4093-ad35-7f4ac137b237,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:08.805877
2024-08-05 09:47:09,b2b9e36c-0291-42c6-b721-e14d3f9edddb,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:56:11.816586
2024-08-05 09:47:09,b2b9e36c-0291-42c6-b721-e14d3f9edddb,GS,SELL,443.3200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:56:11.816586
2024-08-05 09:47:09,934ba402-25a2-4ef8-b01f-26a18ef14498,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-25 01:56:26.637435
2024-08-05 09:47:09,f3ac81b4-d9b8-4e1c-96e1-eb0ec9df6a14,GS,BUY,441.9800,1,100,Status.FILLED,2026-03-25 01:56:29.838963
2024-08-05 09:47:09,1ca53b23-3f80-45e0-8777-4800159b121a,GS,SELL,442.2900,1,200,Status.FILLED,2026-03-25 01:56:36.654972
2024-08-05 09:47:09,1ca53b23-3f80-45e0-8777-4800159b121a,GS,SELL,442.2900,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:56:36.654972
2024-08-05 09:47:09,2b8160f3-a12f-4f81-9454-1024b746938b,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:47.669047
2024-08-05 09:47:09,17633c42-e33d-4500-af01-29003b802003,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:50.881939
2024-08-05 09:47:09,33c65a5a-6600-4eeb-9aae-43efa477b9a5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:53.882660
2024-08-05 09:47:09,c9591d79-92c7-4825-af58-64493f25ffb3,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:56.887213
2024-08-05 09:47:09,3aa22fb6-29fa-42d0-a46c-fe9d3206169f,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:56:59.893137
2024-08-05 09:47:09,519a51e6-eba1-45b5-b8db-f860546bae6f,GS,BUY,443.7800,1,200,Status.FILLED,2026-03-25 01:57:02.897842
2024-08-05 09:47:09,519a51e6-eba1-45b5-b8db-f860546bae6f,GS,BUY,443.7800,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:57:02.897842
2024-08-05 09:47:09,5c4f5ef1-4bd6-4a78-9fb2-d76214f52ad4,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:57:06.700174
2024-08-05 09:47:09,998f536d-5f4c-4135-805b-7f9282a0c5af,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:57:09.910186
2024-08-05 09:47:09,19ffa9af-fbc9-4b5e-bb57-ddfc8525281b,GS,BUY,443.7900,1,200,Status.FILLED,2026-03-25 01:57:12.920899
2024-08-05 09:47:09,19ffa9af-fbc9-4b5e-bb57-ddfc8525281b,GS,BUY,443.7900,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:57:12.920899
2024-08-05 09:47:09,7936d49f-7fc5-4057-9871-1024d75dde56,GS,SELL,444.5700,1,200,Status.FILLED,2026-03-25 01:57:24.748428
2024-08-05 09:47:09,7936d49f-7fc5-4057-9871-1024d75dde56,GS,SELL,444.5700,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:57:24.748428
2024-08-05 09:47:09,0f736e50-55ef-4900-98fe-353520c6ebce,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:57:35.806866
2024-08-05 09:47:09,571d79c3-5e50-4b0c-bfb7-c2cf985df55a,GS,BUY,444.5200,1,200,Status.FILLED,2026-03-25 01:57:39.018939
2024-08-05 09:47:09,571d79c3-5e50-4b0c-bfb7-c2cf985df55a,GS,BUY,444.5200,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:57:39.018939
2024-08-05 09:47:09,2bac52c7-f62f-49ea-bd22-0e45973528cb,GS,SELL,444.8000,1,200,Status.FILLED,2026-03-25 01:57:50.851799
2024-08-05 09:47:09,2bac52c7-f62f-49ea-bd22-0e45973528cb,GS,SELL,444.8000,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:57:50.851799
2024-08-05 09:47:09,d14cee1a-a6cd-43f8-8c0a-0ac2edceb605,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:58:05.907245
2024-08-05 09:47:09,91ee1b7e-ea0e-4327-ab10-009952f9c6bd,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:58:09.117938
2024-08-05 09:47:09,749a1d20-2c7f-47ea-990a-9fa917b4b914,GS,SELL,444.4700,1,200,Status.FILLED,2026-03-25 01:58:12.120519
2024-08-05 09:47:09,749a1d20-2c7f-47ea-990a-9fa917b4b914,GS,SELL,444.4700,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:58:12.120519
2024-08-05 09:47:09,4a9a1252-e6c9-4293-8b9e-76fe8861287f,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:58:23.928302
2024-08-05 09:47:09,77bf6f49-96c1-4f88-a737-53eac799578c,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:58:27.134683
2024-08-05 09:47:09,1af7825a-03c4-4438-aeb2-fb1ccb466267,GS,BUY,0.0000,1,200,Status.FILLED,2026-03-25 01:58:30.135835
2024-08-05 09:47:09,1af7825a-03c4-4438-aeb2-fb1ccb466267,GS,BUY,444.7400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:58:30.135835
2024-08-05 09:47:09,bbea24bd-1d5f-431c-ae73-1d0b8f4636a6,GS,BUY,444.8300,1,100,Status.FILLED,2026-03-25 01:58:33.138652
2024-08-05 09:47:09,a0b64ef9-aaf8-4174-8a64-2205c89a0e80,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:58:35.938285
2024-08-05 09:47:09,a0a49b6c-d843-441a-b998-50acd708ab61,GS,BUY,444.7400,1,200,Status.FILLED,2026-03-25 01:58:39.147998
2024-08-05 09:47:09,a0a49b6c-d843-441a-b998-50acd708ab61,GS,BUY,444.7400,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:58:39.147998
2024-08-05 09:47:09,a6b19f10-f538-47cb-957e-03a354c3c75d,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-25 01:58:50.953156
2024-08-05 09:47:09,a6b19f10-f538-47cb-957e-03a354c3c75d,GS,SELL,445.4100,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:58:50.953156
2024-08-05 09:47:09,67715e02-d834-4102-ad94-68cd99cdcdc8,GS,SELL,445.4100,1,100,Status.FILLED,2026-03-25 01:58:54.165024
2024-08-05 09:47:09,a892209a-a641-49f0-858d-9eb5f859d8a2,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:03.982429
2024-08-05 09:47:09,c25b984c-2138-4234-9b72-b07be9e488d8,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:07.187148
2024-08-05 09:47:09,f890160d-6059-4076-bb9e-3dafd5b4e068,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:10.196633
2024-08-05 09:47:09,b56e1d3b-1868-461f-ab1f-365bbd04526e,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:13.204948
2024-08-05 09:47:09,a0621432-0b31-42bd-ba3b-fb562525fb5a,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:16.215317
2024-08-05 09:47:09,2a3b8ed8-ac11-488b-ade7-407ad1e58ea5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:19.229754
2024-08-05 09:47:09,2eda2ebf-19ca-4e72-8305-33377f4208d8,GS,BUY,446.0600,1,200,Status.FILLED,2026-03-25 01:59:22.233700
2024-08-05 09:47:09,2eda2ebf-19ca-4e72-8305-33377f4208d8,GS,BUY,446.0600,1,200,Status.PARTIALLY_FILLED,2026-03-25 01:59:22.233700
2024-08-05 09:47:09,3924ab99-c2b0-4759-90c4-9b5a082e763d,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:37.074228
2024-08-05 09:47:09,241f5a02-ff43-466d-81d6-5a1b386f9a56,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 01:59:40.291308
