logged_at,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2020-11-02 09:31:22,b64d62b1-ae7a-40ad-9b14-f552425edab5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:14.916682
2020-11-02 09:31:22,043b3134-9fee-454a-8717-086235aa82e0,GS,SELL,191.4100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:21:16.917072
2020-11-02 09:31:43,6dbe5444-b4fb-4ae4-82d9-e34e5e5e4ddd,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:18.927520
2020-11-02 09:31:43,50233911-a4f7-434b-9f2a-c67bc7e76338,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:20.932409
2020-11-02 09:31:43,b1648bb6-d3d9-4f29-881d-768a5c2d2442,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:26.946191
2020-11-02 09:31:47,972ffde1-f5ce-445d-a309-f978a087fc06,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:32.962215
2020-11-02 09:31:47,6a6064fc-0337-4941-bc49-c1d6f6f4d45e,GS,SELL,191.1300,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:21:39.098359
2020-11-02 09:31:48,01199c0c-7d62-47a0-bf20-8c25570ea2b2,GS,BUY,190.9200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:21:43.105522
2020-11-02 09:32:05,c0fc4cde-2744-4f83-94ed-f2d545d3c107,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:44.103081
2020-11-02 09:32:05,f64dc284-b4fb-476a-8275-ced0bce54064,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:21:50.128805
2020-11-02 09:32:05,809cc9f2-2444-4562-84de-78e44913cc3a,GS,SELL,191.1200,1,200,Status.FILLED,2026-03-24 23:21:56.144094
2020-11-02 09:32:05,809cc9f2-2444-4562-84de-78e44913cc3a,GS,SELL,191.1200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:21:56.144094
2020-11-02 09:32:08,da71431b-40ff-4dfc-aa9f-2236c83919df,GS,BUY,191.0300,2,200,Status.FILLED,2026-03-24 23:22:00.667776
2020-11-02 09:32:08,527a199e-7584-4108-abb0-7b6fc46daae5,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:22:02.650193
2020-11-02 09:32:43,6ad389d7-0b22-4e92-a8e3-18d729a7d2b3,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:04.158406
2020-11-02 09:32:43,d88509ad-feb7-44fa-ba64-7a4e15bd59c3,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:10.173997
2020-11-02 09:32:43,81d3455b-9c5b-47e3-b99f-65502c91c9b2,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:16.195158
2020-11-02 09:32:43,39e9652e-a860-4aa2-b352-8f8d03fc2097,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:22.202432
2020-11-02 09:32:43,a82e5aec-eade-4fd0-9d89-5a72f4a97a3c,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:28.212478
2020-11-02 09:32:56,de4be459-a570-413f-9cd2-de77f3070617,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:34.224892
2020-11-02 09:32:56,8b38ebae-8e9b-4f54-a980-1dd796ec9cff,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:40.232964
2020-11-02 09:32:56,3e8cac0e-409c-415c-b449-aef5c086b0dd,GS,SELL,190.8600,2,200,Status.FILLED,2026-03-24 23:22:46.287536
2020-11-02 09:33:00,36065c61-c442-448c-b96f-5fd5b7b26b68,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:22:51.812084
2020-11-02 09:33:00,4611d8dd-0f5f-41c9-bfaf-cb3dde5ae073,GS,SELL,190.9000,1,100,Status.FILLED,2026-03-24 23:22:53.809782
2020-11-02 09:33:02,a81a34cf-7c44-4b5e-b165-aa0d49153afb,GS,BUY,190.9100,1,200,Status.FILLED,2026-03-24 23:22:56.319968
2020-11-02 09:33:02,a81a34cf-7c44-4b5e-b165-aa0d49153afb,GS,BUY,190.9100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:22:56.319968
2020-11-02 09:33:04,2c5c2463-8e62-4f4f-a083-3a1350783b19,GS,SELL,190.7800,1,200,Status.FILLED,2026-03-24 23:22:57.820539
2020-11-02 09:33:04,2c5c2463-8e62-4f4f-a083-3a1350783b19,GS,SELL,190.7800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:22:57.820539
2020-11-02 09:33:05,e423122c-f0fe-4db2-bb8d-6fc1972ae38b,GS,BUY,190.8200,1,200,Status.FILLED,2026-03-24 23:22:59.826432
2020-11-02 09:33:05,e423122c-f0fe-4db2-bb8d-6fc1972ae38b,GS,BUY,190.8200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:22:59.826432
2020-11-02 09:33:13,c2915f8d-d6ab-4f3f-8136-80c1a49d3daa,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:00.828743
2020-11-02 09:33:13,0b8aaefa-fd74-4984-af03-015c3d24050f,GS,SELL,190.7900,1,200,Status.FILLED,2026-03-24 23:23:06.339242
2020-11-02 09:33:13,0b8aaefa-fd74-4984-af03-015c3d24050f,GS,SELL,190.7900,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:23:06.339242
2020-11-02 09:33:21,6b150e00-c558-4e69-89c2-73a799680280,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:08.851468
2020-11-02 09:33:21,a3263587-e551-4ed9-8889-acd96bf72ae7,GS,BUY,190.8500,1,200,Status.FILLED,2026-03-24 23:23:14.368504
2020-11-02 09:33:21,a3263587-e551-4ed9-8889-acd96bf72ae7,GS,BUY,190.8500,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:23:14.368504
2020-11-02 09:33:29,11440c6d-2164-4db1-9c19-485bbed13f46,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:16.878688
2020-11-02 09:33:29,26eb92a4-21de-4ffd-9cac-e87d88ad4334,GS,SELL,190.8800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:23:22.388252
2020-11-02 09:33:33,09e11411-8466-4039-a70a-c99f07e5f6e4,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:25.448356
2020-11-02 09:33:33,554437dd-4eff-42a0-9718-2584ea860bc8,GS,SELL,190.9700,1,100,Status.FILLED,2026-03-24 23:23:26.897781
2020-11-02 09:33:42,8ac136d2-822b-4f0e-9e8d-3bc0f2e3f025,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:29.406780
2020-11-02 09:33:42,0a976616-5407-4dc8-a92c-cf3c5ce3d3cb,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:30.410718
2020-11-02 09:33:42,ec561a8d-3d23-4d42-af51-7497c1cf31be,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:23:30.910432
2020-11-02 09:33:42,361d67d6-12ee-4598-ba57-33c619f6acf1,GS,BUY,190.9900,1,200,Status.FILLED,2026-03-24 23:23:36.422149
2020-11-02 09:33:42,361d67d6-12ee-4598-ba57-33c619f6acf1,GS,BUY,190.9900,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:23:36.422149
2020-11-02 09:33:42,be3515c3-4047-4c9d-b003-f3b9e91e5555,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:23:36.927645
2020-11-02 09:33:42,b22d72a1-c70f-4f22-92ab-eb1fa6650248,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:37.937393
2020-11-02 09:33:49,e13f99e5-a28c-49a1-b68f-7fa532ab2525,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:38.440643
2020-11-02 09:33:49,7784510c-e386-4c31-83f0-898bebe4fe4a,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:39.945009
2020-11-02 09:33:49,a0cf1e36-0eb7-4219-9df4-0b7b8c95df50,GS,BUY,190.7900,1,100,Status.FILLED,2026-03-24 23:23:42.447959
2020-11-02 09:33:49,c821e953-577b-4354-bd74-ed6ab20e930a,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:42.949849
2020-11-02 09:33:55,a4bbb012-1767-46b6-b80e-f1f2950cb3d0,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:45.468143
2020-11-02 09:33:55,49ac3280-3d2f-406b-97f4-c5a833ea1db3,GS,BUY,190.6200,1,100,Status.FILLED,2026-03-24 23:23:46.962473
2020-11-02 09:34:08,b01b0e5a-cf4f-4db2-a25e-481d3da6c741,GS,SELL,190.5300,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:23:51.484850
2020-11-02 09:34:08,adbb94ba-6633-4751-b78f-3334e1f18f9e,GS,BUY,190.3100,1,100,Status.FILLED,2026-03-24 23:23:52.980622
2020-11-02 09:34:08,9356a210-64ef-48f2-b27a-020bd95624fe,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:23:54.989209
2020-11-02 09:34:08,6e31aa8f-4514-4cd6-b9b6-3af47e7daef4,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:23:54.990673
2020-11-02 09:34:08,b9108a6d-fd49-4293-aa5d-e7a3e043733e,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:00.506618
2020-11-02 09:34:08,52de1f12-d2ea-407d-9afa-c580556fa856,GS,SELL,190.4200,1,200,Status.FILLED,2026-03-24 23:24:01.010515
2020-11-02 09:34:08,52de1f12-d2ea-407d-9afa-c580556fa856,GS,SELL,190.4200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:01.010515
2020-11-02 09:34:11,f6b20ec6-03a4-4046-81f6-46cbbec8a048,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:04.030193
2020-11-02 09:34:11,c3b03267-3505-48b2-91e3-4f12a43bfc72,GS,SELL,190.4300,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:05.540544
2020-11-02 09:34:43,848058f8-0258-450a-825f-038694258d7c,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:07.552136
2020-11-02 09:34:43,74940cd6-b7fe-4511-a3e1-75c2f98c927b,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:09.048998
2020-11-02 09:34:43,cbda5fd7-fb23-4d74-bbb3-356e03ea1f3a,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:10.560547
2020-11-02 09:34:43,03d008d6-55a8-420c-b460-aa313c73ebb9,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:11.067535
2020-11-02 09:34:43,cdd5dd21-3c85-4a36-aebb-485536575879,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:16.587099
2020-11-02 09:34:43,b6b003be-d2e0-446e-a2bc-44180a9635f8,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:17.094207
2020-11-02 09:34:43,f9df5d5d-c0b1-4bca-9bab-4d61d3a9f39e,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:22.617622
2020-11-02 09:34:43,2062884f-5441-4919-aa94-93b4473524fc,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:23.123876
2020-11-02 09:34:43,b8d9bb8f-e8d2-4230-99d5-7a9e7ae8131a,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:25.642523
2020-11-02 09:34:43,f186e27f-8897-42f1-bea4-8e9aae5e7b08,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:26.150012
2020-11-02 09:34:43,22cd5d90-0fbf-4432-8d62-77f5587549d4,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:31.671752
2020-11-02 09:34:43,367ef11d-e062-4520-b210-9ac89bbd5579,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:32.180978
2020-11-02 09:34:47,639c61ed-85bc-443d-b8cf-02b1cb8a94c8,GS,BUY,190.5200,1,100,Status.FILLED,2026-03-24 23:24:37.702969
2020-11-02 09:34:47,5df9ccd8-d9e2-44cc-9d19-606bf5e9d57d,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:38.207789
2020-11-02 09:34:50,4daae7ac-78f6-4d6c-8208-c2a9fe19f11a,GS,SELL,190.4900,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:42.734777
2020-11-02 09:34:51,281cc1d9-bb13-4c12-beaa-e8a10dec7052,GS,BUY,190.3200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:46.749698
2020-11-02 09:34:57,b665c6ee-e0e7-48cf-b8ed-42f2b37506f5,GS,SELL,190.3000,1,200,Status.FILLED,2026-03-24 23:24:47.753611
2020-11-02 09:34:57,b665c6ee-e0e7-48cf-b8ed-42f2b37506f5,GS,SELL,190.3000,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:47.753611
2020-11-02 09:34:57,cc7ef36e-2325-4cc3-8176-51df6be802a1,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:24:49.252637
2020-11-02 09:34:58,9825856a-46ea-4b27-84b6-3958cc3c21ca,GS,BUY,190.2800,1,200,Status.FILLED,2026-03-24 23:24:52.764023
2020-11-02 09:34:58,9825856a-46ea-4b27-84b6-3958cc3c21ca,GS,BUY,190.2800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:52.764023
2020-11-02 09:34:59,f5f74d72-edd6-4646-88d9-7f29b174a411,GS,SELL,190.2900,2,200,Status.FILLED,2026-03-24 23:24:54.262569
2020-11-02 09:35:04,def0fe97-29c7-4e1b-8a2c-a4361518d73f,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:55.264103
2020-11-02 09:35:04,17369743-a1e7-4397-89b4-9a043204b4e2,GS,SELL,190.2100,1,200,Status.FILLED,2026-03-24 23:24:57.269716
2020-11-02 09:35:04,17369743-a1e7-4397-89b4-9a043204b4e2,GS,SELL,190.2100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:24:57.269716
2020-11-02 09:35:13,4e81a232-eeba-4d38-b1a1-bf712970baf7,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:24:59.810934
2020-11-02 09:35:13,bb66e34e-1d26-4769-8e05-1a65494dfb3d,GS,BUY,190.4100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:25:05.788299
2020-11-02 09:35:23,064d56a4-5ad8-41f4-a4e4-83e0215e83b4,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:09.796033
2020-11-02 09:35:23,6e50db8f-63e0-4a62-9e0b-806002c7223a,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:11.295914
2020-11-02 09:35:23,d6c657f8-9216-4ca8-b2c6-2e743283e181,GS,BUY,190.5100,2,200,Status.FILLED,2026-03-24 23:25:16.805827
2020-11-02 09:35:31,60a5d7c8-8471-4e29-831f-92d2232f7c35,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:19.310395
2020-11-02 09:35:31,4ba963e0-2fbe-45a5-902f-d047a006525a,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:25:21.311720
2020-11-02 09:35:31,b7f3fa6e-0344-4414-8738-def4b5c8c2b1,GS,SELL,190.6200,1,100,Status.FILLED,2026-03-24 23:25:24.815357
2020-11-02 09:35:43,b8bd3053-707c-4e0b-9ffa-ba584844ec8f,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:26.827937
2020-11-02 09:35:43,4baa3101-a9ae-4c8b-ad41-66b5c1f0eab0,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:32.826790
2020-11-02 09:35:44,aa9ed94f-cad2-467c-9c00-2a8e896a4fe0,GS,BUY,190.4700,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:25:38.842668
2020-11-02 09:35:52,85cc185c-66b3-4efe-b8dc-1ecc8326b670,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:40.846117
2020-11-02 09:35:52,8d4554ad-2c5f-497f-9112-794fb1fd3b43,GS,BUY,190.4500,1,100,Status.FILLED,2026-03-24 23:25:42.344823
2020-11-02 09:35:52,94e140a1-fc78-4807-9ca1-25e9f3d0edf8,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:25:46.848806
2020-11-02 09:35:56,68bb1089-7595-46df-9ff3-1bb184926be3,GS,SELL,190.3100,1,200,Status.FILLED,2026-03-24 23:25:47.853540
2020-11-02 09:35:56,68bb1089-7595-46df-9ff3-1bb184926be3,GS,SELL,190.3100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:25:47.853540
2020-11-02 09:36:06,a0d375bf-2d9e-4e1e-8e6a-9289977a48a7,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:25:52.359031
2020-11-02 09:36:06,371081b0-f4d4-4ce4-a6ee-92f0b0a16ef1,GS,BUY,190.3900,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:25:58.861714
2020-11-02 09:36:08,b8c1a943-406d-42c2-abad-9882aacab774,GS,SELL,190.4200,2,200,Status.FILLED,2026-03-24 23:26:02.883410
2020-11-02 09:36:12,f8337232-25fd-435e-a232-1782e8a20010,GS,BUY,190.3300,2,200,Status.FILLED,2026-03-24 23:26:04.386113
2020-11-02 09:36:20,f59b1b05-b4e1-4f27-896f-c2e4440bcebd,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:08.403798
2020-11-02 09:36:20,c72c279c-7c11-4f0e-8012-691f6d1eed92,GS,BUY,190.2600,1,100,Status.FILLED,2026-03-24 23:26:10.407710
2020-11-02 09:36:20,c6390771-f651-47d9-a6de-14e2a4edf749,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:26:13.919793
2020-11-02 09:36:24,5e56b76f-f30a-4ab8-8b78-f7fb0f7ff0ce,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:15.935141
2020-11-02 09:36:24,028493a9-208c-4abd-915e-f5a42b5358af,GS,SELL,190.1900,1,200,Status.FILLED,2026-03-24 23:26:16.927949
2020-11-02 09:36:24,028493a9-208c-4abd-915e-f5a42b5358af,GS,SELL,190.1900,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:16.927949
2020-11-02 09:36:24,ac639ae7-1972-400a-b417-9623653afeb3,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:26:17.428676
2020-11-02 09:36:33,3769ce51-63ad-432c-b1b7-c175f3f7f8ab,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:19.945669
2020-11-02 09:36:33,233ad006-04cb-4ab2-9737-7a2dbf5e5b23,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:21.448760
2020-11-02 09:36:33,c67d37cd-489e-44f2-960c-8d223593b34d,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:26:25.960576
2020-11-02 09:36:33,f0335f24-8476-4f5d-8cac-a57f901444d3,GS,SELL,0.0000,1,200,Status.FILLED,2026-03-24 23:26:26.967679
2020-11-02 09:36:33,f0335f24-8476-4f5d-8cac-a57f901444d3,GS,SELL,190.2100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:26.967679
2020-11-02 09:36:33,fea7e016-2367-4d99-84c6-70a3da532630,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:27.969858
2020-11-02 09:36:42,12d8646a-c42d-4cec-88bf-48746bbe1cb5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:28.982246
2020-11-02 09:36:42,60325490-16be-4b37-ad93-8f3acd7e9f96,GS,BUY,190.2600,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:34.993888
2020-11-02 09:36:50,50e75970-9790-46f1-b9c3-f8a9a2f79b30,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:39.008519
2020-11-02 09:36:50,311feb34-61b0-4164-b777-47333e02335e,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:40.509511
2020-11-02 09:36:50,492038c0-ced6-4150-977a-ee8683630f44,GS,BUY,190.1100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:46.026272
2020-11-02 09:36:55,4001b52d-02fb-4d6d-b0cc-dfb394e586cc,GS,SELL,190.0800,1,200,Status.FILLED,2026-03-24 23:26:47.029783
2020-11-02 09:36:55,4001b52d-02fb-4d6d-b0cc-dfb394e586cc,GS,SELL,190.0800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:47.029783
2020-11-02 09:36:55,3b847aa7-6f5e-4990-814e-c899c8fdfabc,GS,BUY,0.0000,1,100,Status.CANCELED,2026-03-24 23:26:48.527605
2020-11-02 09:37:05,2bb36d07-61e0-4fec-8ac5-6e03bf3d0f43,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:51.038807
2020-11-02 09:37:05,e4106f9f-5ab8-41a4-bc5c-c82ba3cadf33,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:26:52.538528
2020-11-02 09:37:05,8c13a9b9-bd7f-4cb2-ae00-b13e47dfe505,GS,BUY,190.0700,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:26:57.058218
2020-11-02 09:37:14,bd125f36-4f3f-41e0-b5f2-e002ad06bd13,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:01.073382
2020-11-02 09:37:14,3f42b628-9206-4fd7-a720-61a533dc4a37,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:02.571907
2020-11-02 09:37:23,2544b5ca-dccd-42c9-ae5f-04057a800ed5,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:08.098756
2020-11-02 09:37:23,89aa67c4-19ef-4c96-b9c4-959e9fceaf02,GS,BUY,190.0800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:27:14.105381
2020-11-02 09:37:24,b279abf6-25ac-4be5-8308-c0f76ebb8654,GS,SELL,190.1400,1,200,Status.FILLED,2026-03-24 23:27:19.121107
2020-11-02 09:37:24,b279abf6-25ac-4be5-8308-c0f76ebb8654,GS,SELL,190.1400,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:27:19.121107
2020-11-02 09:37:26,8b095630-9d4c-41b3-9253-92e140dfa5ee,GS,BUY,190.2200,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:27:19.615681
2020-11-02 09:37:28,ca2001f3-537c-4d78-bb3b-0ac0f5f93bf2,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:22.120246
2020-11-02 09:37:28,2b99b939-d9e4-4cd0-a2aa-35cc778c4e7f,GS,BUY,190.2100,1,200,Status.FILLED,2026-03-24 23:27:23.617916
2020-11-02 09:37:28,2b99b939-d9e4-4cd0-a2aa-35cc778c4e7f,GS,BUY,190.2100,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:27:23.617916
2020-11-02 09:37:44,3841aacd-cb6e-4213-916a-d47fdf897e97,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:24.620348
2020-11-02 09:37:44,8e57a1a0-efaa-4946-aaa7-df47d39678ce,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:30.137926
2020-11-02 09:37:51,6a9f13ba-2461-4a62-a470-174b3d0c5c13,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:36.148960
2020-11-02 09:37:51,ca2185f1-7d22-4d25-bf40-40ccc605da98,GS,SELL,190.2800,1,200,Status.PARTIALLY_FILLED,2026-03-24 23:27:42.160945
2020-11-02 09:37:58,002e10af-71d2-4bcb-b59c-06919ffa548a,GS,BUY,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:47.182057
2020-11-02 09:37:58,20e06fd9-250c-4b1c-8859-fc2e7e2a80e8,GS,SELL,0.0000,1,100,Status.CANCELED,2026-03-24 23:27:48.677861
2020-11-02 09:37:58,231c853e-d2ff-4d04-90e5-ded0b05fa924,GS,BUY,190.2000,1,100,Status.FILLED,2026-03-24 23:27:53.189129
2020-11-02 09:38:14,51618913-bc0b-4006-8075-0336d24d1bfa,GS,SELL,0.0000,2,200,Status.CANCELED,2026-03-24 23:27:54.194212
