timestamp,bid_price_1,bid_size_1,bid_price_2,bid_size_2,bid_price_3,bid_size_3,bid_price_4,bid_size_4,bid_price_5,bid_size_5,bid_price_6,bid_size_6,bid_price_7,bid_size_7,bid_price_8,bid_size_8,bid_price_9,bid_size_9,bid_price_10,bid_size_10,ask_price_1,ask_size_1,ask_price_2,ask_size_2,ask_price_3,ask_size_3,ask_price_4,ask_size_4,ask_price_5,ask_size_5,ask_price_6,ask_size_6,ask_price_7,ask_size_7,ask_price_8,ask_size_8,ask_price_9,ask_size_9,ask_price_10,ask_size_10
2024-08-05 09:30:52,443.0000,7,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:53,443.0000,9,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:54,443.0000,9,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:55,443.0000,9,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:56,443.0000,9,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:57,443.0000,10,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:58,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:30:59,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:31:00,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,10,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:31:01,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,445.3800,9,445.7600,1,447.6300,6,448.1900,10,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:31:02,444.6200,8,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.5200,3,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3,453.5900,2,0.0000,0
2024-08-05 09:31:03,444.6200,8,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:04,444.6200,9,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:05,444.6200,9,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:06,444.6200,12,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:07,444.6200,12,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:08,444.6200,12,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:09,444.6200,12,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,8,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:10,444.6200,12,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15,452.5100,3
2024-08-05 09:31:11,443.9900,4,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,3,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:12,443.9900,4,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:13,443.9900,4,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:14,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:15,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:16,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6,449.0000,15
2024-08-05 09:31:17,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3600,6,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6
2024-08-05 09:31:18,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3600,6,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6
2024-08-05 09:31:19,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3600,6,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6
2024-08-05 09:31:20,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3600,6,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6
2024-08-05 09:31:21,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17,448.8400,6
2024-08-05 09:31:22,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,3,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:23,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:24,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:25,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:26,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:27,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:28,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,7,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:29,443.9900,5,443.3600,2,443.1100,5,443.0000,11,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3,448.8300,17
2024-08-05 09:31:30,442.8800,3,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3400,6,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3
2024-08-05 09:31:31,443.4900,1,442.8800,3,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3400,5,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3
2024-08-05 09:31:32,443.4900,1,442.8800,3,442.6900,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6,448.5500,3
2024-08-05 09:31:33,441.7000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,5,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:34,441.7000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,6,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:35,441.7000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,8,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:36,441.7000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,8,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:37,441.7000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,10,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:38,441.7000,6,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,10,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:39,441.7000,9,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.7500,10,443.8000,1,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3
2024-08-05 09:31:40,441.7000,9,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:41,441.7000,9,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:42,441.7000,13,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:43,441.7000,13,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:44,441.7000,12,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:45,441.7000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:46,441.7000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:47,441.7000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
2024-08-05 09:31:48,441.7000,14,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,443.8000,5,446.3400,9,446.3500,8,446.3600,7,447.2800,7,448.0800,9,448.5100,3,448.5200,5,448.5300,3,448.5400,6
