wall_time,sim_time,symbol,event,side,price,lots,detail
18:53:52,2018-08-16 09:31:13,CS1,ARB_DETECT,,99.76/99.15,12,agg_bid=12L agg_ask=148L submitting=12L
18:53:52,2018-08-16 09:31:13,CS1,ARB_SUBMIT,BOTH,,12,buy_id=36e224f9 sell_id=d2cdf1c5
18:53:52,2018-08-16 09:31:13,CS2,ARB_DETECT,,203.88/199.94,50,agg_bid=115L agg_ask=119L submitting=50L
18:53:52,2018-08-16 09:31:13,CS2,ARB_SUBMIT,BOTH,,50,buy_id=83f6ba9e sell_id=acc78364
18:53:52,2018-08-16 09:31:13,CS2,ARB_DETECT,,203.88/199.94,50,agg_bid=115L agg_ask=111L submitting=50L
18:53:52,2018-08-16 09:31:13,CS2,ARB_SUBMIT,BOTH,,50,buy_id=64f8b41d sell_id=525d5004
18:53:53,2018-08-16 09:31:15,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=193L submitting=50L
18:53:53,2018-08-16 09:31:15,CS2,ARB_SUBMIT,BOTH,,50,buy_id=b7a6011c sell_id=9fa59a7a
18:53:53,2018-08-16 09:31:15,CS1,MM_SUSPENDED,,,,empty book — window reset
18:53:53,2018-08-16 09:31:15,CS2,MM_SUSPENDED,,,,empty book — window reset
18:53:54,2018-08-16 09:31:16,CS1,ARB_DETECT,,100.82/99.15,100,agg_bid=251L agg_ask=152L submitting=100L
18:53:54,2018-08-16 09:31:16,CS1,ARB_SUBMIT,BOTH,,100,buy_id=eb1eaf84 sell_id=ad699662
18:53:54,2018-08-16 09:31:16,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=193L submitting=50L
18:53:54,2018-08-16 09:31:16,CS2,ARB_SUBMIT,BOTH,,50,buy_id=b538e970 sell_id=24d1f3c3
18:53:54,2018-08-16 09:31:16,CS1,ARB_DETECT,,100.81/99.15,100,agg_bid=175L agg_ask=152L submitting=100L
18:53:54,2018-08-16 09:31:16,CS1,ARB_SUBMIT,BOTH,,100,buy_id=89303e4d sell_id=bc285193
18:53:54,2018-08-16 09:31:16,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=193L submitting=50L
18:53:54,2018-08-16 09:31:16,CS2,ARB_SUBMIT,BOTH,,50,buy_id=3594cc87 sell_id=a97f2510
18:53:55,2018-08-16 09:31:17,CS1,ARB_DETECT,,100.81/99.16,100,agg_bid=154L agg_ask=114L submitting=100L
18:53:55,2018-08-16 09:31:17,CS1,ARB_SUBMIT,BOTH,,100,buy_id=0c9bc151 sell_id=f2b373d0
18:53:55,2018-08-16 09:31:17,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=193L submitting=50L
18:53:55,2018-08-16 09:31:17,CS2,ARB_SUBMIT,BOTH,,50,buy_id=e336db38 sell_id=d0965e4c
18:53:55,2018-08-16 09:31:17,CS1,ARB_DETECT,,100.8/99.16,94,agg_bid=113L agg_ask=94L submitting=94L
18:53:55,2018-08-16 09:31:17,CS1,ARB_SUBMIT,BOTH,,94,buy_id=249496cb sell_id=c75047cb
18:53:55,2018-08-16 09:31:17,CS1,MM_SUSPENDED,,,,empty book — window reset
18:53:55,2018-08-16 09:31:17,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=193L submitting=50L
18:53:55,2018-08-16 09:31:17,CS2,ARB_SUBMIT,BOTH,,50,buy_id=ba1af009 sell_id=10ce6b36
18:53:55,2018-08-16 09:31:17,CS2,MM_SUSPENDED,,,,empty book — window reset
18:53:56,2018-08-16 09:31:18,CS1,ARB_DETECT,,100.8/99.16,94,agg_bid=113L agg_ask=94L submitting=94L
18:53:56,2018-08-16 09:31:18,CS1,ARB_SUBMIT,BOTH,,94,buy_id=3955d4db sell_id=579b89c7
18:53:56,2018-08-16 09:31:18,CS2,ARB_DETECT,,203.88/198.74,50,agg_bid=161L agg_ask=153L submitting=50L
18:53:56,2018-08-16 09:31:18,CS2,ARB_SUBMIT,BOTH,,50,buy_id=b70822f6 sell_id=0437f95d
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,BUY,99.1667,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,SELL,100.8,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,BUY,99.17,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,SELL,100.8,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_DETECT,,100.8/99.17,41,agg_bid=89L agg_ask=41L submitting=41L
18:53:57,2018-08-16 09:31:19,CS1,ARB_SUBMIT,BOTH,,41,buy_id=3de0fde9 sell_id=dcf40104
18:53:57,2018-08-16 09:31:19,CS2,ARB_DETECT,,203.88/198.75,50,agg_bid=161L agg_ask=154L submitting=50L
18:53:57,2018-08-16 09:31:19,CS2,ARB_SUBMIT,BOTH,,50,buy_id=200a10ac sell_id=889a7464
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,BUY,99.17,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,SELL,100.8,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,BUY,99.17,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_FILLED,SELL,100.7908,12,fully filled
18:53:57,2018-08-16 09:31:19,CS1,ARB_DETECT,,100.79/99.17,17,agg_bid=41L agg_ask=17L submitting=17L
18:53:57,2018-08-16 09:31:19,CS1,ARB_SUBMIT,BOTH,,17,buy_id=b1a9e290 sell_id=fae45531
18:53:57,2018-08-16 09:31:19,CS2,ARB_DETECT,,203.88/198.75,50,agg_bid=161L agg_ask=154L submitting=50L
18:53:57,2018-08-16 09:31:19,CS2,ARB_SUBMIT,BOTH,,50,buy_id=eeae52d5 sell_id=5ed46d0a
18:53:58,2018-08-16 09:31:20,CS1,MM_SUSPENDED,,,,warming up (1/15 cycles)
18:53:58,2018-08-16 09:31:20,CS2,MM_SUSPENDED,,,,empty book — window reset
18:53:58,2018-08-16 09:31:20,CS2,ARB_DETECT,,203.88/198.75,50,agg_bid=144L agg_ask=154L submitting=50L
18:53:58,2018-08-16 09:31:20,CS2,ARB_SUBMIT,BOTH,,50,buy_id=105b0aec sell_id=561a834e
18:53:59,2018-08-16 09:31:22,CS2,ARB_DETECT,,203.88/198.77,50,agg_bid=143L agg_ask=270L submitting=50L
18:53:59,2018-08-16 09:31:22,CS2,ARB_SUBMIT,BOTH,,50,buy_id=5d3aa95a sell_id=20affebc
18:53:59,2018-08-16 09:31:22,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=156L agg_ask=265L submitting=50L
18:53:59,2018-08-16 09:31:22,CS2,ARB_SUBMIT,BOTH,,50,buy_id=349287b3 sell_id=985fd872
18:54:00,2018-08-16 09:31:23,CS1,MM_SUSPENDED,,,,warming up (2/15 cycles)
18:54:00,2018-08-16 09:31:23,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:00,2018-08-16 09:31:23,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=156L agg_ask=253L submitting=50L
18:54:00,2018-08-16 09:31:23,CS2,ARB_SUBMIT,BOTH,,50,buy_id=0d691a88 sell_id=a9890d26
18:54:00,2018-08-16 09:31:24,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=150L agg_ask=247L submitting=50L
18:54:00,2018-08-16 09:31:24,CS2,ARB_SUBMIT,BOTH,,50,buy_id=2089d915 sell_id=53376de9
18:54:01,2018-08-16 09:31:24,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=150L agg_ask=247L submitting=50L
18:54:01,2018-08-16 09:31:24,CS2,ARB_SUBMIT,BOTH,,50,buy_id=ce0f4235 sell_id=250182f0
18:54:02,2018-08-16 09:31:24,CS1,MM_SUSPENDED,,,,warming up (3/15 cycles)
18:54:02,2018-08-16 09:31:24,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=150L agg_ask=247L submitting=50L
18:54:02,2018-08-16 09:31:24,CS2,ARB_SUBMIT,BOTH,,50,buy_id=0c1ad2d5 sell_id=1f407b9d
18:54:02,2018-08-16 09:31:24,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:02,2018-08-16 09:31:24,CS1,ARB_DETECT,,99.12/98.46,20,agg_bid=20L agg_ask=62L submitting=20L
18:54:02,2018-08-16 09:31:24,CS1,ARB_SUBMIT,BOTH,,20,buy_id=895ddca1 sell_id=bc64cc96
18:54:02,2018-08-16 09:31:24,CS2,ARB_DETECT,,203.87/198.77,50,agg_bid=150L agg_ask=247L submitting=50L
18:54:02,2018-08-16 09:31:24,CS2,ARB_SUBMIT,BOTH,,50,buy_id=7c2fb853 sell_id=ed8939fc
18:54:03,2018-08-16 09:31:25,CS1,ARB_DETECT,,100.07/98.46,60,agg_bid=60L agg_ask=74L submitting=60L
18:54:03,2018-08-16 09:31:25,CS1,ARB_SUBMIT,BOTH,,60,buy_id=8d1794a6 sell_id=2619a767
18:54:03,2018-08-16 09:31:25,CS2,ARB_DETECT,,203.87/199.95,50,agg_bid=150L agg_ask=244L submitting=50L
18:54:03,2018-08-16 09:31:25,CS2,ARB_SUBMIT,BOTH,,50,buy_id=72ec6223 sell_id=6898dc04
18:54:03,2018-08-16 09:31:25,CS1,ARB_FILLED,BUY,98.4629,41,fully filled
18:54:03,2018-08-16 09:31:25,CS1,ARB_FILLED,SELL,100.0617,41,fully filled
18:54:03,2018-08-16 09:31:25,CS1,ARB_DETECT,,99.12/98.47,20,agg_bid=20L agg_ask=21L submitting=20L
18:54:03,2018-08-16 09:31:25,CS1,ARB_SUBMIT,BOTH,,20,buy_id=58f5e064 sell_id=58071816
18:54:03,2018-08-16 09:31:25,CS2,ARB_DETECT,,203.87/199.96,50,agg_bid=150L agg_ask=192L submitting=50L
18:54:03,2018-08-16 09:31:25,CS2,ARB_SUBMIT,BOTH,,50,buy_id=3c02e9a1 sell_id=6d2fdf6f
18:54:04,2018-08-16 09:31:25,CS1,STAB_RESET,,,,bad spread=-0.6500 — window cleared
18:54:04,2018-08-16 09:31:25,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:04,2018-08-16 09:31:25,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:04,2018-08-16 09:31:26,CS1,ARB_DETECT,,99.12/98.47,1,agg_bid=20L agg_ask=1L submitting=1L
18:54:04,2018-08-16 09:31:26,CS1,ARB_SUBMIT,BOTH,,1,buy_id=5e79c212 sell_id=14a57e1c
18:54:04,2018-08-16 09:31:26,CS2,ARB_DETECT,,203.87/199.96,50,agg_bid=150L agg_ask=191L submitting=50L
18:54:04,2018-08-16 09:31:26,CS2,ARB_SUBMIT,BOTH,,50,buy_id=ece4a2ef sell_id=b5d0559a
18:54:05,2018-08-16 09:31:26,CS2,ARB_DETECT,,203.87/199.96,50,agg_bid=69L agg_ask=191L submitting=50L
18:54:05,2018-08-16 09:31:26,CS2,ARB_SUBMIT,BOTH,,50,buy_id=e116a29b sell_id=d119b5ed
18:54:05,2018-08-16 09:31:27,CS2,ARB_DETECT,,203.86/199.97,48,agg_bid=48L agg_ask=147L submitting=48L
18:54:05,2018-08-16 09:31:27,CS2,ARB_SUBMIT,BOTH,,48,buy_id=0dd17c1a sell_id=90a6c92b
18:54:06,2018-08-16 09:31:27,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:06,2018-08-16 09:31:27,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:06,2018-08-16 09:31:27,CS1,ARB_DETECT,,98.84/98.42,101,agg_bid=281L agg_ask=269L submitting=101L
18:54:06,2018-08-16 09:31:27,CS1,ARB_SUBMIT,BOTH,,101,buy_id=0437673d sell_id=c0c1db9d
18:54:06,2018-08-16 09:31:27,CS2,ARB_DETECT,,203.86/199.97,48,agg_bid=48L agg_ask=147L submitting=48L
18:54:06,2018-08-16 09:31:27,CS2,ARB_SUBMIT,BOTH,,48,buy_id=8a9aea79 sell_id=8b1b502b
18:54:07,2018-08-16 09:31:29,CS1,ARB_DETECT,,98.84/98.42,101,agg_bid=281L agg_ask=247L submitting=101L
18:54:07,2018-08-16 09:31:29,CS1,ARB_SUBMIT,BOTH,,101,buy_id=527b0188 sell_id=a7ac975e
18:54:07,2018-08-16 09:31:29,CS2,ARB_DETECT,,203.86/199.98,44,agg_bid=44L agg_ask=131L submitting=44L
18:54:07,2018-08-16 09:31:29,CS2,ARB_SUBMIT,BOTH,,44,buy_id=b3c15da0 sell_id=8fbd8cb0
18:54:07,2018-08-16 09:31:29,CS1,ARB_DETECT,,98.84/98.42,101,agg_bid=281L agg_ask=207L submitting=101L
18:54:07,2018-08-16 09:31:29,CS1,ARB_SUBMIT,BOTH,,101,buy_id=bcbad23d sell_id=b3a4bd12
18:54:07,2018-08-16 09:31:29,CS2,ARB_DETECT,,203.86/199.98,44,agg_bid=44L agg_ask=131L submitting=44L
18:54:07,2018-08-16 09:31:29,CS2,ARB_SUBMIT,BOTH,,44,buy_id=a1a31f2f sell_id=87a986ba
18:54:08,2018-08-16 09:31:31,CS1,ARB_DETECT,,98.84/98.42,101,agg_bid=281L agg_ask=207L submitting=101L
18:54:08,2018-08-16 09:31:31,CS1,ARB_SUBMIT,BOTH,,101,buy_id=5c897c80 sell_id=55dad544
18:54:08,2018-08-16 09:31:31,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:08,2018-08-16 09:31:31,CS2,ARB_DETECT,,203.86/199.99,37,agg_bid=37L agg_ask=79L submitting=37L
18:54:08,2018-08-16 09:31:31,CS2,ARB_SUBMIT,BOTH,,37,buy_id=74bd9d9d sell_id=bd97446f
18:54:08,2018-08-16 09:31:31,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:08,2018-08-16 09:31:32,CS1,ARB_FILLED,BUY,98.421,20,fully filled
18:54:08,2018-08-16 09:31:32,CS1,ARB_FILLED,SELL,98.84,20,fully filled
18:54:08,2018-08-16 09:31:32,CS1,ARB_FILLED,BUY,98.43,20,fully filled
18:54:08,2018-08-16 09:31:32,CS1,ARB_FILLED,BUY,98.43,1,fully filled
18:54:08,2018-08-16 09:31:32,CS1,ARB_FILLED,SELL,98.84,1,fully filled
18:54:08,2018-08-16 09:31:32,CS1,ARB_DETECT,,98.84/98.43,101,agg_bid=248L agg_ask=146L submitting=101L
18:54:08,2018-08-16 09:31:32,CS1,ARB_SUBMIT,BOTH,,101,buy_id=919361a1 sell_id=9611f85c
18:54:08,2018-08-16 09:31:32,CS2,ARB_DETECT,,203.86/199.99,37,agg_bid=37L agg_ask=79L submitting=37L
18:54:08,2018-08-16 09:31:32,CS2,ARB_SUBMIT,BOTH,,37,buy_id=fa3516f9 sell_id=af63bd3c
18:54:09,2018-08-16 09:31:33,CS1,ARB_DETECT,,98.84/98.44,86,agg_bid=240L agg_ask=86L submitting=86L
18:54:09,2018-08-16 09:31:33,CS1,ARB_SUBMIT,BOTH,,86,buy_id=a3278408 sell_id=6a5ab98a
18:54:09,2018-08-16 09:31:33,CS2,ARB_DETECT,,203.85/199.99,7,agg_bid=7L agg_ask=79L submitting=7L
18:54:09,2018-08-16 09:31:33,CS2,ARB_SUBMIT,BOTH,,7,buy_id=c7c27309 sell_id=4ccbdf83
18:54:10,2018-08-16 09:31:34,CS1,ARB_DETECT,,98.84/98.44,86,agg_bid=216L agg_ask=86L submitting=86L
18:54:10,2018-08-16 09:31:34,CS1,ARB_SUBMIT,BOTH,,86,buy_id=17f72a57 sell_id=2e36ea2a
18:54:10,2018-08-16 09:31:34,CS2,ARB_DETECT,,199.94/198.77,16,agg_bid=182L agg_ask=16L submitting=16L
18:54:10,2018-08-16 09:31:34,CS2,ARB_SUBMIT,BOTH,,16,buy_id=3f76d7b5 sell_id=0db1a747
18:54:10,2018-08-16 09:31:34,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:10,2018-08-16 09:31:34,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:10,2018-08-16 09:31:34,CS1,ARB_DETECT,,98.84/98.44,86,agg_bid=216L agg_ask=86L submitting=86L
18:54:10,2018-08-16 09:31:34,CS1,ARB_SUBMIT,BOTH,,86,buy_id=3ece5153 sell_id=90753b04
18:54:11,2018-08-16 09:31:36,CS1,ARB_DETECT,,98.82/98.44,84,agg_bid=103L agg_ask=84L submitting=84L
18:54:11,2018-08-16 09:31:36,CS1,ARB_SUBMIT,BOTH,,84,buy_id=b46699d6 sell_id=2b7d5be8
18:54:12,2018-08-16 09:31:36,CS1,MM_SUSPENDED,,,,warming up (1/15 cycles)
18:54:12,2018-08-16 09:31:36,CS2,MM_SUSPENDED,,,,warming up (1/15 cycles)
18:54:13,2018-08-16 09:31:38,CS1,ARB_FILLED,SELL,98.41,101,fully filled
18:54:14,2018-08-16 09:31:39,CS1,ARB_DETECT,,99.72/98.46,20,agg_bid=20L agg_ask=69L submitting=20L
18:54:14,2018-08-16 09:31:39,CS1,ARB_SUBMIT,BOTH,,20,buy_id=61b93070 sell_id=b2f1ecf1
18:54:14,2018-08-16 09:31:39,CS1,STAB_RESET,,,,bad spread=-1.2600 — window cleared
18:54:14,2018-08-16 09:31:39,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:14,2018-08-16 09:31:39,CS2,ARB_DETECT,,199.95/199.94,7,agg_bid=20L agg_ask=7L submitting=7L
18:54:14,2018-08-16 09:31:39,CS2,ARB_SUBMIT,BOTH,,7,buy_id=91c1fb31 sell_id=88a61907
18:54:14,2018-08-16 09:31:39,CS2,STAB_RESET,,,,bad spread=-0.0100 — window cleared
18:54:14,2018-08-16 09:31:39,CS2,MM_SUSPENDED,,,,empty book — window reset
18:54:15,2018-08-16 09:31:39,CS2,ARB_DETECT,,199.95/199.94,7,agg_bid=20L agg_ask=7L submitting=7L
18:54:15,2018-08-16 09:31:39,CS2,ARB_SUBMIT,BOTH,,7,buy_id=fcc3b22c sell_id=f51ec0c7
18:54:16,2018-08-16 09:31:42,CS1,MM_SUSPENDED,,,,warming up (1/15 cycles)
18:54:16,2018-08-16 09:31:42,CS2,MM_SUSPENDED,,,,warming up (1/15 cycles)
18:54:17,2018-08-16 09:31:43,CS1,ARB_DETECT,,100.39/98.43,9,agg_bid=9L agg_ask=209L submitting=9L
18:54:17,2018-08-16 09:31:43,CS1,ARB_SUBMIT,BOTH,,9,buy_id=2bcd4c0e sell_id=85855099
18:54:17,2018-08-16 09:31:43,CS2,ARB_DETECT,,200.6/199.94,1,agg_bid=1L agg_ask=19L submitting=1L
18:54:17,2018-08-16 09:31:43,CS2,ARB_SUBMIT,BOTH,,1,buy_id=504a8d06 sell_id=38880042
18:54:18,2018-08-16 09:31:43,CS1,ARB_DETECT,,100.39/98.43,9,agg_bid=9L agg_ask=209L submitting=9L
18:54:18,2018-08-16 09:31:43,CS1,ARB_SUBMIT,BOTH,,9,buy_id=6823624f sell_id=0ca71512
18:54:18,2018-08-16 09:31:43,CS1,STAB_RESET,,,,bad spread=-1.9500 — window cleared
18:54:18,2018-08-16 09:31:43,CS1,MM_SUSPENDED,,,,empty book — window reset
18:54:18,2018-08-16 09:31:43,CS2,MM_SUSPENDED,,,,warming up (2/15 cycles)
