wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
23:28:07,2018-08-16 09:34:29,12,-418.0,-9,90.75,-3,-6.5,-47.25,-333.75,-381.0
23:28:08,2018-08-16 09:34:30,12,-418.0,-9,54.75,-3,-6.5,-47.25,-369.75,-417.0
23:28:10,2018-08-16 09:34:30,12,-418.0,-9,90.75,-3,-6.5,-47.25,-333.75,-381.0
23:28:11,2018-08-16 09:34:32,12,-418.0,-9,90.75,-3,-6.5,-47.25,-333.75,-381.0
23:28:12,2018-08-16 09:34:34,12,-394.0,-9,90.75,-3,-6.5,-47.25,-309.75,-357.0
23:28:13,2018-08-16 09:34:35,12,-394.0,-9,74.75,-3,-6.5,-47.25,-325.75,-373.0
23:28:14,2018-08-16 09:34:36,12,-394.0,-9,74.75,-3,-6.5,-47.25,-325.75,-373.0
23:28:18,2018-08-16 09:34:37,12,-418.0,-12,50.75,-3,-24.5,-47.25,-391.75,-439.0
23:28:19,2018-08-16 09:34:42,12,-418.0,-12,50.75,-3,-24.5,-47.25,-391.75,-439.0
23:28:20,2018-08-16 09:34:42,12,-418.0,-12,90.75,-3,-39.5,-47.25,-366.75,-414.0
23:28:23,2018-08-16 09:34:43,12,-418.0,-12,90.75,-3,-36.5,-47.25,-363.75,-411.0
23:28:24,2018-08-16 09:34:45,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:25,2018-08-16 09:34:46,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:26,2018-08-16 09:34:47,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:27,2018-08-16 09:34:49,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:28,2018-08-16 09:34:50,12,-394.0,-12,90.75,-3,-51.5,-47.25,-354.75,-402.0
23:28:29,2018-08-16 09:34:51,12,-414.0,-12,90.75,-3,-51.5,-47.25,-374.75,-422.0
23:28:30,2018-08-16 09:34:52,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:31,2018-08-16 09:34:53,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:32,2018-08-16 09:34:54,12,-382.0,-12,90.75,-3,-51.5,-47.25,-342.75,-390.0
23:28:33,2018-08-16 09:34:54,12,-382.0,-12,90.75,-3,-51.5,-47.25,-342.75,-390.0
23:28:34,2018-08-16 09:34:56,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:35,2018-08-16 09:34:57,12,-418.0,-12,90.75,-3,-51.5,-47.25,-378.75,-426.0
23:28:36,2018-08-16 09:34:58,12,-394.0,-12,90.75,-3,-63.5,-47.25,-366.75,-414.0
23:28:37,2018-08-16 09:34:59,12,-394.0,-12,90.75,-3,-63.5,-47.25,-366.75,-414.0
23:28:38,2018-08-16 09:35:00,12,-394.0,-12,90.75,-3,-84.5,-47.25,-387.75,-435.0
23:28:39,2018-08-16 09:35:01,12,-394.0,-12,90.75,-3,-84.5,-47.25,-387.75,-435.0
23:28:40,2018-08-16 09:35:02,12,-454.0,-12,90.75,-3,-84.5,-47.25,-447.75,-495.0
23:28:41,2018-08-16 09:35:02,12,-454.0,-12,90.75,-3,-84.5,-47.25,-447.75,-495.0
23:28:43,2018-08-16 09:35:04,9,-337.5,-12,54.75,-3,-90.5,-139.75,-373.25,-513.0
23:28:46,2018-08-16 09:35:06,9,-334.5,-12,54.75,-3,-90.5,-139.75,-370.25,-510.0
23:28:50,2018-08-16 09:35:08,9,-331.5,-12,23.75,-3,30089.5,-139.75,29781.75,29642.0
23:28:51,2018-08-16 09:35:09,9,-340.5,-12,-3.25,-3,30089.5,-139.75,29745.75,29606.0
23:28:52,2018-08-16 09:35:14,9,-340.5,-12,150.75,-3,30089.5,-139.75,29899.75,29760.0
23:28:55,2018-08-16 09:35:15,9,-337.5,-12,150.75,-3,30089.5,-139.75,29902.75,29763.0
23:28:57,2018-08-16 09:35:16,6,-167.0,-12,174.75,-3,30089.5,-223.25,30097.25,29874.0
23:28:59,2018-08-16 09:35:18,9,-197.0,-12,150.75,-3,30089.5,-223.25,30043.25,29820.0
23:29:00,2018-08-16 09:35:23,9,-197.0,-12,150.75,-3,-201.5,-223.25,-247.75,-471.0
23:29:01,2018-08-16 09:35:23,9,-179.0,-12,150.75,-3,-201.5,-223.25,-229.75,-453.0
23:29:02,2018-08-16 09:35:24,9,-179.0,-12,150.75,-3,-201.5,-223.25,-229.75,-453.0
23:29:05,2018-08-16 09:35:24,9,-179.0,-12,153.75,-3,-201.5,-223.25,-226.75,-450.0
23:29:07,2018-08-16 09:35:28,6,-113.3333,-12,186.75,-3,-201.5,-270.9167,-128.0833,-399.0
23:29:10,2018-08-16 09:35:29,6,-113.3333,-12,186.75,-3,-201.5,-270.9167,-128.0833,-399.0
23:29:11,2018-08-16 09:35:33,6,-119.3333,-12,186.75,-3,-201.5,-270.9167,-134.0833,-405.0
23:29:12,2018-08-16 09:35:33,6,-119.3333,-12,210.75,-3,-201.5,-270.9167,-110.0833,-381.0
23:29:13,2018-08-16 09:35:33,6,-119.3333,-12,210.75,-3,-201.5,-270.9167,-110.0833,-381.0
23:29:14,2018-08-16 09:35:36,6,-131.3333,-12,210.75,-3,-201.5,-270.9167,-122.0833,-393.0
23:29:16,2018-08-16 09:35:36,6,-128.3333,-12,210.75,-3,-201.5,-270.9167,-119.0833,-390.0
23:29:17,2018-08-16 09:35:39,6,-131.3333,-12,210.75,-3,-210.5,-270.9167,-131.0833,-402.0
23:29:20,2018-08-16 09:35:40,6,-131.3333,-12,186.75,-3,-207.5,-270.9167,-152.0833,-423.0
23:29:22,2018-08-16 09:35:42,6,-128.3333,-12,189.75,-9,-219.5,-270.9167,-158.0833,-429.0
23:29:24,2018-08-16 09:35:45,6,-131.3333,-12,186.75,-9,-216.5,-270.9167,-161.0833,-432.0
23:29:27,2018-08-16 09:35:47,6,-131.3333,-12,222.75,-13,-432.5,-270.9167,-341.0833,-612.0
23:29:29,2018-08-16 09:35:49,6,-131.3333,-12,198.75,-15,-500.5,-270.9167,-433.0833,-704.0
23:29:30,2018-08-16 09:35:52,6,-131.3333,-12,186.75,-15,-505.5,-270.9167,-450.0833,-721.0
23:29:33,2018-08-16 09:35:52,6,-119.3333,-12,210.75,-15,-460.5,-270.9167,-369.0833,-640.0
23:29:35,2018-08-16 09:35:52,6,-131.3333,-9,185.0625,-15,-460.5,-206.2292,-406.7708,-613.0
23:29:36,2018-08-16 09:35:58,6,-125.3333,-9,185.0625,-15,-340.5,-206.2292,-280.7708,-487.0
23:29:39,2018-08-16 09:35:58,6,-125.3333,-9,185.0625,-15,-337.5,-206.2292,-277.7708,-484.0
23:29:41,2018-08-16 09:36:01,6,-131.3333,-9,185.0625,-15,-334.5,-206.2292,-280.7708,-487.0
23:29:46,2018-08-16 09:36:04,6,-89.5556,-9,185.0625,-9,-87.3,-312.2069,8.2069,-304.0
23:29:50,2018-08-16 09:36:08,6,-86.5556,-9,176.0625,-6,-124.2,-362.3069,-34.6931,-397.0
23:29:52,2018-08-16 09:36:12,6,-77.5556,-9,167.0625,-6,-106.2,-362.3069,-16.6931,-379.0
23:29:53,2018-08-16 09:36:15,6,-35.5556,-6,105.375,-6,-136.2,-294.6194,-66.3806,-361.0
23:29:56,2018-08-16 09:36:15,6,-29.5556,-6,123.375,-6,-133.2,-294.6194,-39.3806,-334.0
23:29:57,2018-08-16 09:36:18,6,-29.5556,-6,123.375,-6,-136.2,-294.6194,-42.3806,-337.0
23:29:58,2018-08-16 09:36:18,6,-29.5556,-6,123.375,-6,-136.2,-294.6194,-42.3806,-337.0
23:30:00,2018-08-16 09:36:18,6,-29.5556,-6,93.375,-6,-136.2,-294.6194,-72.3806,-367.0
23:30:03,2018-08-16 09:36:23,6,-35.5556,-6,108.375,-6,-136.2,-294.6194,-63.3806,-358.0
23:30:05,2018-08-16 09:36:24,6,-56.5556,-6,111.375,-6,-142.2,-294.6194,-87.3806,-382.0
23:30:06,2018-08-16 09:36:28,6,-56.5556,-6,120.375,-6,-142.2,-294.6194,-78.3806,-373.0
23:30:07,2018-08-16 09:36:28,6,-56.5556,-6,114.375,-6,-142.2,-294.6194,-84.3806,-379.0
23:30:08,2018-08-16 09:36:30,6,-56.5556,-6,114.375,-6,-142.2,-294.6194,-84.3806,-379.0
23:30:11,2018-08-16 09:36:31,6,-77.5556,-6,117.375,-6,-121.2,-294.6194,-81.3806,-376.0
23:30:13,2018-08-16 09:36:33,6,-77.5556,-6,120.375,-6,-118.2,-294.6194,-75.3806,-370.0
23:30:14,2018-08-16 09:36:36,6,-77.5556,-6,117.375,-6,-130.2,-294.6194,-90.3806,-385.0
23:30:17,2018-08-16 09:36:37,6,-89.5556,-6,117.375,-6,-121.2,-294.6194,-93.3806,-388.0
23:30:18,2018-08-16 09:36:39,6,-89.5556,-6,117.375,-6,-100.2,-294.6194,-72.3806,-367.0
23:30:19,2018-08-16 09:36:41,6,-89.5556,-6,87.375,-6,-100.2,-294.6194,-102.3806,-397.0
23:30:22,2018-08-16 09:36:41,6,-77.5556,-9,84.375,-6,-100.2,-294.6194,-93.3806,-388.0
23:30:24,2018-08-16 09:36:43,6,-89.5556,-9,87.375,-6,-100.2,-294.6194,-102.3806,-397.0
23:30:26,2018-08-16 09:36:46,6,-98.5556,-9,99.375,-6,-100.2,-294.6194,-99.3806,-394.0
23:30:27,2018-08-16 09:36:49,6,-101.5556,-9,93.375,-6,-100.2,-294.6194,-108.3806,-403.0
23:30:28,2018-08-16 09:36:50,6,-101.5556,-9,93.375,-6,-130.2,-294.6194,-138.3806,-433.0
23:30:29,2018-08-16 09:36:50,6,-101.5556,-9,93.375,-6,-130.2,-294.6194,-138.3806,-433.0
23:30:30,2018-08-16 09:36:50,6,-119.5556,-9,84.375,-6,-130.2,-294.6194,-165.3806,-460.0
23:30:32,2018-08-16 09:36:50,9,-122.5556,-9,99.375,-6,-130.2,-294.6194,-153.3806,-448.0
23:30:37,2018-08-16 09:36:53,9,-84.7037,-9,87.375,-6,-142.2,-323.4713,-139.5287,-463.0
23:30:38,2018-08-16 09:37:00,9,-84.7037,-9,84.375,-6,-178.2,-323.4713,-178.5287,-502.0
23:30:41,2018-08-16 09:37:01,9,-84.7037,-9,84.375,-3,-86.1,-394.5713,-86.4287,-481.0
23:30:42,2018-08-16 09:37:04,9,-84.7037,-9,102.375,-3,-89.1,-394.5713,-71.4287,-466.0
23:30:43,2018-08-16 09:37:04,9,-84.7037,-9,102.375,-3,-89.1,-394.5713,-71.4287,-466.0
23:30:45,2018-08-16 09:37:04,9,-75.7037,-9,120.375,-3,-89.1,-394.5713,-44.4287,-439.0
23:30:46,2018-08-16 09:37:08,9,-75.7037,-9,120.375,-3,-89.1,-394.5713,-44.4287,-439.0
23:30:47,2018-08-16 09:37:09,9,-75.7037,-9,102.375,-3,-89.1,-394.5713,-62.4287,-457.0
23:30:49,2018-08-16 09:37:09,9,-84.7037,-6,71.25,-3,-89.1,-348.4463,-102.5537,-451.0
23:30:51,2018-08-16 09:37:12,9,-87.7037,-3,40.125,-3,-89.1,-302.3213,-136.6787,-439.0
23:30:52,2018-08-16 09:37:13,9,-87.7037,-3,37.125,-3,-89.1,-302.3213,-139.6787,-442.0
23:30:54,2018-08-16 09:37:13,9,-87.7037,-3,37.125,-3,-89.1,-302.3213,-139.6787,-442.0
23:30:58,2018-08-16 09:37:13,9,-111.7037,0,0.0,-3,-86.1,-256.1963,-197.8037,-454.0
23:31:00,2018-08-16 09:37:19,9,-111.7037,0,0.0,-3,-83.1,-256.1963,-194.8037,-451.0
23:31:02,2018-08-16 09:37:23,9,-48.7037,0,0.0,-3,-80.1,-256.1963,-128.8037,-385.0
23:31:05,2018-08-16 09:37:24,9,-48.7037,0,0.0,-3,-74.1,-256.1963,-122.8037,-379.0
23:31:07,2018-08-16 09:37:27,9,-42.7037,0,0.0,-3,-74.1,-256.1963,-116.8037,-373.0
23:31:11,2018-08-16 09:37:28,6,15.5309,-3,-1.0,0,0.0,-298.5309,14.5309,-284.0
23:31:12,2018-08-16 09:37:34,6,39.5309,-3,-9.0,0,0.0,-298.5309,30.5309,-268.0
23:31:13,2018-08-16 09:37:35,6,75.5309,-3,-9.0,0,0.0,-298.5309,66.5309,-232.0
23:31:15,2018-08-16 09:37:35,6,75.5309,-3,-6.0,0,0.0,-298.5309,69.5309,-229.0
23:31:20,2018-08-16 09:37:38,6,75.5309,0,0.0,3,-3.0,-277.5309,72.5309,-205.0
23:31:22,2018-08-16 09:37:42,6,75.5309,0,0.0,3,-3.0,-277.5309,72.5309,-205.0
23:31:23,2018-08-16 09:37:45,6,75.5309,0,0.0,3,-3.0,-277.5309,72.5309,-205.0
23:31:26,2018-08-16 09:37:46,6,75.5309,0,0.0,3,3.0,-277.5309,78.5309,-199.0
23:31:27,2018-08-16 09:37:49,6,75.5309,0,0.0,3,0.0,-277.5309,75.5309,-202.0
23:31:28,2018-08-16 09:37:49,6,39.5309,0,0.0,3,0.0,-277.5309,39.5309,-238.0
23:31:34,2018-08-16 09:37:49,9,9.5309,0,0.0,3,12.0,-277.5309,21.5309,-256.0
23:31:35,2018-08-16 09:37:57,9,0.5309,0,0.0,3,12.0,-277.5309,12.5309,-265.0
23:31:36,2018-08-16 09:37:59,9,40.5309,0,0.0,3,12.0,-277.5309,52.5309,-225.0
23:31:39,2018-08-16 09:37:59,9,18.5309,0,0.0,3,15.0,-277.5309,33.5309,-244.0
23:31:40,2018-08-16 09:38:01,9,18.5309,0,0.0,3,15.0,-277.5309,33.5309,-244.0
23:31:41,2018-08-16 09:38:03,9,27.5309,0,0.0,3,15.0,-277.5309,42.5309,-235.0
23:31:42,2018-08-16 09:38:04,9,27.5309,0,0.0,3,18.0,-277.5309,45.5309,-232.0
23:31:43,2018-08-16 09:38:04,9,27.5309,0,0.0,3,18.0,-277.5309,45.5309,-232.0
23:31:44,2018-08-16 09:38:04,9,27.5309,0,0.0,3,18.0,-277.5309,45.5309,-232.0
23:31:45,2018-08-16 09:38:07,9,42.5309,0,0.0,3,15.0,-277.5309,57.5309,-220.0
23:31:46,2018-08-16 09:38:08,9,30.5309,0,0.0,3,21.0,-277.5309,51.5309,-226.0
23:31:47,2018-08-16 09:38:08,9,30.5309,0,0.0,3,21.0,-277.5309,51.5309,-226.0
23:31:48,2018-08-16 09:38:10,9,30.5309,0,0.0,3,21.0,-277.5309,51.5309,-226.0
23:31:49,2018-08-16 09:38:11,9,18.5309,0,0.0,3,21.0,-277.5309,39.5309,-238.0
23:31:50,2018-08-16 09:38:11,9,18.5309,0,0.0,3,21.0,-277.5309,39.5309,-238.0
23:31:51,2018-08-16 09:38:13,9,18.5309,0,0.0,3,21.0,-277.5309,39.5309,-238.0
23:31:52,2018-08-16 09:38:14,9,18.5309,0,0.0,3,30.0,-277.5309,48.5309,-229.0
23:31:53,2018-08-16 09:38:14,9,18.5309,0,0.0,3,30.0,-277.5309,48.5309,-229.0
23:31:54,2018-08-16 09:38:14,9,18.5309,0,0.0,3,30.0,-277.5309,48.5309,-229.0
23:31:55,2018-08-16 09:38:17,9,36.5309,0,0.0,3,30.0,-277.5309,66.5309,-211.0
23:31:56,2018-08-16 09:38:18,9,36.5309,0,0.0,3,33.0,-277.5309,69.5309,-208.0
23:31:57,2018-08-16 09:38:18,9,36.5309,0,0.0,3,33.0,-277.5309,69.5309,-208.0
23:31:59,2018-08-16 09:38:18,9,39.5309,0,0.0,3,30.0,-277.5309,69.5309,-208.0
23:32:02,2018-08-16 09:38:21,6,66.3539,0,0.0,3,36.0,-244.3539,102.3539,-142.0
23:32:03,2018-08-16 09:38:24,6,66.3539,0,0.0,3,36.0,-244.3539,102.3539,-142.0
23:32:04,2018-08-16 09:38:24,6,66.3539,0,0.0,3,36.0,-244.3539,102.3539,-142.0
23:32:05,2018-08-16 09:38:27,6,66.3539,0,0.0,3,30.0,-244.3539,96.3539,-148.0
23:32:06,2018-08-16 09:38:27,6,66.3539,0,0.0,3,30.0,-244.3539,96.3539,-148.0
23:32:07,2018-08-16 09:38:29,6,48.3539,0,0.0,3,30.0,-244.3539,78.3539,-166.0
23:32:08,2018-08-16 09:38:29,6,42.3539,0,0.0,3,30.0,-244.3539,72.3539,-172.0
23:32:12,2018-08-16 09:38:29,8,24.2949,0,0.0,6,9.0,-230.2949,33.2949,-197.0
23:32:14,2018-08-16 09:38:35,8,48.2949,0,0.0,9,6.0,-230.2949,54.2949,-176.0
23:32:15,2018-08-16 09:38:35,8,48.2949,0,0.0,9,6.0,-230.2949,54.2949,-176.0
23:32:16,2018-08-16 09:38:38,8,48.2949,0,0.0,9,6.0,-230.2949,54.2949,-176.0
23:32:20,2018-08-16 09:38:39,5,20.1843,0,0.0,9,-36.0,-215.1843,-15.8157,-231.0
23:32:23,2018-08-16 09:38:42,5,-9.8157,0,0.0,9,-24.0,-215.1843,-33.8157,-249.0
23:32:29,2018-08-16 09:38:44,5,-1.8157,0,0.0,12,51.0,-215.1843,49.1843,-166.0
23:32:31,2018-08-16 09:38:48,5,8.1843,0,0.0,9,38.25,-199.4343,46.4343,-153.0
23:32:32,2018-08-16 09:38:53,5,2.1843,0,0.0,9,38.25,-199.4343,40.4343,-159.0
23:32:33,2018-08-16 09:38:55,5,2.1843,0,0.0,9,-24.75,-199.4343,-22.5657,-222.0
23:32:34,2018-08-16 09:38:56,5,-29.8157,0,0.0,9,-24.75,-199.4343,-54.5657,-254.0
23:32:35,2018-08-16 09:38:57,5,-54.8157,0,0.0,9,-24.75,-199.4343,-79.5657,-279.0
