wall_time,sim_time,symbol,event,side,price,lots,detail
18:17:30,2018-08-16 09:31:01,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:30,2018-08-16 09:31:01,CS3,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:17:32,2018-08-16 09:31:02,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:32,2018-08-16 09:31:02,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:17:32,2018-08-16 09:31:02,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:34,2018-08-16 09:31:05,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:34,2018-08-16 09:31:05,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:17:34,2018-08-16 09:31:05,CS3,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
18:17:36,2018-08-16 09:31:07,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:36,2018-08-16 09:31:07,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:36,2018-08-16 09:31:07,CS3,SUBMIT,BUY,99.98,3,bid+1tick=99.98 spread=0.0800 pos=+0L
18:17:36,2018-08-16 09:31:07,CS3,SUBMIT,SELL,100.04,3,ask-1tick=100.04 spread=0.0800 pos=+0L
18:17:36,2018-08-16 09:31:07,CS3,STATUS,,,,bid=99.98(NEW) ask=100.04(NEW) spread=0.0800 pos=+0L
18:17:38,2018-08-16 09:31:09,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:38,2018-08-16 09:31:09,CS2,SUBMIT,BUY,100.23,3,bid+1tick=100.23 spread=0.0700 pos=+3L
18:17:38,2018-08-16 09:31:09,CS2,SUBMIT,SELL,100.28,3,ask-1tick=100.28 spread=0.0700 pos=+3L
18:17:38,2018-08-16 09:31:09,CS2,STATUS,,,,bid=100.23(NEW) ask=100.28(NEW) spread=0.0700 pos=+3L
18:17:38,2018-08-16 09:31:09,CS3,CANCEL,BUY,99.98,,outside spread bid=99.98 ask=100.04
18:17:38,2018-08-16 09:31:09,CS3,CANCEL,SELL,100.04,,outside spread bid=99.98 ask=100.04
18:17:39,2018-08-16 09:31:09,CS3,SUBMIT,BUY,99.98,3,bid+1tick=99.98 spread=0.0800 pos=+0L
18:17:39,2018-08-16 09:31:09,CS3,SUBMIT,SELL,100.04,3,ask-1tick=100.04 spread=0.0800 pos=+0L
18:17:39,2018-08-16 09:31:09,CS3,STATUS,,,,bid=99.98(NEW) ask=100.04(NEW) spread=0.0800 pos=+0L
18:17:40,2018-08-16 09:31:11,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:40,2018-08-16 09:31:11,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:40,2018-08-16 09:31:11,CS3,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
18:17:42,2018-08-16 09:31:12,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:42,2018-08-16 09:31:12,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:42,2018-08-16 09:31:12,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:44,2018-08-16 09:31:14,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:44,2018-08-16 09:31:14,CS2,SUBMIT,BUY,100.21,3,bid+1tick=100.21 spread=0.0900 pos=+3L
18:17:44,2018-08-16 09:31:14,CS2,SUBMIT,SELL,100.28,3,ask-1tick=100.28 spread=0.0900 pos=+3L
18:17:44,2018-08-16 09:31:14,CS2,STATUS,,,,bid=100.21(NEW) ask=100.28(NEW) spread=0.0900 pos=+3L
18:17:44,2018-08-16 09:31:14,CS3,SUBMIT,BUY,100.01,3,bid+1tick=100.01 spread=0.0700 pos=-3L
18:17:44,2018-08-16 09:31:14,CS3,SUBMIT,SELL,100.06,3,ask-1tick=100.06 spread=0.0700 pos=-3L
18:17:44,2018-08-16 09:31:14,CS3,STATUS,,,,bid=100.01(NEW) ask=100.06(NEW) spread=0.0700 pos=-3L
18:17:46,2018-08-16 09:31:16,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:46,2018-08-16 09:31:16,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:46,2018-08-16 09:31:17,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:48,2018-08-16 09:31:18,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:48,2018-08-16 09:31:18,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:48,2018-08-16 09:31:18,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:50,2018-08-16 09:31:21,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:50,2018-08-16 09:31:21,CS2,SUBMIT,BUY,100.27,3,bid+1tick=100.27 spread=0.0800 pos=+3L
18:17:50,2018-08-16 09:31:21,CS2,SUBMIT,SELL,100.33,3,ask-1tick=100.33 spread=0.0800 pos=+3L
18:17:50,2018-08-16 09:31:21,CS2,STATUS,,,,bid=100.27(NEW) ask=100.33(NEW) spread=0.0800 pos=+3L
18:17:50,2018-08-16 09:31:21,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:52,2018-08-16 09:31:22,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:52,2018-08-16 09:31:22,CS2,CANCEL,BUY,100.27,,outside spread bid=100.27 ask=100.33
18:17:53,2018-08-16 09:31:22,CS2,CANCEL,SELL,100.33,,outside spread bid=100.27 ask=100.33
18:17:53,2018-08-16 09:31:22,CS2,SUBMIT,BUY,100.27,3,bid+1tick=100.27 spread=0.0800 pos=+3L
18:17:53,2018-08-16 09:31:22,CS2,SUBMIT,SELL,100.33,3,ask-1tick=100.33 spread=0.0800 pos=+3L
18:17:53,2018-08-16 09:31:22,CS2,STATUS,,,,bid=100.27(NEW) ask=100.33(NEW) spread=0.0800 pos=+3L
18:17:53,2018-08-16 09:31:22,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:54,2018-08-16 09:31:22,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:17:54,2018-08-16 09:31:22,CS2,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
18:17:55,2018-08-16 09:31:26,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:56,2018-08-16 09:31:27,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:17:56,2018-08-16 09:31:27,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:17:57,2018-08-16 09:31:27,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:17:58,2018-08-16 09:31:28,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:17:58,2018-08-16 09:31:28,CS2,SUBMIT,BUY,100.29,3,bid+1tick=100.29 spread=0.0600 pos=+3L
18:17:58,2018-08-16 09:31:28,CS2,SUBMIT,SELL,100.33,3,ask-1tick=100.33 spread=0.0600 pos=+3L
18:17:58,2018-08-16 09:31:28,CS2,STATUS,,,,bid=100.29(NEW) ask=100.33(NEW) spread=0.0600 pos=+3L
18:17:59,2018-08-16 09:31:28,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:00,2018-08-16 09:31:31,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:00,2018-08-16 09:31:31,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:01,2018-08-16 09:31:32,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:02,2018-08-16 09:31:33,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:02,2018-08-16 09:31:33,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:03,2018-08-16 09:31:34,CS3,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:05,2018-08-16 09:31:35,CS1,SUBMIT,BUY,100.22,3,bid+1tick=100.22 spread=0.0700 pos=+0L
18:18:05,2018-08-16 09:31:35,CS1,SUBMIT,SELL,100.27,3,ask-1tick=100.27 spread=0.0700 pos=+0L
18:18:05,2018-08-16 09:31:35,CS1,STATUS,,,,bid=100.22(NEW) ask=100.27(NEW) spread=0.0700 pos=+0L
18:18:05,2018-08-16 09:31:35,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:05,2018-08-16 09:31:35,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:07,2018-08-16 09:31:37,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:07,2018-08-16 09:31:37,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:07,2018-08-16 09:31:38,CS3,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:09,2018-08-16 09:31:40,CS1,SUBMIT,BUY,100.22,3,bid+1tick=100.22 spread=0.0600 pos=+0L
18:18:09,2018-08-16 09:31:40,CS1,SUBMIT,SELL,100.26,3,ask-1tick=100.26 spread=0.0600 pos=+0L
18:18:09,2018-08-16 09:31:40,CS1,STATUS,,,,bid=100.22(NEW) ask=100.26(NEW) spread=0.0600 pos=+0L
18:18:09,2018-08-16 09:31:40,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:09,2018-08-16 09:31:40,CS3,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:11,2018-08-16 09:31:42,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:11,2018-08-16 09:31:42,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:11,2018-08-16 09:31:42,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:13,2018-08-16 09:31:43,CS1,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
18:18:13,2018-08-16 09:31:43,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:13,2018-08-16 09:31:43,CS3,SUBMIT,BUY,100.0,3,bid+1tick=100.0 spread=0.0800 pos=+0L
18:18:13,2018-08-16 09:31:43,CS3,SUBMIT,SELL,100.06,3,ask-1tick=100.06 spread=0.0800 pos=+0L
18:18:13,2018-08-16 09:31:43,CS3,STATUS,,,,bid=100.0(NEW) ask=100.06(NEW) spread=0.0800 pos=+0L
18:18:15,2018-08-16 09:31:43,CS1,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
18:18:15,2018-08-16 09:31:43,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:15,2018-08-16 09:31:46,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:17,2018-08-16 09:31:48,CS1,SUBMIT,BUY,100.24,3,bid+1tick=100.24 spread=0.0800 pos=-3L
18:18:17,2018-08-16 09:31:48,CS1,SUBMIT,SELL,100.3,3,ask-1tick=100.3 spread=0.0800 pos=-3L
18:18:17,2018-08-16 09:31:48,CS1,STATUS,,,,bid=100.24(NEW) ask=100.3(NEW) spread=0.0800 pos=-3L
18:18:17,2018-08-16 09:31:48,CS2,SUBMIT,BUY,100.35,3,bid+1tick=100.35 spread=0.0700 pos=+3L
18:18:17,2018-08-16 09:31:48,CS2,SUBMIT,SELL,100.4,3,ask-1tick=100.4 spread=0.0700 pos=+3L
18:18:17,2018-08-16 09:31:48,CS2,STATUS,,,,bid=100.35(NEW) ask=100.4(NEW) spread=0.0700 pos=+3L
18:18:17,2018-08-16 09:31:48,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:19,2018-08-16 09:31:48,CS1,CANCEL,BUY,100.24,,outside spread bid=100.31 ask=100.42
18:18:19,2018-08-16 09:31:48,CS1,SUBMIT,BUY,100.32,3,bid+1tick=100.32 spread=0.1100 pos=-6L
18:18:19,2018-08-16 09:31:48,CS1,SUBMIT,SELL,100.41,3,ask-1tick=100.41 spread=0.1100 pos=-6L
18:18:19,2018-08-16 09:31:48,CS1,STATUS,,,,bid=100.32(NEW) ask=100.41(NEW) spread=0.1100 pos=-6L
18:18:19,2018-08-16 09:31:48,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:20,2018-08-16 09:31:48,CS3,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:21,2018-08-16 09:31:51,CS1,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:21,2018-08-16 09:31:51,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:22,2018-08-16 09:31:51,CS3,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:23,2018-08-16 09:31:54,CS1,SUBMIT,BUY,100.37,3,bid+1tick=100.37 spread=0.0600 pos=-6L
18:18:23,2018-08-16 09:31:54,CS1,SUBMIT,SELL,100.41,3,ask-1tick=100.41 spread=0.0600 pos=-6L
18:18:23,2018-08-16 09:31:54,CS1,STATUS,,,,bid=100.37(NEW) ask=100.41(NEW) spread=0.0600 pos=-6L
18:18:23,2018-08-16 09:31:54,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:24,2018-08-16 09:31:54,CS3,SUBMIT,BUY,99.89,3,bid+1tick=99.89 spread=0.0900 pos=+0L
18:18:24,2018-08-16 09:31:54,CS3,SUBMIT,SELL,99.96,3,ask-1tick=99.96 spread=0.0900 pos=+0L
18:18:24,2018-08-16 09:31:54,CS3,STATUS,,,,bid=99.89(NEW) ask=99.96(NEW) spread=0.0900 pos=+0L
18:18:25,2018-08-16 09:31:56,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:25,2018-08-16 09:31:56,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:26,2018-08-16 09:31:56,CS3,SUBMIT,BUY,99.89,3,bid+1tick=99.89 spread=0.1000 pos=+0L
18:18:26,2018-08-16 09:31:56,CS3,SUBMIT,SELL,99.97,3,ask-1tick=99.97 spread=0.1000 pos=+0L
18:18:26,2018-08-16 09:31:56,CS3,STATUS,,,,bid=99.89(NEW) ask=99.97(NEW) spread=0.1000 pos=+0L
18:18:27,2018-08-16 09:31:58,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
18:18:27,2018-08-16 09:31:58,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:28,2018-08-16 09:31:58,CS3,CANCEL,BUY,99.89,,outside spread bid=99.89 ask=99.98
18:18:28,2018-08-16 09:31:58,CS3,SUBMIT,BUY,99.89,3,bid+1tick=99.89 spread=0.1000 pos=-3L
18:18:28,2018-08-16 09:31:58,CS3,SUBMIT,SELL,99.97,3,ask-1tick=99.97 spread=0.1000 pos=-3L
18:18:28,2018-08-16 09:31:58,CS3,STATUS,,,,bid=99.89(NEW) ask=99.97(NEW) spread=0.1000 pos=-3L
18:18:29,2018-08-16 09:32:00,CS1,SUBMIT,BUY,100.37,3,bid+1tick=100.37 spread=0.0600 pos=-6L
18:18:29,2018-08-16 09:32:00,CS1,SUBMIT,SELL,100.41,3,ask-1tick=100.41 spread=0.0600 pos=-6L
18:18:29,2018-08-16 09:32:00,CS1,STATUS,,,,bid=100.37(NEW) ask=100.41(NEW) spread=0.0600 pos=-6L
18:18:30,2018-08-16 09:32:00,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
18:18:30,2018-08-16 09:32:01,CS3,CANCEL,BUY,99.89,,outside spread bid=99.92 ask=99.99
18:18:30,2018-08-16 09:32:01,CS3,SUBMIT,BUY,99.93,3,bid+1tick=99.93 spread=0.0700 pos=-6L
18:18:30,2018-08-16 09:32:01,CS3,SUBMIT,SELL,99.98,3,ask-1tick=99.98 spread=0.0700 pos=-6L
18:18:30,2018-08-16 09:32:01,CS3,STATUS,,,,bid=99.93(NEW) ask=99.98(NEW) spread=0.0700 pos=-6L
18:18:31,2018-08-16 09:32:01,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:32,2018-08-16 09:32:01,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:32,2018-08-16 09:32:03,CS3,CANCEL,SELL,99.98,,outside spread bid=99.69 ask=99.79
18:18:32,2018-08-16 09:32:03,CS3,SUBMIT,BUY,99.7,3,bid+1tick=99.7 spread=0.1000 pos=-3L
18:18:32,2018-08-16 09:32:03,CS3,SUBMIT,SELL,99.78,3,ask-1tick=99.78 spread=0.1000 pos=-3L
18:18:32,2018-08-16 09:32:03,CS3,STATUS,,,,bid=99.7(NEW) ask=99.78(NEW) spread=0.1000 pos=-3L
18:18:34,2018-08-16 09:32:03,CS1,SUBMIT,BUY,100.37,3,bid+1tick=100.37 spread=0.0600 pos=-3L
18:18:34,2018-08-16 09:32:03,CS1,SUBMIT,SELL,100.41,3,ask-1tick=100.41 spread=0.0600 pos=-3L
18:18:34,2018-08-16 09:32:03,CS1,STATUS,,,,bid=100.37(NEW) ask=100.41(NEW) spread=0.0600 pos=-3L
18:18:34,2018-08-16 09:32:03,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
18:18:34,2018-08-16 09:32:03,CS3,CANCEL,BUY,99.7,,outside spread bid=99.7 ask=99.78
18:18:35,2018-08-16 09:32:03,CS3,CANCEL,SELL,99.78,,outside spread bid=99.7 ask=99.78
18:18:35,2018-08-16 09:32:03,CS3,SUBMIT,BUY,99.71,3,bid+1tick=99.71 spread=0.0700 pos=-3L
18:18:35,2018-08-16 09:32:03,CS3,SUBMIT,SELL,99.76,3,ask-1tick=99.76 spread=0.0700 pos=-3L
18:18:35,2018-08-16 09:32:03,CS3,STATUS,,,,bid=99.71(NEW) ask=99.76(NEW) spread=0.0700 pos=-3L
18:18:36,2018-08-16 09:32:07,CS1,CANCEL,SELL,100.41,,outside spread bid=100.33 ask=100.39
18:18:36,2018-08-16 09:32:07,CS1,SUBMIT,BUY,100.34,3,bid+1tick=100.34 spread=0.0600 pos=+0L
18:18:36,2018-08-16 09:32:07,CS1,SUBMIT,SELL,100.38,3,ask-1tick=100.38 spread=0.0600 pos=+0L
18:18:36,2018-08-16 09:32:07,CS1,STATUS,,,,bid=100.34(NEW) ask=100.38(NEW) spread=0.0600 pos=+0L
18:18:36,2018-08-16 09:32:07,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:36,2018-08-16 09:32:07,CS3,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:38,2018-08-16 09:32:08,CS1,CANCEL,BUY,100.34,,outside spread bid=100.42 ask=100.57
18:18:38,2018-08-16 09:32:08,CS1,SUBMIT,BUY,100.43,3,bid+1tick=100.43 spread=0.1500 pos=-3L
18:18:38,2018-08-16 09:32:08,CS1,SUBMIT,SELL,100.56,3,ask-1tick=100.56 spread=0.1500 pos=-3L
18:18:38,2018-08-16 09:32:08,CS1,STATUS,,,,bid=100.43(NEW) ask=100.56(NEW) spread=0.1500 pos=-3L
18:18:38,2018-08-16 09:32:08,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
18:18:38,2018-08-16 09:32:09,CS3,SUBMIT,BUY,99.73,3,bid+1tick=99.73 spread=0.0700 pos=-3L
18:18:38,2018-08-16 09:32:09,CS3,SUBMIT,SELL,99.78,3,ask-1tick=99.78 spread=0.0700 pos=-3L
18:18:38,2018-08-16 09:32:09,CS3,STATUS,,,,bid=99.73(NEW) ask=99.78(NEW) spread=0.0700 pos=-3L
18:18:40,2018-08-16 09:32:09,CS1,CANCEL,BUY,100.43,,outside spread bid=100.45 ask=100.56
18:18:40,2018-08-16 09:32:09,CS1,CANCEL,SELL,100.56,,outside spread bid=100.45 ask=100.56
18:18:41,2018-08-16 09:32:09,CS1,SUBMIT,BUY,100.46,3,bid+1tick=100.46 spread=0.1200 pos=-3L
