sim_time,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2024-08-05 09:41:36,267bbc81-c9e3-4da8-bee4-218f9fc066ed,MSFT,SELL,390.1700,1,100,Status.FILLED,2026-03-26 11:15:21.368757
2024-08-05 09:43:20,e4421306-8ae5-4602-9438-4fe2d5076b0c,MSFT,SELL,389.7900,1,100,Status.FILLED,2026-03-26 11:17:05.424217
2024-08-05 09:43:22,85a52176-069b-4dc8-a5f8-1732f32248cc,MSFT,SELL,389.7000,1,100,Status.FILLED,2026-03-26 11:17:06.434895
2024-08-05 09:43:23,e9ab45f8-6d3b-439b-9ed9-a0169cf91ac4,MSFT,SELL,389.7100,1,100,Status.FILLED,2026-03-26 11:17:07.443561
2024-08-05 09:43:24,13761bbb-034c-4576-a0a1-b21679ce976d,MSFT,BUY,389.7800,1,300,Status.FILLED,2026-03-26 11:17:08.450292
2024-08-05 09:43:24,13761bbb-034c-4576-a0a1-b21679ce976d,MSFT,BUY,389.7800,1,300,Status.PARTIALLY_FILLED,2026-03-26 11:17:08.450292
2024-08-05 09:44:01,f95af085-e405-4abe-bdcc-f7605d609216,MSFT,BUY,390.1700,1,100,Status.FILLED,2026-03-26 11:17:45.625162
2024-08-05 09:44:02,f83b3cdd-4c44-498b-80eb-7ee35518b143,MSFT,BUY,390.0000,1,200,Status.FILLED,2026-03-26 11:17:46.646543
2024-08-05 09:44:02,f83b3cdd-4c44-498b-80eb-7ee35518b143,MSFT,BUY,390.0000,1,200,Status.PARTIALLY_FILLED,2026-03-26 11:17:46.646543
2024-08-05 09:44:03,442370d0-91a9-42d9-ad49-912c1a7b6575,MSFT,BUY,389.9000,1,100,Status.FILLED,2026-03-26 11:17:47.653333
2024-08-05 09:44:04,025b9d0b-00ee-4a32-8a97-5fb253676600,MSFT,BUY,389.8200,1,100,Status.FILLED,2026-03-26 11:17:48.662287
2024-08-05 09:44:05,048c040b-feee-45c9-a24a-458d6d7120d2,MSFT,BUY,389.7400,1,100,Status.FILLED,2026-03-26 11:17:49.675205
2024-08-05 09:44:07,436e7701-0a15-4bc9-9295-65120ac86db2,MSFT,SELL,389.5900,1,600,Status.PARTIALLY_FILLED,2026-03-26 11:17:50.683603
2024-08-05 09:44:12,fe7fb62e-35e4-46c4-9d4f-2278e3b6a45f,MSFT,SELL,0.0000,3,500,Status.FILLED,2026-03-26 11:17:53.702271
2024-08-05 09:44:12,fe7fb62e-35e4-46c4-9d4f-2278e3b6a45f,MSFT,SELL,389.5600,1,500,Status.PARTIALLY_FILLED,2026-03-26 11:17:53.702271
2024-08-05 09:44:12,5af036cc-89a2-4332-909f-2129af18520d,MSFT,SELL,389.5200,1,300,Status.PARTIALLY_FILLED,2026-03-26 11:17:56.722648
2024-08-05 09:44:14,820f2f6b-4ee7-4a58-83c1-d39c3aaf34fe,MSFT,SELL,389.6400,1,200,Status.FILLED,2026-03-26 11:17:58.737016
2024-08-05 09:44:14,820f2f6b-4ee7-4a58-83c1-d39c3aaf34fe,MSFT,SELL,389.6600,1,200,Status.PARTIALLY_FILLED,2026-03-26 11:17:58.737016
2024-08-05 09:44:47,fe4b86ca-111f-4b86-89cc-8595e175d421,MSFT,BUY,390.4400,1,100,Status.FILLED,2026-03-26 11:18:31.949449
2024-08-05 09:44:51,aced716a-8f54-4eb1-89e6-1ee58064c856,MSFT,SELL,0.0000,1,100,Status.CANCELED,2026-03-26 11:18:32.956484
2024-08-05 09:44:51,bfd604c5-db46-45c9-a669-199cab2ce70f,MSFT,SELL,390.5300,1,100,Status.FILLED,2026-03-26 11:18:35.979081
2024-08-05 09:46:17,aa3ffd06-1d12-4efb-a927-ccdff8d1e741,MSFT,BUY,393.3300,1,100,Status.FILLED,2026-03-26 11:20:02.432130
2024-08-05 09:46:19,5bdcac7b-e655-4f26-97f5-cfe06dbb264d,MSFT,BUY,393.4600,1,100,Status.FILLED,2026-03-26 11:20:03.441419
2024-08-05 09:46:20,6188103e-8e6f-4cef-8793-dac8f229934a,MSFT,SELL,393.3400,2,200,Status.FILLED,2026-03-26 11:20:04.451995
