sim_time,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2020-10-28 09:33:43,671cf630-94f0-45fb-b642-c8ee769b51f4,NVDA,SELL,524.9600,1,100,Status.FILLED,2026-03-26 19:54:55.818507
2020-10-28 09:33:47,b0910262-a0a0-4a27-88d2-c22f9f3a339c,NVDA,SELL,0.0000,1,100,Status.CANCELED,2026-03-26 19:54:56.838304
2020-10-28 09:33:47,1c96549b-2da1-4cb3-83f9-c11f0ef349ba,NVDA,SELL,525.0700,1,200,Status.FILLED,2026-03-26 19:54:58.859444
2020-10-28 09:33:47,1c96549b-2da1-4cb3-83f9-c11f0ef349ba,NVDA,SELL,525.0700,1,200,Status.PARTIALLY_FILLED,2026-03-26 19:54:58.859444
2020-10-28 09:33:48,1beb4087-4554-4b1b-bb80-238755cbda06,NVDA,SELL,525.2500,1,100,Status.FILLED,2026-03-26 19:54:59.878710
2020-10-28 09:33:49,cbaad8fa-69fb-4117-b4bd-0c818a4c8499,NVDA,SELL,525.2500,1,100,Status.FILLED,2026-03-26 19:55:00.886576
2020-10-28 09:33:53,ef9d0715-454a-400f-84cc-43d14b518cb7,NVDA,BUY,525.3400,1,500,Status.PARTIALLY_FILLED,2026-03-26 19:55:04.923031
2020-10-28 09:33:56,91916337-1903-4f40-a5af-5d8ca598aff3,NVDA,BUY,525.4200,4,400,Status.FILLED,2026-03-26 19:55:07.944779
2020-10-28 09:33:57,7a65b3ea-17f6-4035-8fa6-07670e2609d1,NVDA,SELL,525.1000,1,500,Status.PARTIALLY_FILLED,2026-03-26 19:55:08.958240
2020-10-28 09:34:05,6d489567-4b3b-4f27-99fe-7f418c9c05c6,NVDA,SELL,525.0000,1,500,Status.PARTIALLY_FILLED,2026-03-26 19:55:17.007422
2020-10-28 10:00:14,505bb72b-176c-4e7f-8418-dc254b4f7610,NVDA,BUY,517.7300,3,1000,Status.PARTIALLY_FILLED,2026-03-26 20:21:26.527901
2020-10-28 10:00:15,ce5280fd-9f98-4fc4-8a92-d6a9245f3740,NVDA,BUY,517.5200,1,500,Status.PARTIALLY_FILLED,2026-03-26 20:21:28.553863
2020-10-28 10:00:15,ce5280fd-9f98-4fc4-8a92-d6a9245f3740,NVDA,BUY,517.5200,2,500,Status.PARTIALLY_FILLED,2026-03-26 20:21:28.553863
2020-10-28 10:00:20,f9e8df1d-c05e-47ec-a009-6c7759a993ba,NVDA,SELL,517.2000,1,100,Status.FILLED,2026-03-26 20:21:31.562696
2020-10-28 10:00:23,404c3c0c-acec-4a60-b10c-7b5d8c53699a,NVDA,SELL,517.2000,1,200,Status.FILLED,2026-03-26 20:21:33.573394
2020-10-28 10:00:23,404c3c0c-acec-4a60-b10c-7b5d8c53699a,NVDA,SELL,517.2000,1,200,Status.PARTIALLY_FILLED,2026-03-26 20:21:33.573394
2020-10-28 10:00:23,e3d0f424-c1e6-4076-b83c-2e79da32c430,NVDA,SELL,517.3400,1,200,Status.FILLED,2026-03-26 20:21:35.583170
2020-10-28 10:00:23,e3d0f424-c1e6-4076-b83c-2e79da32c430,NVDA,SELL,517.3400,1,200,Status.PARTIALLY_FILLED,2026-03-26 20:21:35.583170
2020-10-28 10:02:00,d1d09f8b-6663-40cb-a4f7-cf947a58305d,NVDA,BUY,517.8400,1,500,Status.PARTIALLY_FILLED,2026-03-26 20:23:12.489948
2020-10-28 10:02:19,a881753b-e29e-4a6d-bf5c-866d63273093,NVDA,SELL,517.1000,1,100,Status.FILLED,2026-03-26 20:23:31.599810
2020-10-28 10:02:22,8869b4f0-ec80-4b89-9eb2-d24297aea3a0,NVDA,SELL,0.0000,1,100,Status.CANCELED,2026-03-26 20:23:32.613548
2020-10-28 10:02:22,9e01ba95-aceb-4d57-83c4-88f108b3f458,NVDA,SELL,517.0900,1,200,Status.FILLED,2026-03-26 20:23:34.620998
2020-10-28 10:02:22,9e01ba95-aceb-4d57-83c4-88f108b3f458,NVDA,SELL,517.0900,1,200,Status.PARTIALLY_FILLED,2026-03-26 20:23:34.620998
2020-10-28 10:02:25,ec4fae1d-c77c-4646-9496-abecbfe696d3,NVDA,SELL,0.0000,1,100,Status.CANCELED,2026-03-26 20:23:35.641083
2020-10-28 10:02:27,a8b0d665-e23a-42a0-975b-02ab0238b693,NVDA,BUY,517.0400,2,300,Status.FILLED,2026-03-26 20:23:39.668916
2020-10-28 10:02:27,a8b0d665-e23a-42a0-975b-02ab0238b693,NVDA,BUY,517.0400,1,300,Status.PARTIALLY_FILLED,2026-03-26 20:23:39.668916
2020-10-28 10:02:43,c04ae084-ba83-4ce0-b6f3-d44b4e231563,NVDA,SELL,0.0000,1,100,Status.CANCELED,2026-03-26 20:23:53.724041
2020-10-28 10:02:43,5bc268e0-3c56-4f3d-a96a-e346dabac91a,NVDA,SELL,516.9000,1,200,Status.PARTIALLY_FILLED,2026-03-26 20:23:55.734596
2020-10-28 10:02:50,2b520c15-9565-4395-afd2-ddd1a5daf6df,NVDA,BUY,0.0000,2,200,Status.CANCELED,2026-03-26 20:23:59.760683
2020-10-28 10:02:53,bc8f572d-d4a7-4cf0-80be-88e9e7424d4a,NVDA,BUY,0.0000,2,200,Status.CANCELED,2026-03-26 20:24:02.774930
2020-10-28 10:02:56,6784dbda-7222-42d0-a668-599a871c558a,NVDA,BUY,0.0000,2,200,Status.CANCELED,2026-03-26 20:24:04.803052
2020-10-28 10:02:59,e1ddfdd1-e13e-462b-9e58-475396f8f2db,NVDA,BUY,0.0000,2,200,Status.CANCELED,2026-03-26 20:24:08.826104
2020-10-28 10:02:59,9d51f97a-ca23-4981-ac52-6618b8525ce3,NVDA,SELL,517.1900,1,200,Status.FILLED,2026-03-26 20:24:10.838532
2020-10-28 10:02:59,9d51f97a-ca23-4981-ac52-6618b8525ce3,NVDA,SELL,517.1900,1,200,Status.PARTIALLY_FILLED,2026-03-26 20:24:10.838532
2020-10-28 10:03:06,3ad9e8f2-ddd8-4048-a0bc-4b69a46e23f8,NVDA,BUY,517.2400,1,400,Status.FILLED,2026-03-26 20:24:18.884969
2020-10-28 10:03:06,3ad9e8f2-ddd8-4048-a0bc-4b69a46e23f8,NVDA,BUY,517.2400,2,400,Status.PARTIALLY_FILLED,2026-03-26 20:24:18.884969
2020-10-28 10:03:06,3ad9e8f2-ddd8-4048-a0bc-4b69a46e23f8,NVDA,BUY,517.2400,1,400,Status.PARTIALLY_FILLED,2026-03-26 20:24:18.884969
2020-10-28 10:04:07,4c15610e-035f-4aa1-bc76-c7d7b321c8aa,NVDA,BUY,0.0000,2,200,Status.CANCELED,2026-03-26 20:25:16.329338
2020-10-28 10:04:07,854d2ee1-d33e-418b-93b5-9c0b77223879,NVDA,BUY,518.1000,1,400,Status.PARTIALLY_FILLED,2026-03-26 20:25:19.360868
2020-10-28 10:04:17,5d884125-d74b-4daa-ba89-9b32ed873a48,NVDA,SELL,0.0000,3,400,Status.FILLED,2026-03-26 20:25:26.409061
2020-10-28 10:04:17,5d884125-d74b-4daa-ba89-9b32ed873a48,NVDA,SELL,518.0200,1,400,Status.PARTIALLY_FILLED,2026-03-26 20:25:26.409061
2020-10-28 10:04:20,1526a549-aa4d-4cf0-80fe-b99aeba7f195,NVDA,SELL,0.0000,3,300,Status.CANCELED,2026-03-26 20:25:29.421092
2020-10-28 10:04:20,10336279-9dde-4993-b06d-22c63b5c3370,NVDA,SELL,517.8500,3,300,Status.FILLED,2026-03-26 20:25:32.434294
2020-10-28 10:13:12,6be98b61-c3fc-46e2-ac91-21fb6ea8bf7b,NVDA,BUY,0.0000,4,1000,Status.FILLED,2026-03-26 20:34:20.880931
2020-10-28 10:13:12,6be98b61-c3fc-46e2-ac91-21fb6ea8bf7b,NVDA,BUY,518.7400,1,1000,Status.PARTIALLY_FILLED,2026-03-26 20:34:20.880931
2020-10-28 10:13:15,bb3b48b7-9d23-4d2d-8d31-3ed645449e6b,NVDA,BUY,0.0000,5,900,Status.CANCELED,2026-03-26 20:34:23.907339
2020-10-28 10:13:18,46213c37-f9be-4755-82ab-7e819c87f7be,NVDA,BUY,0.0000,5,900,Status.CANCELED,2026-03-26 20:34:26.945335
2020-10-28 10:13:21,06749e12-5ae1-4111-a389-573f0086f1a1,NVDA,BUY,0.0000,5,900,Status.CANCELED,2026-03-26 20:34:29.962633
2020-10-28 10:13:21,6e431ac5-d056-4a07-8883-3a09c13c44ce,NVDA,BUY,518.9800,1,900,Status.FILLED,2026-03-26 20:34:32.991255
2020-10-28 10:13:21,6e431ac5-d056-4a07-8883-3a09c13c44ce,NVDA,BUY,518.9800,1,900,Status.PARTIALLY_FILLED,2026-03-26 20:34:32.991255
2020-10-28 10:13:21,6e431ac5-d056-4a07-8883-3a09c13c44ce,NVDA,BUY,518.9800,2,900,Status.PARTIALLY_FILLED,2026-03-26 20:34:32.991255
2020-10-28 10:13:22,a6cccc11-1135-44c4-a6be-ec63e84084a2,NVDA,BUY,518.7800,1,400,Status.PARTIALLY_FILLED,2026-03-26 20:34:34.001997
2020-10-28 10:13:28,fe3f5ea9-2967-422c-b820-09e2a3c9831e,NVDA,BUY,0.0000,5,200,Status.CANCELED,2026-03-26 20:34:37.028501
2020-10-28 10:13:31,79e4c1f0-e07a-4085-9249-a901753681dc,NVDA,BUY,0.0000,5,200,Status.CANCELED,2026-03-26 20:34:40.053333
