sim_time,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2020-11-02 09:48:15,81ae2aef-7ecc-4884-8f1b-9e4878173923,AAPL,BUY,109.8400,1,200,Status.PARTIALLY_FILLED,2026-03-26 19:03:28.606949
2020-11-02 09:48:16,de6ac0f1-7103-4211-a59e-a2fa4271ca89,AAPL,BUY,109.8800,1,100,Status.FILLED,2026-03-26 19:03:29.611603
2020-11-02 09:48:17,8d70eff8-f75f-4000-a9ff-971db5c80d6c,AAPL,BUY,109.9100,1,100,Status.FILLED,2026-03-26 19:03:30.616750
2020-11-02 09:48:22,cb080f3c-6b24-4219-9f5b-5299ba5b86d1,AAPL,BUY,109.8900,1,100,Status.FILLED,2026-03-26 19:03:34.628802
2020-11-02 09:48:25,863a4958-76be-4582-b918-08e24843ec5d,AAPL,SELL,109.8900,1,600,Status.FILLED,2026-03-26 19:03:38.640184
2020-11-02 09:48:25,863a4958-76be-4582-b918-08e24843ec5d,AAPL,SELL,109.8900,1,600,Status.PARTIALLY_FILLED,2026-03-26 19:03:38.640184
2020-11-02 09:48:25,863a4958-76be-4582-b918-08e24843ec5d,AAPL,SELL,109.8900,4,600,Status.PARTIALLY_FILLED,2026-03-26 19:03:38.640184
2020-11-02 09:48:36,189a4cfd-6d9d-4795-b5e8-4404f1edf708,AAPL,SELL,109.7700,2,200,Status.FILLED,2026-03-26 19:03:49.676679
2020-11-02 09:48:37,e2cbdf08-fdf9-483d-bb68-73d438e2fb22,AAPL,SELL,109.7300,1,100,Status.FILLED,2026-03-26 19:03:50.683784
2020-11-02 09:48:38,5b799ff5-c4ef-49e9-bf3e-bcc5d7356294,AAPL,SELL,109.7300,1,100,Status.FILLED,2026-03-26 19:03:51.687380
2020-11-02 09:48:39,5a95e253-1be7-43b2-9496-17a4c20d62cf,AAPL,SELL,109.7300,1,100,Status.FILLED,2026-03-26 19:03:52.691839
2020-11-02 09:48:40,0e22792b-17e6-45a4-a712-5b52e1c96a9d,AAPL,SELL,109.7400,1,100,Status.FILLED,2026-03-26 19:03:53.771565
2020-11-02 09:48:41,b9b4e48a-44a8-4bc7-a9d9-cbf6312d529e,AAPL,SELL,109.7700,1,100,Status.FILLED,2026-03-26 19:03:54.778482
2020-11-02 09:48:42,debbd5ae-7347-422d-b949-71e6b2e16d84,AAPL,BUY,109.7800,1,700,Status.FILLED,2026-03-26 19:03:55.785909
2020-11-02 09:48:42,debbd5ae-7347-422d-b949-71e6b2e16d84,AAPL,BUY,109.7800,1,700,Status.PARTIALLY_FILLED,2026-03-26 19:03:55.785909
2020-11-02 09:48:42,debbd5ae-7347-422d-b949-71e6b2e16d84,AAPL,BUY,109.7800,2,700,Status.PARTIALLY_FILLED,2026-03-26 19:03:55.785909
2020-11-02 09:48:48,57af8f38-488d-4198-860a-11ccc3501ec3,AAPL,SELL,109.7100,1,100,Status.FILLED,2026-03-26 19:04:01.841784
2020-11-02 09:48:49,2f990c86-a289-4edd-b7d2-e9823520d87d,AAPL,SELL,109.7600,1,100,Status.FILLED,2026-03-26 19:04:02.862463
2020-11-02 09:48:50,2802f562-ddd6-42d9-9cdd-1bbb570d7551,AAPL,SELL,109.7400,1,100,Status.FILLED,2026-03-26 19:04:03.874510
2020-11-02 09:48:51,4d7dc2a2-3765-47fb-939e-b4514a0d3ced,AAPL,SELL,109.7500,1,100,Status.FILLED,2026-03-26 19:04:04.884225
2020-11-02 09:48:52,9ebb2dfa-8379-4d2e-9db6-633b1ddf3d8b,AAPL,BUY,109.7500,1,400,Status.PARTIALLY_FILLED,2026-03-26 19:04:05.888968
2020-11-02 09:48:54,98342041-37bf-4f88-89b8-0fa469b99408,AAPL,BUY,109.7600,2,200,Status.FILLED,2026-03-26 19:04:07.896300
2020-11-02 09:48:58,a2dc6663-d7d7-4ae9-9f04-126394e2d350,AAPL,BUY,109.8500,1,100,Status.FILLED,2026-03-26 19:04:12.120893
2020-11-02 09:48:59,766e0289-e841-4ed9-ab77-3d649a9316bd,AAPL,BUY,109.8800,2,200,Status.FILLED,2026-03-26 19:04:13.150790
2020-11-02 09:49:00,bc9a1ac0-acdf-4919-8d9d-00b540e7eeb8,AAPL,BUY,109.9100,1,100,Status.FILLED,2026-03-26 19:04:14.163295
2020-11-02 09:49:01,b2c001f1-ce22-43e8-bccc-b6af90b98e3d,AAPL,BUY,109.9300,1,100,Status.FILLED,2026-03-26 19:04:15.173193
2020-11-02 09:49:02,cc8c43c2-9f2d-4583-97cb-d39a3f6f90a0,AAPL,BUY,109.9300,1,100,Status.FILLED,2026-03-26 19:04:16.182669
2020-11-02 09:49:04,52c57078-e041-4f04-b9ec-7aa3a3a97276,AAPL,BUY,109.9100,1,100,Status.FILLED,2026-03-26 19:04:17.188107
2020-11-02 09:49:05,eb9b6b3e-44f5-4cca-9316-fb1fe1269e1f,AAPL,BUY,109.9100,1,100,Status.FILLED,2026-03-26 19:04:18.202046
2020-11-02 09:49:05,f5d2cfbf-1729-4691-955d-56d7207b3d0e,AAPL,BUY,109.9100,1,100,Status.FILLED,2026-03-26 19:04:19.209513
2020-11-02 09:49:06,35c42e8e-e171-458e-9b2a-f3c9e93b341b,AAPL,BUY,109.9700,1,100,Status.FILLED,2026-03-26 19:04:20.212139
2020-11-02 09:49:07,68dde22d-c4b9-4d27-8a77-4ed7438d6ff1,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:04:21.214259
2020-11-02 09:49:08,7caeb4f5-cacb-457c-b620-11e058b2b8cd,AAPL,BUY,110.0600,1,100,Status.FILLED,2026-03-26 19:04:22.220171
2020-11-02 09:49:09,6e6f0a68-f31b-42fc-a3f0-65355471f799,AAPL,BUY,110.0700,1,100,Status.FILLED,2026-03-26 19:04:23.223270
2020-11-02 09:49:11,eedeaf8e-ee3d-42db-8c8c-ae4c27e58963,AAPL,BUY,110.0400,1,100,Status.FILLED,2026-03-26 19:04:24.226240
2020-11-02 09:49:12,a77eaf34-ad68-452c-82dd-1ae72d3b4515,AAPL,BUY,110.0200,1,100,Status.FILLED,2026-03-26 19:04:25.232882
2020-11-02 09:49:13,7d175266-1581-4d86-8768-2d5eb378b29d,AAPL,BUY,110.0400,1,100,Status.FILLED,2026-03-26 19:04:26.235979
2020-11-02 09:49:14,d1d47b2e-0c2d-4092-98ad-45a1fbd9e214,AAPL,BUY,110.0500,1,100,Status.FILLED,2026-03-26 19:04:27.238211
2020-11-02 09:49:15,7df92d40-6083-47a7-8ae0-5ff602d39638,AAPL,BUY,110.0900,1,100,Status.FILLED,2026-03-26 19:04:28.249680
2020-11-02 09:49:16,8216c300-f669-4759-ac64-21b553c02bb9,AAPL,BUY,110.0700,1,100,Status.FILLED,2026-03-26 19:04:29.253816
2020-11-02 09:49:17,5c486e95-2a3f-414d-bc68-76a4618e9296,AAPL,BUY,110.0600,1,100,Status.FILLED,2026-03-26 19:04:30.259282
2020-11-02 09:49:18,90e1780f-a0ff-40b6-bf2d-ee2711b83332,AAPL,BUY,110.0700,1,100,Status.FILLED,2026-03-26 19:04:31.263461
2020-11-02 09:49:19,97b42120-c2dc-4efc-abc9-1b7f5d883356,AAPL,SELL,110.0600,14,2100,Status.FILLED,2026-03-26 19:04:32.269027
2020-11-02 09:49:19,97b42120-c2dc-4efc-abc9-1b7f5d883356,AAPL,SELL,110.0600,6,2100,Status.PARTIALLY_FILLED,2026-03-26 19:04:32.269027
2020-11-02 09:49:19,97b42120-c2dc-4efc-abc9-1b7f5d883356,AAPL,SELL,110.0600,1,2100,Status.PARTIALLY_FILLED,2026-03-26 19:04:32.269027
2020-11-02 09:49:53,daf84848-6193-4fab-a031-3fd2ce59afa7,AAPL,SELL,110.0000,1,100,Status.FILLED,2026-03-26 19:05:06.531612
2020-11-02 09:49:54,895441e5-877c-4373-a938-e8204539523f,AAPL,SELL,109.9800,1,100,Status.FILLED,2026-03-26 19:05:07.561877
2020-11-02 09:49:55,c0885237-55cc-4554-be9e-002adcce81e7,AAPL,SELL,109.9900,1,100,Status.FILLED,2026-03-26 19:05:08.569879
2020-11-02 09:49:56,98996367-251e-42c7-8586-898a49aef9e0,AAPL,SELL,109.9600,1,100,Status.FILLED,2026-03-26 19:05:09.573643
2020-11-02 09:49:57,554a72a7-5f28-40c4-88b1-9cfdc357985f,AAPL,BUY,109.9800,1,400,Status.FILLED,2026-03-26 19:05:10.576642
2020-11-02 09:49:57,554a72a7-5f28-40c4-88b1-9cfdc357985f,AAPL,BUY,109.9800,1,400,Status.PARTIALLY_FILLED,2026-03-26 19:05:10.576642
2020-11-02 09:49:57,554a72a7-5f28-40c4-88b1-9cfdc357985f,AAPL,BUY,109.9800,2,400,Status.PARTIALLY_FILLED,2026-03-26 19:05:10.576642
2020-11-02 09:50:03,fb81e093-1926-4cc7-8942-7e11a681cefc,AAPL,SELL,109.8600,1,100,Status.FILLED,2026-03-26 19:05:16.612671
2020-11-02 09:50:05,dd399641-4c10-40c2-9275-c8832d5c05de,AAPL,SELL,109.8300,1,100,Status.FILLED,2026-03-26 19:05:18.627858
2020-11-02 09:50:06,452b0540-d390-4519-aee9-bed07de15a8a,AAPL,SELL,109.8100,1,100,Status.FILLED,2026-03-26 19:05:19.632379
2020-11-02 09:50:07,9b2f2037-f5cc-437c-9020-ca5dc4eafe69,AAPL,SELL,109.8200,1,100,Status.FILLED,2026-03-26 19:05:20.635411
2020-11-02 09:50:08,ee3db557-b555-47ff-9662-6d0c3b5d6206,AAPL,BUY,109.8800,4,400,Status.FILLED,2026-03-26 19:05:21.643513
2020-11-02 09:50:11,424444cd-cf6c-48ae-8a8c-e050e3c11f75,AAPL,BUY,109.9400,1,100,Status.FILLED,2026-03-26 19:05:24.663899
2020-11-02 09:50:12,cf398579-f1c6-49d6-a564-d262bb27c778,AAPL,BUY,109.9600,2,200,Status.FILLED,2026-03-26 19:05:25.676496
2020-11-02 09:50:13,bc228fac-e39b-4e30-aa54-8a478440728e,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:05:26.682996
2020-11-02 09:50:14,399359e0-49d4-4722-95d5-5347531b52f4,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:05:27.695802
2020-11-02 09:50:15,a25f77e1-445a-4f37-b87f-506eb78383d3,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:05:28.702452
2020-11-02 09:50:16,00ec879c-17cd-4c6c-a776-8f71ca170118,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:05:29.707689
2020-11-02 09:50:17,c71f538e-608c-4f97-9570-8fe64a4e8dd2,AAPL,BUY,110.0100,1,100,Status.FILLED,2026-03-26 19:05:30.715633
2020-11-02 09:50:18,51f1b45f-85fd-4520-9170-3cc1588a125b,AAPL,BUY,110.0200,1,100,Status.FILLED,2026-03-26 19:05:31.741761
2020-11-02 09:50:19,1fab14b3-0023-4e2c-895d-e115be7f030f,AAPL,BUY,110.0100,1,100,Status.FILLED,2026-03-26 19:05:32.747424
2020-11-02 09:50:20,bd9bb095-612e-4737-9be6-9e6e74e39381,AAPL,BUY,110.0400,1,100,Status.FILLED,2026-03-26 19:05:33.750928
2020-11-02 09:50:21,13eb7f1d-0fc8-44e5-95d6-4990cfbb2fd9,AAPL,SELL,110.0000,7,1100,Status.FILLED,2026-03-26 19:05:34.758506
2020-11-02 09:50:21,13eb7f1d-0fc8-44e5-95d6-4990cfbb2fd9,AAPL,SELL,110.0000,1,1100,Status.PARTIALLY_FILLED,2026-03-26 19:05:34.758506
2020-11-02 09:50:21,13eb7f1d-0fc8-44e5-95d6-4990cfbb2fd9,AAPL,SELL,110.0000,3,1100,Status.PARTIALLY_FILLED,2026-03-26 19:05:34.758506
2020-11-02 09:50:32,828ec1ea-74d5-4928-a2bf-37d1d491f69c,AAPL,BUY,110.0700,3,300,Status.FILLED,2026-03-26 19:05:45.795445
2020-11-02 09:50:33,d702452e-26f1-41f1-bd06-adf66358f7db,AAPL,BUY,110.0600,1,100,Status.FILLED,2026-03-26 19:05:46.805397
2020-11-02 09:50:34,0b746134-3162-4d6a-9141-5e1670df297d,AAPL,BUY,110.0500,1,100,Status.FILLED,2026-03-26 19:05:47.808811
2020-11-02 09:50:35,ecb174c3-479d-4ee8-981e-78b6eebff70a,AAPL,SELL,109.9700,2,500,Status.FILLED,2026-03-26 19:05:48.812342
2020-11-02 09:50:35,ecb174c3-479d-4ee8-981e-78b6eebff70a,AAPL,SELL,109.9700,1,500,Status.PARTIALLY_FILLED,2026-03-26 19:05:48.812342
2020-11-02 09:50:57,784eb24f-96e1-43d4-8d3f-1e2554b22f3e,AAPL,BUY,110.0000,1,100,Status.FILLED,2026-03-26 19:06:10.919945
2020-11-02 09:50:58,5926bd43-9dc6-4ff4-8de1-a2add5f54698,AAPL,BUY,110.0000,2,200,Status.FILLED,2026-03-26 19:06:11.946098
2020-11-02 09:50:59,da68f6cf-2964-45d0-8107-8ff945a6bd5c,AAPL,BUY,110.0300,1,100,Status.FILLED,2026-03-26 19:06:12.951646
2020-11-02 09:51:00,791f519b-fb5e-4ef4-a462-2503040e5f50,AAPL,BUY,110.0400,1,100,Status.FILLED,2026-03-26 19:06:13.959456
2020-11-02 09:51:01,acf2e850-44a4-4c7a-8e31-0374a43e9866,AAPL,BUY,110.0400,1,100,Status.FILLED,2026-03-26 19:06:14.965972
2020-11-02 09:51:02,ab03cfbc-b97d-47bc-ba67-68c53adb9c65,AAPL,BUY,110.0300,1,100,Status.FILLED,2026-03-26 19:06:15.970028
2020-11-02 09:51:03,9c68b8a6-01e9-416e-9731-27b1bff0cc05,AAPL,BUY,109.9900,1,100,Status.FILLED,2026-03-26 19:06:16.972837
2020-11-02 09:51:05,c7a30062-082f-4d29-a8be-954f03643410,AAPL,SELL,109.9500,3,800,Status.FILLED,2026-03-26 19:06:18.984738
2020-11-02 09:51:05,c7a30062-082f-4d29-a8be-954f03643410,AAPL,SELL,109.9500,1,800,Status.PARTIALLY_FILLED,2026-03-26 19:06:18.984738
2020-11-02 09:51:05,c7a30062-082f-4d29-a8be-954f03643410,AAPL,SELL,109.9500,2,800,Status.PARTIALLY_FILLED,2026-03-26 19:06:18.984738
2020-11-02 09:51:06,a2e984be-e544-464f-ad2b-f95630f7a9bf,AAPL,SELL,109.9700,1,100,Status.FILLED,2026-03-26 19:06:19.996798
2020-11-02 09:51:07,288736b0-e9e3-4de6-8046-f55477b35982,AAPL,SELL,109.9700,1,100,Status.FILLED,2026-03-26 19:06:21.008045
