logged_at,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2024-08-05 09:51:24,a4530c07-b738-42c9-9ac6-978dc33da371,AAPL,BUY,209.6600,1,200,Status.FILLED,2026-03-25 21:48:39.128472
2024-08-05 09:51:24,a4530c07-b738-42c9-9ac6-978dc33da371,AAPL,BUY,209.6600,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:48:39.128472
2024-08-05 09:51:24,a962ab76-74fb-46b3-9e2d-672539c37d28,AAPL,BUY,209.7200,1,200,Status.FILLED,2026-03-25 21:48:42.932792
2024-08-05 09:51:24,a962ab76-74fb-46b3-9e2d-672539c37d28,AAPL,BUY,209.7200,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:48:42.932792
2024-08-05 09:51:54,1ce74b79-6c0c-46e8-9402-bf00fd89619c,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 21:48:51.952655
2024-08-05 09:51:54,fa3adba3-492d-4eb7-8fc9-0090af1c4dba,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 21:48:54.161905
2024-08-05 09:51:54,d18cf0b2-a0e5-44b9-aee0-39d296f9278a,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 21:48:56.160852
2024-08-05 09:51:54,b500a858-3f9b-487f-86ec-ddb3248d5c12,AAPL,SELL,0.0000,1,200,Status.FILLED,2026-03-25 21:48:58.163586
2024-08-05 09:51:54,b500a858-3f9b-487f-86ec-ddb3248d5c12,AAPL,SELL,209.4500,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:48:58.163586
2024-08-05 09:51:54,2e83baf9-ac6e-4afe-bae1-d4ae51778302,AAPL,SELL,0.0000,1,100,Status.CANCELED,2026-03-25 21:49:00.168070
2024-08-05 09:51:54,0954aa15-13ee-44b3-92ab-fe18316632d8,AAPL,SELL,209.3300,1,100,Status.FILLED,2026-03-25 21:49:02.179670
2024-08-05 09:52:54,aa4ee3d1-a9ee-44b6-9ef9-651551ece92f,AAPL,BUY,209.1600,1,200,Status.FILLED,2026-03-25 21:50:04.137876
2024-08-05 09:52:54,aa4ee3d1-a9ee-44b6-9ef9-651551ece92f,AAPL,BUY,209.1600,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:50:04.137876
2024-08-05 09:52:54,d65b3c14-7735-49c1-8325-5a285f83fb1d,AAPL,SELL,209.2700,1,200,Status.FILLED,2026-03-25 21:50:13.186552
2024-08-05 09:52:54,d65b3c14-7735-49c1-8325-5a285f83fb1d,AAPL,SELL,209.2700,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:50:13.186552
2024-08-05 09:53:54,07ad54d3-e51e-4430-afe7-48cd9782f91a,AAPL,SELL,208.7500,2,200,Status.FILLED,2026-03-25 21:50:57.326327
2024-08-05 09:53:54,fc7da7e3-3d8e-4a96-9abe-b9e7b7ff38d0,AAPL,BUY,208.3000,2,200,Status.FILLED,2026-03-25 21:51:06.352954
2024-08-05 09:53:54,48fb37e5-13be-45f0-b13f-2645f4ab1c47,AAPL,SELL,207.7400,1,200,Status.FILLED,2026-03-25 21:51:15.368474
2024-08-05 09:53:54,48fb37e5-13be-45f0-b13f-2645f4ab1c47,AAPL,SELL,207.7400,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:51:15.368474
2024-08-05 09:54:24,79adaa34-39a6-4590-bcbd-b38fe9b49daa,AAPL,BUY,208.3200,1,200,Status.FILLED,2026-03-25 21:51:24.391479
2024-08-05 09:54:24,79adaa34-39a6-4590-bcbd-b38fe9b49daa,AAPL,BUY,208.3200,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:51:24.391479
2024-08-05 09:54:54,379c40de-8383-42d3-b177-b7b9c4d0b29e,AAPL,SELL,207.8700,2,200,Status.FILLED,2026-03-25 21:52:04.497140
2024-08-05 09:54:54,ffa6e74d-589b-4232-b477-96ea621a1e8d,AAPL,BUY,207.5100,2,200,Status.FILLED,2026-03-25 21:52:13.522546
2024-08-05 09:55:24,907ecd57-3888-496c-9fe5-863b8e2d6725,AAPL,BUY,208.0500,1,200,Status.FILLED,2026-03-25 21:52:46.600947
2024-08-05 09:55:24,907ecd57-3888-496c-9fe5-863b8e2d6725,AAPL,BUY,208.0500,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:52:46.600947
2024-08-05 09:55:54,1b38bfdf-5588-46f5-adab-e85b95827dec,AAPL,SELL,208.0700,1,200,Status.FILLED,2026-03-25 21:52:55.620203
2024-08-05 09:55:54,1b38bfdf-5588-46f5-adab-e85b95827dec,AAPL,SELL,208.0700,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:52:55.620203
2024-08-05 09:56:24,fb8efee8-53cf-4f4b-8318-953e930f46e6,AAPL,SELL,207.6200,1,200,Status.FILLED,2026-03-25 21:53:41.759091
2024-08-05 09:56:24,fb8efee8-53cf-4f4b-8318-953e930f46e6,AAPL,SELL,207.6200,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:53:41.759091
2024-08-05 09:56:55,6bd9ce32-eeaf-4bf8-8917-322b15f50f5b,AAPL,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 21:53:50.782070
2024-08-05 09:56:55,14761ed2-e020-4c69-af53-c22e073ca59f,AAPL,BUY,207.6300,1,200,Status.FILLED,2026-03-25 21:53:52.992742
2024-08-05 09:56:55,14761ed2-e020-4c69-af53-c22e073ca59f,AAPL,BUY,207.6300,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:53:52.992742
2024-08-05 09:56:55,a984cfe9-c425-4daf-959b-40720e65b041,AAPL,BUY,208.0500,1,200,Status.FILLED,2026-03-25 21:54:00.824906
2024-08-05 09:56:55,a984cfe9-c425-4daf-959b-40720e65b041,AAPL,BUY,208.0500,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:54:00.824906
2024-08-05 09:56:55,e009e83c-a5da-467e-855c-4cd10c0f22d1,AAPL,SELL,208.2300,2,200,Status.FILLED,2026-03-25 21:54:09.844101
2024-08-05 09:58:55,3e512d8a-590e-4efc-b06c-5be0d1b1405f,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 21:55:53.037192
2024-08-05 09:58:55,cb9ddd82-840c-4e9d-bbed-246b7d9d9947,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 21:55:54.237392
2024-08-05 09:58:55,e9d0d928-6524-47fe-a3f9-9a30b6a784c0,AAPL,SELL,207.7800,1,200,Status.FILLED,2026-03-25 21:55:55.241953
2024-08-05 09:58:55,e9d0d928-6524-47fe-a3f9-9a30b6a784c0,AAPL,SELL,207.7800,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:55:55.241953
2024-08-05 09:58:55,a74581a5-a0be-4334-a8a5-76f677c6ae06,AAPL,BUY,207.7900,1,200,Status.FILLED,2026-03-25 21:56:04.051294
2024-08-05 09:58:55,a74581a5-a0be-4334-a8a5-76f677c6ae06,AAPL,BUY,207.7900,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:56:04.051294
2024-08-05 09:59:25,5fdba09a-956d-4589-a8c9-f8e1c302fdd9,AAPL,BUY,208.1700,1,200,Status.FILLED,2026-03-25 21:56:21.066921
2024-08-05 09:59:25,5fdba09a-956d-4589-a8c9-f8e1c302fdd9,AAPL,BUY,208.1700,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:56:21.066921
2024-08-05 09:59:25,150370ab-a24b-40e3-bfc2-39fa542f4b1c,AAPL,SELL,0.0000,1,200,Status.FILLED,2026-03-25 21:56:30.096786
2024-08-05 09:59:25,150370ab-a24b-40e3-bfc2-39fa542f4b1c,AAPL,SELL,208.1100,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:56:30.096786
2024-08-05 09:59:25,42345641-a907-4322-97ce-12710b2f5557,AAPL,SELL,208.0500,1,100,Status.FILLED,2026-03-25 21:56:32.305759
2024-08-05 09:59:25,bed57345-b581-443a-93a7-e8f34449ea18,AAPL,SELL,207.9000,1,200,Status.FILLED,2026-03-25 21:56:43.129868
2024-08-05 09:59:25,bed57345-b581-443a-93a7-e8f34449ea18,AAPL,SELL,207.9000,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:56:43.129868
2024-08-05 09:59:55,71a36470-fcbb-4d30-b501-e41597cc53f1,AAPL,BUY,0.0000,3,400,Status.FILLED,2026-03-25 21:56:52.660466
2024-08-05 09:59:55,71a36470-fcbb-4d30-b501-e41597cc53f1,AAPL,BUY,208.3300,1,400,Status.PARTIALLY_FILLED,2026-03-25 21:56:52.660466
2024-08-05 09:59:55,ab14a806-f028-4284-a2f7-8588d9470001,AAPL,BUY,208.0200,1,100,Status.FILLED,2026-03-25 21:57:01.168177
2024-08-05 10:00:25,d9d5783b-a88a-4c9d-ac28-4004bc465891,AAPL,BUY,209.1900,1,200,Status.FILLED,2026-03-25 21:57:35.203824
2024-08-05 10:00:25,d9d5783b-a88a-4c9d-ac28-4004bc465891,AAPL,BUY,209.1900,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:57:35.203824
2024-08-05 10:00:25,526577b6-b66f-4f07-a6a0-d72ebf4757bc,AAPL,SELL,209.0500,1,200,Status.FILLED,2026-03-25 21:57:47.242764
2024-08-05 10:00:25,526577b6-b66f-4f07-a6a0-d72ebf4757bc,AAPL,SELL,209.0500,1,200,Status.PARTIALLY_FILLED,2026-03-25 21:57:47.242764
2024-08-05 10:02:55,4afb77a6-5ecc-45af-905c-c3d4780f3d19,AAPL,BUY,210.2200,1,200,Status.FILLED,2026-03-25 22:00:10.816974
2024-08-05 10:02:55,4afb77a6-5ecc-45af-905c-c3d4780f3d19,AAPL,BUY,210.2200,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:00:10.816974
2024-08-05 10:02:55,14957dd5-027b-4ca9-ad4c-b9c2f6e5931d,AAPL,SELL,210.0100,1,400,Status.PARTIALLY_FILLED,2026-03-25 22:00:20.345279
2024-08-05 10:03:26,0d5871b6-4465-4fad-9f61-bba9bac2c5b3,AAPL,BUY,210.1200,1,200,Status.FILLED,2026-03-25 22:00:28.904398
2024-08-05 10:03:26,0d5871b6-4465-4fad-9f61-bba9bac2c5b3,AAPL,BUY,210.1200,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:00:28.904398
2024-08-05 10:03:56,97506a12-9d1d-4e64-92cf-3c7a675e7574,AAPL,SELL,210.1300,2,200,Status.FILLED,2026-03-25 22:01:16.174389
2024-08-05 10:04:26,aba738ff-4c7c-4b80-a7da-8e07e3ea538f,AAPL,BUY,209.7700,2,200,Status.FILLED,2026-03-25 22:01:25.195234
2024-08-05 10:04:56,9e5dd6ac-083f-4e7a-9878-9a3a6a75090d,AAPL,BUY,210.1100,1,200,Status.FILLED,2026-03-25 22:01:55.331457
2024-08-05 10:04:56,9e5dd6ac-083f-4e7a-9878-9a3a6a75090d,AAPL,BUY,210.1100,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:01:55.331457
2024-08-05 10:04:56,b1898465-2525-4ef0-adfb-a24ad3619983,AAPL,SELL,210.5700,1,200,Status.FILLED,2026-03-25 22:02:10.371015
2024-08-05 10:04:56,b1898465-2525-4ef0-adfb-a24ad3619983,AAPL,SELL,210.5700,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:02:10.371015
2024-08-05 10:05:26,4cb8a5dc-3eb4-45c0-9a68-198fcfcd44b1,AAPL,BUY,210.4700,2,200,Status.FILLED,2026-03-25 22:02:48.454383
2024-08-05 10:05:56,808d321c-0b4c-4223-b30b-9262be416e33,AAPL,SELL,210.4100,1,200,Status.FILLED,2026-03-25 22:02:57.489393
2024-08-05 10:05:56,808d321c-0b4c-4223-b30b-9262be416e33,AAPL,SELL,210.4100,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:02:57.489393
2024-08-05 10:06:57,8d0e544c-4937-4ca0-964e-4073b74234e7,AAPL,SELL,208.5600,1,200,Status.FILLED,2026-03-25 22:04:00.665093
2024-08-05 10:06:57,8d0e544c-4937-4ca0-964e-4073b74234e7,AAPL,SELL,208.5600,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:04:00.665093
2024-08-05 10:06:57,a0906714-716d-433e-a396-e581a6121b1d,AAPL,BUY,208.8100,1,200,Status.FILLED,2026-03-25 22:04:09.713809
2024-08-05 10:06:57,a0906714-716d-433e-a396-e581a6121b1d,AAPL,BUY,208.8100,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:04:09.713809
2024-08-05 10:07:57,f837ec5c-f07d-4b2d-9456-5c0dd35d4636,AAPL,BUY,209.2200,1,200,Status.FILLED,2026-03-25 22:05:13.988929
2024-08-05 10:07:57,f837ec5c-f07d-4b2d-9456-5c0dd35d4636,AAPL,BUY,209.2200,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:05:13.988929
2024-08-05 10:08:27,59ae2810-b151-40dd-bbda-2ab0bc6545f9,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 22:05:23.028208
2024-08-05 10:08:27,25ec45ae-ea2e-4420-a17e-ae1b6a93989d,AAPL,SELL,209.1700,1,200,Status.FILLED,2026-03-25 22:05:25.239039
2024-08-05 10:08:27,25ec45ae-ea2e-4420-a17e-ae1b6a93989d,AAPL,SELL,209.1700,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:05:25.239039
2024-08-05 10:09:27,a5034318-57a2-497a-af03-4b9e720778d0,AAPL,SELL,208.9100,1,200,Status.FILLED,2026-03-25 22:06:48.328495
2024-08-05 10:09:27,a5034318-57a2-497a-af03-4b9e720778d0,AAPL,SELL,208.9100,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:06:48.328495
2024-08-05 10:09:57,ae9dbc0b-3fef-4292-a687-581d3d36d92c,AAPL,BUY,208.9900,1,200,Status.FILLED,2026-03-25 22:06:57.350083
2024-08-05 10:09:57,ae9dbc0b-3fef-4292-a687-581d3d36d92c,AAPL,BUY,208.9900,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:06:57.350083
2024-08-05 10:15:58,87e0f1d7-9191-403c-9a93-e6d0b01d2606,AAPL,SELL,209.3600,2,200,Status.FILLED,2026-03-25 22:12:56.431063
2024-08-05 10:15:58,4ad317c7-d589-4b87-8c90-38114e2f6b73,AAPL,BUY,0.0000,2,200,Status.CANCELED,2026-03-25 22:13:05.438333
2024-08-05 10:15:58,425666bf-430c-4da3-98d2-4eb1b6923855,AAPL,BUY,209.4300,1,200,Status.FILLED,2026-03-25 22:13:07.645460
2024-08-05 10:15:58,425666bf-430c-4da3-98d2-4eb1b6923855,AAPL,BUY,209.4300,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:13:07.645460
2024-08-05 10:17:28,24f33e86-142a-4a64-82dc-e45200b2f9bf,AAPL,SELL,208.8400,1,200,Status.FILLED,2026-03-25 22:14:39.686706
2024-08-05 10:17:28,24f33e86-142a-4a64-82dc-e45200b2f9bf,AAPL,SELL,208.8400,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:14:39.686706
2024-08-05 10:17:28,a375a263-e52d-4677-911b-87400968e7ee,AAPL,BUY,209.0800,1,200,Status.FILLED,2026-03-25 22:14:48.746708
2024-08-05 10:17:28,a375a263-e52d-4677-911b-87400968e7ee,AAPL,BUY,209.0800,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:14:48.746708
2024-08-05 10:18:59,8cb7a900-deab-43f3-9cd6-4d587f5df301,AAPL,BUY,210.1000,1,200,Status.FILLED,2026-03-25 22:15:55.004392
2024-08-05 10:18:59,8cb7a900-deab-43f3-9cd6-4d587f5df301,AAPL,BUY,210.1000,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:15:55.004392
2024-08-05 10:18:59,5e664b8a-ee04-424b-8fd1-30e904cf4fc1,AAPL,SELL,210.1600,1,200,Status.FILLED,2026-03-25 22:16:07.055244
2024-08-05 10:18:59,5e664b8a-ee04-424b-8fd1-30e904cf4fc1,AAPL,SELL,210.1600,1,200,Status.PARTIALLY_FILLED,2026-03-25 22:16:07.055244
2024-08-05 10:20:59,81e5058b-024a-49d5-a8b4-ef5423082321,AAPL,SELL,0.0000,2,200,Status.CANCELED,2026-03-25 22:18:08.492740
2024-08-05 10:20:59,eee088a4-45c7-4908-bce5-061ab480f6b1,AAPL,SELL,210.1800,1,200,Status.FILLED,2026-03-25 22:18:09.708868
