sim_time,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2024-08-05 09:32:54,4232a26a-f088-4dae-9e15-e0e665e8ecdb,NVDA,SELL,91.8900,1,100,Status.FILLED,2026-03-26 11:06:39.924746
2024-08-05 09:32:56,c965f5d7-908b-4efb-bb38-8a9e3ced106b,NVDA,SELL,91.7300,1,100,Status.FILLED,2026-03-26 11:06:40.962591
2024-08-05 09:32:57,0cf0ade5-9502-4866-9ce1-d22828fed4e8,NVDA,SELL,91.6600,1,100,Status.FILLED,2026-03-26 11:06:41.969974
2024-08-05 09:32:58,9a8e3a9b-dec2-40b3-8f4b-fcc696e20b7c,NVDA,SELL,91.5200,1,100,Status.FILLED,2026-03-26 11:06:42.972234
2024-08-05 09:32:59,804a3197-f558-43ac-93e4-0005dbba30b5,NVDA,SELL,91.5100,1,100,Status.FILLED,2026-03-26 11:06:43.979013
2024-08-05 09:33:00,c5e06aee-087e-4825-ae97-120379fdc4fa,NVDA,SELL,91.5400,1,100,Status.FILLED,2026-03-26 11:06:44.985809
2024-08-05 09:33:01,3be2b7dc-ba4e-4349-8ad1-7c7e52bdbfef,NVDA,SELL,91.5000,1,100,Status.FILLED,2026-03-26 11:06:45.991301
2024-08-05 09:33:02,c6f8b629-edb4-4b54-8dbc-a53695c34db1,NVDA,SELL,91.7400,1,100,Status.FILLED,2026-03-26 11:06:46.996003
2024-08-05 09:33:03,b5a14371-d8d5-460c-a37e-439af5481aa5,NVDA,SELL,91.6300,1,100,Status.FILLED,2026-03-26 11:06:48.000915
2024-08-05 09:33:04,7868bc02-eb40-4011-b47e-1b9ab4b77e7c,NVDA,BUY,91.9900,1,1600,Status.FILLED,2026-03-26 11:06:49.004471
2024-08-05 09:33:04,7868bc02-eb40-4011-b47e-1b9ab4b77e7c,NVDA,BUY,91.9900,5,1600,Status.PARTIALLY_FILLED,2026-03-26 11:06:49.004471
2024-08-05 09:33:11,71ad2fa6-c368-4804-b7f5-492e75a0d68a,NVDA,BUY,92.9800,1,100,Status.FILLED,2026-03-26 11:06:56.035493
2024-08-05 09:33:12,70142d85-cce3-4189-bc8c-97586feace9f,NVDA,SELL,92.8800,1,100,Status.FILLED,2026-03-26 11:06:57.041292
2024-08-05 09:33:34,d2cc7488-e555-45c5-97c3-ff2b1fdc7896,NVDA,SELL,92.6600,2,200,Status.FILLED,2026-03-26 11:07:19.174776
2024-08-05 09:33:35,c52437a5-8286-473e-8194-835bf2376d1b,NVDA,SELL,92.6600,1,100,Status.FILLED,2026-03-26 11:07:20.188721
2024-08-05 09:33:36,4cd73e3a-e639-47c6-baf2-38f4df71fb2b,NVDA,SELL,92.6600,1,100,Status.FILLED,2026-03-26 11:07:21.198947
2024-08-05 09:33:37,76b43220-2936-4bb2-860f-4861955695ba,NVDA,SELL,92.6600,1,100,Status.FILLED,2026-03-26 11:07:22.206082
2024-08-05 09:33:38,8e643a41-5a9d-48a4-bf2f-9687b2b0826e,NVDA,SELL,92.6300,1,100,Status.FILLED,2026-03-26 11:07:23.210566
2024-08-05 09:33:39,9abf6b46-4cdd-4e33-ae5c-120069b0e869,NVDA,SELL,92.5300,1,100,Status.FILLED,2026-03-26 11:07:24.215224
2024-08-05 09:33:40,2a7763c5-2f87-451b-bab4-cf939b27bd3f,NVDA,SELL,92.5000,1,100,Status.FILLED,2026-03-26 11:07:25.221389
2024-08-05 09:33:41,7c6bb754-3d34-419b-a87e-fcbb38a9c4d1,NVDA,SELL,92.4900,1,100,Status.FILLED,2026-03-26 11:07:26.229292
2024-08-05 09:33:42,54e0794f-4e72-416e-84ee-74e3f9b55cc3,NVDA,SELL,92.5000,1,100,Status.FILLED,2026-03-26 11:07:27.237032
2024-08-05 09:33:43,7c552c8e-6cff-4794-a24b-8f35e4ace385,NVDA,SELL,92.1300,1,100,Status.FILLED,2026-03-26 11:07:28.243076
2024-08-05 09:33:44,3fa57543-0d04-4c5a-94f2-54c7969c2692,NVDA,BUY,92.2900,3,1100,Status.FILLED,2026-03-26 11:07:29.250165
2024-08-05 09:33:44,3fa57543-0d04-4c5a-94f2-54c7969c2692,NVDA,BUY,92.2900,1,1100,Status.PARTIALLY_FILLED,2026-03-26 11:07:29.250165
2024-08-05 09:35:02,44e99887-86cf-4179-bf77-adb90b796787,NVDA,SELL,94.0200,1,100,Status.FILLED,2026-03-26 11:08:46.524590
2024-08-05 09:35:03,234fad2e-13f0-4194-a5c3-d44e0ac4de10,NVDA,SELL,94.0100,1,100,Status.FILLED,2026-03-26 11:08:47.534901
2024-08-05 09:35:07,47829217-ac96-4b73-bfd5-5f22bdc8ee26,NVDA,BUY,94.2000,2,200,Status.FILLED,2026-03-26 11:08:48.540914
2024-08-05 09:35:34,404ec838-0cd2-4e25-bca3-d7ef1cd0adfa,NVDA,BUY,95.2000,1,300,Status.FILLED,2026-03-26 11:09:19.632772
2024-08-05 09:35:34,404ec838-0cd2-4e25-bca3-d7ef1cd0adfa,NVDA,BUY,95.2100,2,300,Status.PARTIALLY_FILLED,2026-03-26 11:09:19.632772
2024-08-05 09:35:36,ada66e99-ed38-4975-84ab-147b7de0d0a1,NVDA,BUY,95.2300,1,100,Status.FILLED,2026-03-26 11:09:20.638976
2024-08-05 09:35:37,d1964879-ca44-4741-9561-a6ab1b1e4b0d,NVDA,BUY,95.2200,1,100,Status.FILLED,2026-03-26 11:09:21.646633
2024-08-05 09:35:38,a5c053ef-fe4f-4d15-bf6d-5d0dec1ad3e9,NVDA,BUY,95.3100,1,100,Status.FILLED,2026-03-26 11:09:22.651622
2024-08-05 09:35:39,f7d50c54-eeef-4fb4-88d5-c6fdcca46cd7,NVDA,BUY,95.3300,1,100,Status.FILLED,2026-03-26 11:09:23.681062
2024-08-05 09:35:40,563fca9e-4e66-4ba4-a73b-688e8f6f097d,NVDA,BUY,95.2700,1,100,Status.FILLED,2026-03-26 11:09:24.685860
2024-08-05 09:35:41,71f32913-860a-4e4f-b74c-4ddfe36cf524,NVDA,BUY,95.1700,1,100,Status.FILLED,2026-03-26 11:09:25.689752
2024-08-05 09:35:43,e16cc67e-e3ca-4aa6-87d1-ad78b5730778,NVDA,SELL,95.2600,1,900,Status.FILLED,2026-03-26 11:09:27.702244
2024-08-05 09:35:43,e16cc67e-e3ca-4aa6-87d1-ad78b5730778,NVDA,SELL,95.2600,1,900,Status.PARTIALLY_FILLED,2026-03-26 11:09:27.702244
2024-08-05 09:35:43,e16cc67e-e3ca-4aa6-87d1-ad78b5730778,NVDA,SELL,95.2600,5,900,Status.PARTIALLY_FILLED,2026-03-26 11:09:27.702244
2024-08-05 09:36:03,98d9e9eb-7da6-44aa-ae8e-c285ca7c8517,NVDA,SELL,95.0700,1,100,Status.FILLED,2026-03-26 11:09:47.770150
2024-08-05 09:36:04,84a782bb-c056-453e-9f2b-80cbebd9b62f,NVDA,SELL,95.0500,1,100,Status.FILLED,2026-03-26 11:09:48.784600
2024-08-05 09:36:05,e512ad8f-5d11-445e-81e7-9ef5c38f7a9f,NVDA,SELL,95.0300,1,100,Status.FILLED,2026-03-26 11:09:49.791801
2024-08-05 09:36:06,85410b01-3618-494e-bf59-909808b345d0,NVDA,SELL,94.8900,1,100,Status.FILLED,2026-03-26 11:09:50.794740
2024-08-05 09:36:07,fc673d58-b394-4430-9c89-d4f9908a0b13,NVDA,SELL,94.7500,1,100,Status.FILLED,2026-03-26 11:09:51.803206
2024-08-05 09:36:08,381a72d0-2000-481c-a510-b1d49bb0ea0e,NVDA,SELL,94.8300,1,100,Status.FILLED,2026-03-26 11:09:52.819413
2024-08-05 09:36:09,76e8d8e7-1ad9-4507-89cf-7e5cb3bf1add,NVDA,SELL,94.7800,1,100,Status.FILLED,2026-03-26 11:09:53.836601
2024-08-05 09:36:10,606cc508-0900-44d7-9026-58e7425cbfb5,NVDA,SELL,94.7600,1,100,Status.FILLED,2026-03-26 11:09:54.851278
2024-08-05 09:36:11,7c25abdb-7a92-4d84-885f-bf0fea53decc,NVDA,SELL,94.7900,1,100,Status.FILLED,2026-03-26 11:09:55.855407
2024-08-05 09:36:12,a6dde39c-7bbd-4bcd-b955-a1b21198fcd1,NVDA,BUY,94.8100,1,900,Status.FILLED,2026-03-26 11:09:56.868773
2024-08-05 09:36:12,a6dde39c-7bbd-4bcd-b955-a1b21198fcd1,NVDA,BUY,94.8100,7,900,Status.PARTIALLY_FILLED,2026-03-26 11:09:56.868773
2024-08-05 09:36:12,a6dde39c-7bbd-4bcd-b955-a1b21198fcd1,NVDA,BUY,94.8100,1,900,Status.PARTIALLY_FILLED,2026-03-26 11:09:56.868773
2024-08-05 09:36:28,9c8d3416-2186-4c40-80d1-617fed6189a2,NVDA,BUY,95.5000,1,100,Status.FILLED,2026-03-26 11:10:12.954865
2024-08-05 09:36:29,5716e0f6-80b8-4f6b-a16f-8788ddf55995,NVDA,BUY,95.3400,1,100,Status.FILLED,2026-03-26 11:10:13.968184
2024-08-05 09:36:30,02102445-3d56-4d23-bffb-e15311fae50f,NVDA,BUY,95.4900,1,100,Status.FILLED,2026-03-26 11:10:14.972507
2024-08-05 09:36:31,fe9d236e-51ff-4856-a97d-b3de4e40159a,NVDA,SELL,95.4200,2,300,Status.FILLED,2026-03-26 11:10:15.980133
2024-08-05 09:36:31,fe9d236e-51ff-4856-a97d-b3de4e40159a,NVDA,SELL,95.4200,1,300,Status.PARTIALLY_FILLED,2026-03-26 11:10:15.980133
2024-08-05 09:36:37,870e19cc-4f25-40f0-9328-c362b81bf66b,NVDA,BUY,95.5800,1,300,Status.FILLED,2026-03-26 11:10:22.008874
2024-08-05 09:36:37,870e19cc-4f25-40f0-9328-c362b81bf66b,NVDA,BUY,95.5800,1,300,Status.PARTIALLY_FILLED,2026-03-26 11:10:22.008874
2024-08-05 09:36:37,870e19cc-4f25-40f0-9328-c362b81bf66b,NVDA,BUY,95.5700,1,300,Status.PARTIALLY_FILLED,2026-03-26 11:10:22.008874
2024-08-05 09:36:38,15ad3d55-e51b-4578-a8fc-1bd92b043884,NVDA,BUY,95.6000,1,100,Status.FILLED,2026-03-26 11:10:23.013922
2024-08-05 09:36:39,86982043-b360-4efa-ad76-e69a0f571c8e,NVDA,BUY,95.6300,1,100,Status.FILLED,2026-03-26 11:10:24.016691
2024-08-05 09:36:40,2d382ff9-a5bb-4e28-bf23-c096d9818c70,NVDA,BUY,95.6000,1,100,Status.FILLED,2026-03-26 11:10:25.022254
2024-08-05 09:36:41,d013026e-8349-43c5-844f-6409cad32030,NVDA,BUY,95.5800,1,100,Status.FILLED,2026-03-26 11:10:26.029436
2024-08-05 09:36:43,383718d8-d504-463b-93aa-588d35c47298,NVDA,SELL,95.4400,3,700,Status.FILLED,2026-03-26 11:10:28.035058
2024-08-05 09:36:43,383718d8-d504-463b-93aa-588d35c47298,NVDA,SELL,95.4400,1,700,Status.PARTIALLY_FILLED,2026-03-26 11:10:28.035058
2024-08-05 09:37:10,4ee5823d-6784-408c-837a-1b4c8d52b7a2,NVDA,BUY,95.8000,1,100,Status.FILLED,2026-03-26 11:10:55.189127
2024-08-05 09:37:11,622d9189-1275-4134-8675-61ebd274740e,NVDA,BUY,95.8800,1,100,Status.FILLED,2026-03-26 11:10:56.195238
2024-08-05 09:37:12,7fbe5824-3d40-46c5-8567-2fe72c36e642,NVDA,BUY,95.9400,1,100,Status.FILLED,2026-03-26 11:10:57.204791
2024-08-05 09:37:13,ec5792f6-6521-4fab-ba20-f7cb6ac5c52f,NVDA,BUY,95.9100,1,100,Status.FILLED,2026-03-26 11:10:58.209647
2024-08-05 09:37:14,20f31795-b9b7-4ac0-bf38-1ccce47aba11,NVDA,BUY,95.9600,1,100,Status.FILLED,2026-03-26 11:10:59.214669
2024-08-05 09:37:15,aca12bb4-24f3-4f6e-b9c0-73d96baa90d9,NVDA,BUY,95.9900,1,100,Status.FILLED,2026-03-26 11:11:00.219337
2024-08-05 09:37:16,de60a44d-c990-4dce-bb21-b8c44adbe347,NVDA,BUY,95.9900,1,100,Status.FILLED,2026-03-26 11:11:01.223464
2024-08-05 09:37:17,b16b0f01-803c-45ca-a017-8fcf1f7de2d1,NVDA,BUY,96.0000,1,100,Status.FILLED,2026-03-26 11:11:02.228034
2024-08-05 09:37:18,08656f21-651d-4fdb-85ac-6174e42c9a63,NVDA,BUY,96.2100,1,100,Status.FILLED,2026-03-26 11:11:03.234486
2024-08-05 09:37:19,801c2356-bef7-4c5c-8861-8f69a1e9474f,NVDA,BUY,96.2000,1,100,Status.FILLED,2026-03-26 11:11:04.241371
2024-08-05 09:37:20,f57da8a0-09e3-4584-8d56-b3b788ae843b,NVDA,BUY,96.3300,1,100,Status.FILLED,2026-03-26 11:11:05.249997
2024-08-05 09:37:21,2c3891e0-7ba7-4e6a-826e-b92cdd38dc85,NVDA,BUY,96.3600,1,100,Status.FILLED,2026-03-26 11:11:06.256570
2024-08-05 09:37:22,dcf24388-3c27-4f6f-8a52-94e1d8825ae9,NVDA,BUY,96.3800,1,100,Status.FILLED,2026-03-26 11:11:07.261594
2024-08-05 09:37:23,d8de5d78-1d47-490c-8327-cd9070d063fd,NVDA,BUY,96.4700,1,100,Status.FILLED,2026-03-26 11:11:08.272575
2024-08-05 09:37:24,56c8eb2f-2754-4a0f-830c-f41bb9290e74,NVDA,BUY,96.4500,1,100,Status.FILLED,2026-03-26 11:11:09.277386
2024-08-05 09:37:25,584d1cdd-5f4e-4cd5-8b3d-016c033103be,NVDA,BUY,96.5000,1,100,Status.FILLED,2026-03-26 11:11:10.285565
2024-08-05 09:37:26,ea8a6d95-81cc-4e58-8b1c-a6a557d09ccf,NVDA,BUY,96.4500,1,100,Status.FILLED,2026-03-26 11:11:11.293194
2024-08-05 09:37:27,8ec3c23a-895e-490d-afb6-744659be40e9,NVDA,SELL,96.4500,3,1700,Status.FILLED,2026-03-26 11:11:12.302267
2024-08-05 09:37:27,8ec3c23a-895e-490d-afb6-744659be40e9,NVDA,SELL,96.4500,1,1700,Status.PARTIALLY_FILLED,2026-03-26 11:11:12.302267
2024-08-05 09:37:27,8ec3c23a-895e-490d-afb6-744659be40e9,NVDA,SELL,96.4500,10,1700,Status.PARTIALLY_FILLED,2026-03-26 11:11:12.302267
2024-08-05 09:37:36,a4ccc5e0-65dc-4931-ac32-8cefb34f397d,NVDA,SELL,96.1100,1,100,Status.FILLED,2026-03-26 11:11:21.355301
2024-08-05 09:37:37,4d3d35b1-f52b-4c97-8de6-b8c084d7040f,NVDA,BUY,96.1800,1,100,Status.FILLED,2026-03-26 11:11:22.361870
2024-08-05 09:37:38,e0c806d3-8284-45ac-83af-767466dc8372,NVDA,SELL,95.9000,1,100,Status.FILLED,2026-03-26 11:11:23.365759
2024-08-05 09:37:39,a2742dca-3e45-44f7-b825-17ff67dacbb5,NVDA,SELL,95.9100,1,100,Status.FILLED,2026-03-26 11:11:24.370735
2024-08-05 09:37:40,77a2aa4a-7649-483d-86ad-0936e7d67a9e,NVDA,BUY,96.0300,2,200,Status.FILLED,2026-03-26 11:11:25.374029
2024-08-05 09:38:13,c6f215ee-8104-4be3-89d9-c2bb17d927f5,NVDA,SELL,95.5600,1,200,Status.FILLED,2026-03-26 11:11:57.519587
2024-08-05 09:38:13,c6f215ee-8104-4be3-89d9-c2bb17d927f5,NVDA,SELL,95.5600,1,200,Status.PARTIALLY_FILLED,2026-03-26 11:11:57.519587
2024-08-05 09:38:14,1dadf322-0534-4703-bfc3-5686ea23046a,NVDA,SELL,95.6100,1,100,Status.FILLED,2026-03-26 11:11:58.525406
2024-08-05 09:38:15,8eb10b3e-949c-4f11-9cd4-dd98e17f310c,NVDA,SELL,95.8400,1,100,Status.FILLED,2026-03-26 11:11:59.529805
2024-08-05 09:38:16,7adaca2b-545c-4487-96e3-acb08f3c952d,NVDA,SELL,95.7300,1,100,Status.FILLED,2026-03-26 11:12:00.535146
2024-08-05 09:38:17,cc700c52-c250-44e8-9b20-0c667b124ae6,NVDA,BUY,95.7800,4,500,Status.FILLED,2026-03-26 11:12:01.546075
2024-08-05 09:38:17,cc700c52-c250-44e8-9b20-0c667b124ae6,NVDA,BUY,95.7800,1,500,Status.PARTIALLY_FILLED,2026-03-26 11:12:01.546075
2024-08-05 09:38:32,3784a5ce-3b5a-4da1-b3a1-cdf4abc0032c,NVDA,BUY,96.3900,1,100,Status.FILLED,2026-03-26 11:12:16.609008
2024-08-05 09:38:33,78a54702-40fa-436c-a8da-f54f0f309b61,NVDA,SELL,96.3600,1,100,Status.FILLED,2026-03-26 11:12:17.614118
2024-08-05 09:38:35,18897c8c-5aca-46d6-a396-55c35e02d9a1,NVDA,BUY,96.6400,1,100,Status.FILLED,2026-03-26 11:12:19.622239
2024-08-05 09:38:36,223120d0-4631-4928-8cc6-828a87fbd120,NVDA,BUY,96.6600,1,100,Status.FILLED,2026-03-26 11:12:20.635865
2024-08-05 09:38:37,0aa41a37-edf7-4e13-a6d0-ac9f9639367f,NVDA,SELL,96.6200,1,200,Status.FILLED,2026-03-26 11:12:21.644655
2024-08-05 09:38:37,0aa41a37-edf7-4e13-a6d0-ac9f9639367f,NVDA,SELL,96.6200,1,200,Status.PARTIALLY_FILLED,2026-03-26 11:12:21.644655
2024-08-05 09:38:46,0e458d72-65c6-4870-b59a-c375342045a2,NVDA,BUY,96.7500,1,100,Status.FILLED,2026-03-26 11:12:30.695640
2024-08-05 09:38:47,424d0341-200a-4213-a556-2ffcf089b887,NVDA,SELL,96.6500,1,100,Status.FILLED,2026-03-26 11:12:31.708597
2024-08-05 09:39:05,af9cb2e1-1ebc-4300-9316-e403851537d2,NVDA,BUY,96.8000,1,100,Status.FILLED,2026-03-26 11:12:49.786881
2024-08-05 09:39:06,e2e4aa32-8609-46f6-abec-ac088314ab01,NVDA,BUY,96.7700,1,100,Status.FILLED,2026-03-26 11:12:50.797996
2024-08-05 09:39:07,128ad4e6-b952-4cb2-be39-a22db8699f71,NVDA,SELL,96.7400,1,200,Status.FILLED,2026-03-26 11:12:51.804394
2024-08-05 09:39:07,128ad4e6-b952-4cb2-be39-a22db8699f71,NVDA,SELL,96.7400,1,200,Status.PARTIALLY_FILLED,2026-03-26 11:12:51.804394
2024-08-05 09:39:22,08d83ef7-583f-4dee-abbe-a5f65f883a79,NVDA,BUY,97.0600,3,300,Status.FILLED,2026-03-26 11:13:06.879905
2024-08-05 09:39:23,57c0c9d1-1896-4785-8ca3-2d966e6c5a8b,NVDA,BUY,97.0400,1,100,Status.FILLED,2026-03-26 11:13:07.886488
2024-08-05 09:39:24,7513fd15-e16e-44c5-bf65-200370917f59,NVDA,BUY,97.0000,1,100,Status.FILLED,2026-03-26 11:13:08.895848
2024-08-05 09:39:25,dafb6a63-1bb1-47f7-864e-f1bf10f50caf,NVDA,BUY,96.9900,1,100,Status.FILLED,2026-03-26 11:13:09.900331
2024-08-05 09:39:26,9f0dfc6f-7a4a-4e25-84ec-c18e59d92dbd,NVDA,BUY,96.8800,1,100,Status.FILLED,2026-03-26 11:13:10.905853
2024-08-05 09:39:27,f8110748-2257-48f5-82f9-f6608cda4848,NVDA,BUY,96.9200,1,100,Status.FILLED,2026-03-26 11:13:11.909998
2024-08-05 09:39:29,be48d435-65b9-4cf3-a0b7-2bbd5945a607,NVDA,SELL,96.9400,1,800,Status.FILLED,2026-03-26 11:13:13.919707
2024-08-05 09:39:29,be48d435-65b9-4cf3-a0b7-2bbd5945a607,NVDA,SELL,96.9400,1,800,Status.PARTIALLY_FILLED,2026-03-26 11:13:13.919707
2024-08-05 09:39:29,be48d435-65b9-4cf3-a0b7-2bbd5945a607,NVDA,SELL,96.9400,2,800,Status.PARTIALLY_FILLED,2026-03-26 11:13:13.919707
2024-08-05 09:39:38,b04b3151-275e-4aac-bfb6-4fc66e81b42a,NVDA,BUY,97.1900,1,100,Status.FILLED,2026-03-26 11:13:22.967774
2024-08-05 09:39:39,239bd6d6-ec8f-497e-b8b3-3a8f3c9a8bfd,NVDA,SELL,97.1400,1,100,Status.FILLED,2026-03-26 11:13:23.979262
2024-08-05 09:39:46,fc4a2578-51b7-4552-be19-2a10cbe6b13d,NVDA,BUY,97.3300,1,100,Status.FILLED,2026-03-26 11:13:31.005513
2024-08-05 09:39:47,cc3e169f-9cb4-4ada-b886-3b013fef5413,NVDA,BUY,97.2300,1,100,Status.FILLED,2026-03-26 11:13:32.014900
2024-08-05 09:39:48,24c5383e-6b0b-4b99-a24c-c6649222afc3,NVDA,SELL,97.3600,2,200,Status.FILLED,2026-03-26 11:13:33.022596
2024-08-05 09:40:05,4f21a84f-6639-4e45-a40e-2676e8c8307f,NVDA,SELL,97.3400,1,100,Status.FILLED,2026-03-26 11:13:50.104467
2024-08-05 09:40:06,93235f2c-c617-41ad-8be3-e8a986727376,NVDA,SELL,97.3000,1,100,Status.FILLED,2026-03-26 11:13:51.111737
2024-08-05 09:40:07,b9e4ecd6-dbbf-49cc-8265-0e472ae34219,NVDA,SELL,97.2600,1,100,Status.FILLED,2026-03-26 11:13:52.121697
2024-08-05 09:40:08,bec87b7d-e868-45a2-91ea-e40d6fecad8f,NVDA,SELL,97.1100,1,100,Status.FILLED,2026-03-26 11:13:53.131454
2024-08-05 09:40:09,c5a4da66-2bb2-4b74-893b-f2f90c2a9d6c,NVDA,SELL,97.1200,1,100,Status.FILLED,2026-03-26 11:13:54.137221
2024-08-05 09:40:10,cac62b00-08a2-40b8-9289-e9b0f06fb390,NVDA,SELL,97.0400,1,100,Status.FILLED,2026-03-26 11:13:55.142954
2024-08-05 09:40:11,e5e78444-349f-4df0-bd50-498bbc71c744,NVDA,SELL,96.9100,1,100,Status.FILLED,2026-03-26 11:13:56.146308
2024-08-05 09:40:11,acf6279d-3021-411a-8f26-a94429f8a3b8,NVDA,SELL,96.9500,1,100,Status.FILLED,2026-03-26 11:13:57.151975
2024-08-05 09:40:12,55809842-85e9-4d48-81e8-cebebb04d678,NVDA,SELL,96.8000,1,100,Status.FILLED,2026-03-26 11:13:58.164696
2024-08-05 09:40:13,322c3eae-b50a-403b-9423-104297625974,NVDA,SELL,96.6400,1,100,Status.FILLED,2026-03-26 11:13:59.174296
2024-08-05 09:40:15,ad6acd81-b483-4b13-9111-0631bd02c648,NVDA,SELL,96.6700,1,100,Status.FILLED,2026-03-26 11:14:00.181877
2024-08-05 09:40:17,ac1e9b22-939c-4091-b183-cd84a962eed5,NVDA,SELL,96.7400,1,100,Status.FILLED,2026-03-26 11:14:02.193019
2024-08-05 09:40:19,001c0027-49ec-40b7-b5c3-7df7823a7b9f,NVDA,BUY,96.5500,2,1200,Status.FILLED,2026-03-26 11:14:04.208615
2024-08-05 09:40:19,001c0027-49ec-40b7-b5c3-7df7823a7b9f,NVDA,BUY,96.5500,8,1200,Status.PARTIALLY_FILLED,2026-03-26 11:14:04.208615
2024-08-05 09:40:19,001c0027-49ec-40b7-b5c3-7df7823a7b9f,NVDA,BUY,96.5500,1,1200,Status.PARTIALLY_FILLED,2026-03-26 11:14:04.208615
2024-08-05 09:40:19,001c0027-49ec-40b7-b5c3-7df7823a7b9f,NVDA,BUY,96.5400,1,1200,Status.PARTIALLY_FILLED,2026-03-26 11:14:04.208615
2024-08-05 09:40:24,c32cb123-a605-4959-ae64-bbc990762793,NVDA,SELL,96.1400,2,200,Status.FILLED,2026-03-26 11:14:09.226344
2024-08-05 09:40:26,b6c424f8-ed02-43b8-815a-0c4a5280f5bb,NVDA,SELL,96.2600,1,100,Status.FILLED,2026-03-26 11:14:11.238991
2024-08-05 09:40:27,a854e44e-f7d2-4a5b-935a-9fb83c3d6261,NVDA,SELL,96.3700,1,100,Status.FILLED,2026-03-26 11:14:12.247839
2024-08-05 09:40:28,bde63d28-8797-4e90-91ac-c985b674ecc7,NVDA,SELL,96.5000,1,100,Status.FILLED,2026-03-26 11:14:13.252927
2024-08-05 09:40:30,e7600000-0844-4b8a-a88c-ac389f3819b4,NVDA,BUY,96.5900,1,500,Status.FILLED,2026-03-26 11:14:15.260890
2024-08-05 09:40:30,e7600000-0844-4b8a-a88c-ac389f3819b4,NVDA,BUY,96.5900,1,500,Status.PARTIALLY_FILLED,2026-03-26 11:14:15.260890
2024-08-05 09:40:30,e7600000-0844-4b8a-a88c-ac389f3819b4,NVDA,BUY,96.5900,2,500,Status.PARTIALLY_FILLED,2026-03-26 11:14:15.260890
