sim_time,order_id,symbol,side,executed_price,executed_size,order_size,status,exec_timestamp
2020-11-02 09:38:29,064b3f18-76fd-49af-814b-b891fbdc2eb0,NVDA,BUY,504.8400,1,200,Status.FILLED,2026-03-26 17:52:50.116261
2020-11-02 09:38:29,064b3f18-76fd-49af-814b-b891fbdc2eb0,NVDA,BUY,504.8400,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:52:50.116261
2020-11-02 09:38:30,b62e477f-526e-412a-a526-5dc32955f70b,NVDA,BUY,504.8500,2,200,Status.FILLED,2026-03-26 17:52:51.123598
2020-11-02 09:38:31,499ca74e-5d61-4634-bf73-55bc143009d9,NVDA,BUY,504.8400,1,200,Status.FILLED,2026-03-26 17:52:52.129935
2020-11-02 09:38:31,499ca74e-5d61-4634-bf73-55bc143009d9,NVDA,BUY,504.8300,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:52:52.129935
2020-11-02 09:38:32,bbb797cc-ac17-453b-874a-9be9fded8888,NVDA,BUY,504.8500,1,200,Status.FILLED,2026-03-26 17:52:53.145167
2020-11-02 09:38:32,bbb797cc-ac17-453b-874a-9be9fded8888,NVDA,BUY,504.8400,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:52:53.145167
2020-11-02 09:38:33,c72174c9-8455-4c67-ad3e-ef615655a39a,NVDA,BUY,504.8500,1,200,Status.FILLED,2026-03-26 17:52:54.149542
2020-11-02 09:38:33,c72174c9-8455-4c67-ad3e-ef615655a39a,NVDA,BUY,504.8400,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:52:54.149542
2020-11-02 09:38:34,9cb67c73-6bbf-4f94-858d-373fd3065753,NVDA,BUY,504.8500,2,200,Status.FILLED,2026-03-26 17:52:55.157888
2020-11-02 09:38:35,3a869ab2-cfad-4cd3-b6a9-0adf3d22e9fd,NVDA,BUY,505.0000,1,200,Status.FILLED,2026-03-26 17:52:56.164373
2020-11-02 09:38:35,3a869ab2-cfad-4cd3-b6a9-0adf3d22e9fd,NVDA,BUY,504.9900,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:52:56.164373
2020-11-02 09:38:50,9ebf6a3e-8e7e-499e-ae24-ceec9a5e85ca,NVDA,SELL,0.0000,18,1800,Status.CANCELED,2026-03-26 17:53:08.211488
2020-11-02 09:38:53,8ee72e14-5637-4e5b-87ff-c6d451d62680,NVDA,SELL,0.0000,18,1800,Status.CANCELED,2026-03-26 17:53:11.235985
2020-11-02 09:38:53,604a3e34-1529-43eb-9e24-e4a2969b40a7,NVDA,SELL,504.9100,1,1800,Status.PARTIALLY_FILLED,2026-03-26 17:53:14.247220
2020-11-02 09:38:55,d4940775-d92f-4b9f-bf17-2052893de089,NVDA,SELL,504.9200,1,300,Status.FILLED,2026-03-26 17:53:16.256982
2020-11-02 09:38:55,d4940775-d92f-4b9f-bf17-2052893de089,NVDA,SELL,504.9200,1,300,Status.PARTIALLY_FILLED,2026-03-26 17:53:16.256982
2020-11-02 09:38:56,01b88939-e160-417f-9922-687a6f9cae6d,NVDA,BUY,505.1900,1,300,Status.PARTIALLY_FILLED,2026-03-26 17:53:17.264429
2020-11-02 09:38:59,39028c07-5dee-43df-b63a-9ca0f1b3d5e6,NVDA,BUY,505.1100,1,200,Status.FILLED,2026-03-26 17:53:19.286262
2020-11-02 09:38:59,39028c07-5dee-43df-b63a-9ca0f1b3d5e6,NVDA,BUY,505.1100,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:19.286262
2020-11-02 09:39:26,bc937fd0-8b9a-4589-98b6-d04567b2f801,NVDA,BUY,505.8100,1,200,Status.FILLED,2026-03-26 17:53:46.377590
2020-11-02 09:39:26,bc937fd0-8b9a-4589-98b6-d04567b2f801,NVDA,BUY,505.8100,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:46.377590
2020-11-02 09:39:27,cc4eebf2-6a84-4633-b12e-1050aac06219,NVDA,BUY,506.0000,2,200,Status.FILLED,2026-03-26 17:53:47.403335
2020-11-02 09:39:28,ace034cb-e558-4cad-8ae1-6fc85f89bee9,NVDA,BUY,506.2900,1,200,Status.FILLED,2026-03-26 17:53:48.408100
2020-11-02 09:39:28,ace034cb-e558-4cad-8ae1-6fc85f89bee9,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:48.408100
2020-11-02 09:39:29,cc3a8fd8-622c-41f9-b350-b7600d646508,NVDA,BUY,506.3000,1,200,Status.FILLED,2026-03-26 17:53:49.420426
2020-11-02 09:39:29,cc3a8fd8-622c-41f9-b350-b7600d646508,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:49.420426
2020-11-02 09:39:30,a2e40ef0-4793-4d36-a7cc-c85a9e59b99f,NVDA,BUY,506.0200,1,200,Status.FILLED,2026-03-26 17:53:50.425770
2020-11-02 09:39:30,a2e40ef0-4793-4d36-a7cc-c85a9e59b99f,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:50.425770
2020-11-02 09:39:31,d4e49147-14d0-486a-9ec4-fff466c91397,NVDA,BUY,506.3100,1,200,Status.FILLED,2026-03-26 17:53:51.429442
2020-11-02 09:39:31,d4e49147-14d0-486a-9ec4-fff466c91397,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:51.429442
2020-11-02 09:39:32,e6aee526-bd86-4cf0-9dfa-259260acb0a1,NVDA,BUY,505.9800,1,200,Status.FILLED,2026-03-26 17:53:52.438206
2020-11-02 09:39:32,e6aee526-bd86-4cf0-9dfa-259260acb0a1,NVDA,BUY,505.9500,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:52.438206
2020-11-02 09:39:33,562433d0-e7c9-4dfa-98a7-a22c94e98f86,NVDA,BUY,506.3500,1,200,Status.FILLED,2026-03-26 17:53:53.443442
2020-11-02 09:39:33,562433d0-e7c9-4dfa-98a7-a22c94e98f86,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:53.443442
2020-11-02 09:39:34,a027894c-9dd1-41a4-83e8-775a7a01f695,NVDA,BUY,506.0200,1,200,Status.FILLED,2026-03-26 17:53:54.450566
2020-11-02 09:39:34,a027894c-9dd1-41a4-83e8-775a7a01f695,NVDA,BUY,506.0200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:53:54.450566
2020-11-02 09:39:45,d16e87ef-6046-4615-8305-0c299f176701,NVDA,SELL,0.0000,18,1800,Status.CANCELED,2026-03-26 17:54:02.499340
2020-11-02 09:39:45,a28a25a2-9b08-49ca-88e0-d41a69818bc5,NVDA,SELL,506.0000,2,1800,Status.PARTIALLY_FILLED,2026-03-26 17:54:05.511769
2020-11-02 09:39:51,ee4fa2f7-6acb-4c6a-a91b-651dd51b5f62,NVDA,SELL,506.0600,3,700,Status.FILLED,2026-03-26 17:54:11.549319
2020-11-02 09:39:51,ee4fa2f7-6acb-4c6a-a91b-651dd51b5f62,NVDA,SELL,506.0600,2,700,Status.PARTIALLY_FILLED,2026-03-26 17:54:11.549319
2020-11-02 09:40:14,f287e90b-9650-4fde-9f9a-d18a513beaa0,NVDA,BUY,506.6100,1,200,Status.FILLED,2026-03-26 17:54:34.624664
2020-11-02 09:40:14,f287e90b-9650-4fde-9f9a-d18a513beaa0,NVDA,BUY,506.6100,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:54:34.624664
2020-11-02 09:40:15,72cfe054-1c6a-4894-9418-b9fdd040bed6,NVDA,BUY,506.8100,1,200,Status.FILLED,2026-03-26 17:54:35.672061
2020-11-02 09:40:15,72cfe054-1c6a-4894-9418-b9fdd040bed6,NVDA,BUY,506.6500,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:54:35.672061
2020-11-02 09:40:16,172aaf5f-7536-4837-9473-7bb3120a8582,NVDA,BUY,506.5600,1,200,Status.FILLED,2026-03-26 17:54:36.677920
2020-11-02 09:40:16,172aaf5f-7536-4837-9473-7bb3120a8582,NVDA,BUY,506.5600,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:54:36.677920
2020-11-02 09:40:17,6be42f96-9d37-4ac7-8193-7e89acc50f58,NVDA,BUY,506.7500,2,200,Status.FILLED,2026-03-26 17:54:37.682662
2020-11-02 09:40:18,098d0f34-40cc-42e2-8db5-94e7e4204067,NVDA,BUY,506.9500,2,200,Status.FILLED,2026-03-26 17:54:38.685818
2020-11-02 09:40:19,67fdeb44-5957-4102-a6fc-decac1e08a2e,NVDA,BUY,506.9500,2,200,Status.FILLED,2026-03-26 17:54:39.689610
2020-11-02 09:40:31,3d1bc8ec-b90a-4cb3-90cb-6052ec7e1421,NVDA,BUY,507.3200,2,200,Status.FILLED,2026-03-26 17:54:51.719026
2020-11-02 09:40:32,dee72d88-057c-47dd-8493-76ad119a7d4c,NVDA,BUY,507.4000,1,200,Status.FILLED,2026-03-26 17:54:52.731016
2020-11-02 09:40:32,dee72d88-057c-47dd-8493-76ad119a7d4c,NVDA,BUY,507.3600,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:54:52.731016
2020-11-02 09:40:39,29c48b7d-0ae5-48e6-a92e-4afd22e4d7ce,NVDA,SELL,0.0000,16,1600,Status.CANCELED,2026-03-26 17:54:56.752390
2020-11-02 09:40:39,d6737e22-bd70-43b6-8ec6-73d33c5fd9b0,NVDA,SELL,507.2000,1,1600,Status.PARTIALLY_FILLED,2026-03-26 17:54:59.757919
2020-11-02 09:40:44,77d37428-0254-4880-a3a8-6e12e3759469,NVDA,SELL,0.0000,15,1500,Status.CANCELED,2026-03-26 17:55:01.773233
2020-11-02 09:40:44,22fc8b19-940d-420c-88c5-fb379a0f08c4,NVDA,SELL,507.1300,1,1500,Status.PARTIALLY_FILLED,2026-03-26 17:55:04.783095
2020-11-02 09:40:44,22fc8b19-940d-420c-88c5-fb379a0f08c4,NVDA,SELL,507.1300,5,1500,Status.PARTIALLY_FILLED,2026-03-26 17:55:04.783095
2020-11-02 09:41:30,997f31e8-1ee5-4393-9d9c-7dbacfa0ab49,NVDA,BUY,506.8500,1,200,Status.FILLED,2026-03-26 17:55:51.295628
2020-11-02 09:41:30,997f31e8-1ee5-4393-9d9c-7dbacfa0ab49,NVDA,BUY,506.8500,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:55:51.295628
2020-11-02 09:41:31,1a47da3e-7f81-43f1-a946-8e80fa433ccc,NVDA,BUY,506.8500,2,200,Status.FILLED,2026-03-26 17:55:52.337579
2020-11-02 09:41:33,8796a141-4727-408f-ad55-ac1c55ac5466,NVDA,BUY,506.9300,2,200,Status.FILLED,2026-03-26 17:55:53.343782
2020-11-02 09:41:33,518f443f-4a99-4fc0-9e34-97cb82e92e1b,NVDA,BUY,506.9300,2,200,Status.FILLED,2026-03-26 17:55:54.349793
2020-11-02 09:41:34,ff98555b-4997-49cc-9c29-ed3b4f75479f,NVDA,BUY,507.0900,1,200,Status.FILLED,2026-03-26 17:55:55.361266
2020-11-02 09:41:34,ff98555b-4997-49cc-9c29-ed3b4f75479f,NVDA,BUY,506.9300,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:55:55.361266
2020-11-02 09:41:36,56a74961-bd2f-4be1-94d4-56e1d6dea6c1,NVDA,BUY,507.1000,2,200,Status.FILLED,2026-03-26 17:55:56.370676
2020-11-02 09:41:36,3f0b343d-b8a7-4e0e-8f9d-934aa6b8d47a,NVDA,BUY,507.1000,1,200,Status.FILLED,2026-03-26 17:55:57.374316
2020-11-02 09:41:36,3f0b343d-b8a7-4e0e-8f9d-934aa6b8d47a,NVDA,BUY,507.0000,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:55:57.374316
2020-11-02 09:41:37,ac0eeeff-6e66-436e-a18d-89902165c28a,NVDA,BUY,507.2400,2,200,Status.FILLED,2026-03-26 17:55:58.381210
2020-11-02 09:41:38,d14f4830-6423-4361-86cf-d50f457d648b,NVDA,BUY,507.2400,2,200,Status.FILLED,2026-03-26 17:55:59.404164
2020-11-02 09:42:12,84cbcb64-6583-4da4-8675-44e755880e86,NVDA,SELL,507.7600,10,1800,Status.PARTIALLY_FILLED,2026-03-26 17:56:32.589001
2020-11-02 09:42:12,84cbcb64-6583-4da4-8675-44e755880e86,NVDA,SELL,507.7600,1,1800,Status.PARTIALLY_FILLED,2026-03-26 17:56:32.589001
2020-11-02 09:42:12,84cbcb64-6583-4da4-8675-44e755880e86,NVDA,SELL,507.7600,2,1800,Status.PARTIALLY_FILLED,2026-03-26 17:56:32.589001
2020-11-02 09:42:15,359f55b5-80c5-40ed-b889-1a65c6cccbd1,NVDA,SELL,507.7600,1,300,Status.PARTIALLY_FILLED,2026-03-26 17:56:34.611734
2020-11-02 09:42:25,e2ff8333-e722-44a2-903e-46844b7fe4ff,NVDA,BUY,507.8700,2,200,Status.FILLED,2026-03-26 17:56:45.691234
2020-11-02 09:42:27,9371ac94-1553-4339-a755-36f38a09eeca,NVDA,SELL,507.6900,1,200,Status.FILLED,2026-03-26 17:56:47.704573
2020-11-02 09:42:27,9371ac94-1553-4339-a755-36f38a09eeca,NVDA,SELL,507.6900,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:56:47.704573
2020-11-02 09:42:37,e20428c1-d08a-4076-8801-cf248826ff74,NVDA,BUY,508.0800,1,200,Status.FILLED,2026-03-26 17:56:57.752452
2020-11-02 09:42:37,e20428c1-d08a-4076-8801-cf248826ff74,NVDA,BUY,508.0800,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:56:57.752452
2020-11-02 09:42:38,b72cc4db-6747-4a5c-84c1-a0574a050ed6,NVDA,BUY,508.0800,1,200,Status.FILLED,2026-03-26 17:56:58.762563
2020-11-02 09:42:38,b72cc4db-6747-4a5c-84c1-a0574a050ed6,NVDA,BUY,508.0700,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:56:58.762563
2020-11-02 09:42:39,7f5dc4aa-2953-4ac1-b2c1-ea53f5823296,NVDA,BUY,508.0700,1,200,Status.FILLED,2026-03-26 17:56:59.766716
2020-11-02 09:42:39,7f5dc4aa-2953-4ac1-b2c1-ea53f5823296,NVDA,BUY,508.0700,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:56:59.766716
2020-11-02 09:42:40,744212b6-a2a2-4663-be9f-c9f016077727,NVDA,BUY,508.0700,2,200,Status.FILLED,2026-03-26 17:57:00.771313
2020-11-02 09:42:41,da3fe06c-4fba-40e4-a4a8-d77e64446ee5,NVDA,BUY,507.9000,1,200,Status.FILLED,2026-03-26 17:57:01.776199
2020-11-02 09:42:41,da3fe06c-4fba-40e4-a4a8-d77e64446ee5,NVDA,BUY,507.9000,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:57:01.776199
2020-11-02 09:42:46,86ccb58c-4e86-4b84-a4cb-c35413d26613,NVDA,SELL,0.0000,10,1000,Status.CANCELED,2026-03-26 17:57:03.792731
2020-11-02 09:42:48,d7f6d555-e961-4130-892e-e8132320a7e1,NVDA,SELL,0.0000,10,1000,Status.CANCELED,2026-03-26 17:57:06.804798
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,506.9200,1,1100,Status.FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,506.9300,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.0000,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.0100,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.0300,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.1800,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.2000,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.2500,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.2700,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:48,b143910c-208a-4dec-8f2b-551c70673458,NVDA,SELL,507.3300,1,1100,Status.PARTIALLY_FILLED,2026-03-26 17:57:09.819224
2020-11-02 09:42:50,46063c86-7f0f-42aa-b8de-f3bf7259f4c6,NVDA,SELL,506.9100,1,100,Status.FILLED,2026-03-26 17:57:10.844868
2020-11-02 09:42:51,0da9eec4-c554-4826-951c-1ff0b115ebb9,NVDA,SELL,506.9000,1,100,Status.FILLED,2026-03-26 17:57:11.850171
2020-11-02 09:42:52,7b913325-0c62-47a6-b8de-ef16b6efaf24,NVDA,SELL,507.3300,1,100,Status.FILLED,2026-03-26 17:57:12.854540
2020-11-02 09:42:53,3d37412d-fc1a-4cf7-86f8-a5d411bca83a,NVDA,SELL,507.3500,1,100,Status.FILLED,2026-03-26 17:57:13.893940
2020-11-02 09:42:54,ad37723a-f8c4-4b0a-8a77-172bd48229c4,NVDA,SELL,507.0100,1,100,Status.FILLED,2026-03-26 17:57:14.897480
2020-11-02 09:43:14,1b17d34c-1391-419c-927a-627800e02eaa,NVDA,BUY,0.0000,6,600,Status.CANCELED,2026-03-26 17:57:31.986397
2020-11-02 09:43:14,def907d9-7146-4295-b1db-476950062452,NVDA,BUY,507.6500,1,600,Status.PARTIALLY_FILLED,2026-03-26 17:57:35.008926
2020-11-02 09:43:19,d2618d4a-f421-4304-9bff-d35b9b2a4370,NVDA,BUY,0.0000,5,500,Status.CANCELED,2026-03-26 17:57:37.079496
2020-11-02 09:43:21,ee0f91c1-b7e1-4514-aa58-e3107b387693,NVDA,BUY,507.6700,1,500,Status.FILLED,2026-03-26 17:57:40.098831
2020-11-02 09:43:21,ee0f91c1-b7e1-4514-aa58-e3107b387693,NVDA,BUY,507.6700,1,500,Status.PARTIALLY_FILLED,2026-03-26 17:57:40.098831
2020-11-02 09:44:25,74adb297-3b88-40b4-83d9-73e3eb4d6493,NVDA,BUY,507.7000,2,200,Status.FILLED,2026-03-26 17:58:45.423009
2020-11-02 09:44:26,e05573a9-5a7e-4a65-9871-31066fc17708,NVDA,BUY,507.7000,2,200,Status.FILLED,2026-03-26 17:58:46.459516
2020-11-02 09:44:27,b2105bee-c3c9-485c-86ad-71e2cd57d3f7,NVDA,BUY,507.8200,1,200,Status.FILLED,2026-03-26 17:58:47.467512
2020-11-02 09:44:27,b2105bee-c3c9-485c-86ad-71e2cd57d3f7,NVDA,BUY,507.7900,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:47.467512
2020-11-02 09:44:28,d1484e3f-6024-4da8-a7b2-c272e9f7e084,NVDA,BUY,507.8200,1,200,Status.FILLED,2026-03-26 17:58:48.470961
2020-11-02 09:44:28,d1484e3f-6024-4da8-a7b2-c272e9f7e084,NVDA,BUY,507.7900,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:48.470961
2020-11-02 09:44:29,289e9196-6b92-4869-9098-7c36326ef53d,NVDA,BUY,508.0000,1,200,Status.FILLED,2026-03-26 17:58:49.481050
2020-11-02 09:44:29,289e9196-6b92-4869-9098-7c36326ef53d,NVDA,BUY,508.0000,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:49.481050
2020-11-02 09:44:30,9db42958-f06f-4753-8e31-edad70866b23,NVDA,BUY,508.0000,1,200,Status.FILLED,2026-03-26 17:58:50.486776
2020-11-02 09:44:30,9db42958-f06f-4753-8e31-edad70866b23,NVDA,BUY,507.9000,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:50.486776
2020-11-02 09:44:31,550d8a0d-0ebb-43db-bb9e-03e43afe83f2,NVDA,BUY,507.9000,2,200,Status.FILLED,2026-03-26 17:58:51.495082
2020-11-02 09:44:32,668025c2-c4f0-432e-885c-3fca5c5642b3,NVDA,BUY,508.0000,1,200,Status.FILLED,2026-03-26 17:58:52.501462
2020-11-02 09:44:32,668025c2-c4f0-432e-885c-3fca5c5642b3,NVDA,BUY,507.9000,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:52.501462
2020-11-02 09:44:33,4f0e2907-f9ac-462c-8b12-81cc3c70e338,NVDA,BUY,507.8800,1,200,Status.FILLED,2026-03-26 17:58:53.514502
2020-11-02 09:44:33,4f0e2907-f9ac-462c-8b12-81cc3c70e338,NVDA,BUY,507.8700,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:58:53.514502
2020-11-02 09:44:38,21ba8a61-3573-4e0f-9baa-574f3a90142a,NVDA,SELL,507.2600,1,1800,Status.PARTIALLY_FILLED,2026-03-26 17:58:58.540269
2020-11-02 09:44:41,256f4464-4e0d-4dfd-a512-b3f33ef07862,NVDA,SELL,507.2700,1,1700,Status.PARTIALLY_FILLED,2026-03-26 17:59:00.549022
2020-11-02 09:44:46,97073cf3-ef7f-457c-933a-1d069c34cbeb,NVDA,SELL,0.0000,16,1600,Status.CANCELED,2026-03-26 17:59:03.563646
2020-11-02 09:44:46,ad1c6884-6584-4e38-9033-bfb04496158e,NVDA,SELL,507.2600,7,1600,Status.FILLED,2026-03-26 17:59:06.583340
2020-11-02 09:44:46,ad1c6884-6584-4e38-9033-bfb04496158e,NVDA,SELL,507.2600,1,1600,Status.PARTIALLY_FILLED,2026-03-26 17:59:06.583340
2020-11-02 09:44:46,ad1c6884-6584-4e38-9033-bfb04496158e,NVDA,SELL,507.2600,4,1600,Status.PARTIALLY_FILLED,2026-03-26 17:59:06.583340
2020-11-02 09:45:08,94ba8f3a-ccbd-437c-ad0f-2029db0f0a1b,NVDA,BUY,508.3200,1,200,Status.FILLED,2026-03-26 17:59:28.707058
2020-11-02 09:45:08,94ba8f3a-ccbd-437c-ad0f-2029db0f0a1b,NVDA,BUY,508.3200,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:59:28.707058
2020-11-02 09:45:09,3439b688-a2d6-401e-9f5e-5c9b43913cc3,NVDA,BUY,508.4900,1,200,Status.FILLED,2026-03-26 17:59:29.713696
2020-11-02 09:45:09,3439b688-a2d6-401e-9f5e-5c9b43913cc3,NVDA,BUY,508.4500,1,200,Status.PARTIALLY_FILLED,2026-03-26 17:59:29.713696
2020-11-02 09:45:10,7756e4f0-f6f3-4fda-b048-04d4cc1b90c6,NVDA,BUY,508.4900,1,200,Status.FILLED,2026-03-26 17:59:30.717892
