wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
09:49:34,2018-08-16 09:34:27,-3,30.0,-2,-0.0,1,0.0,333.0,30.0,363.0
09:49:35,2018-08-16 09:34:27,-3,30.0,-2,2.0,1,0.0,333.0,32.0,365.0
09:49:36,2018-08-16 09:34:29,-3,30.0,-2,2.0,1,0.0,333.0,32.0,365.0
09:49:38,2018-08-16 09:34:30,-3,15.0,-2,2.0,1,0.0,333.0,17.0,350.0
09:49:39,2018-08-16 09:34:31,-3,24.0,-2,2.0,1,2.0,333.0,28.0,361.0
09:49:40,2018-08-16 09:34:31,-3,24.0,-2,2.0,1,2.0,333.0,28.0,361.0
09:49:41,2018-08-16 09:34:33,-6,-0.0,-2,-0.0,1,3.0,333.0,3.0,336.0
09:49:42,2018-08-16 09:34:35,-6,30.0,-2,-0.0,1,-1.0,333.0,29.0,362.0
09:49:43,2018-08-16 09:34:36,-6,3.0,-2,-0.0,1,-2.0,333.0,1.0,334.0
09:49:44,2018-08-16 09:34:37,-9,-3.0,-2,-4.0,1,-1.0,333.0,-8.0,325.0
09:49:45,2018-08-16 09:34:37,-9,-23.0,-2,-14.0,1,-1.0,333.0,-38.0,295.0
09:49:46,2018-08-16 09:34:37,-9,-66.0,-2,-14.0,1,-2.0,333.0,-82.0,251.0
09:49:47,2018-08-16 09:34:39,-9,-30.0,-5,-19.0,1,1.0,333.0,-48.0,285.0
09:49:48,2018-08-16 09:34:39,-9,-30.0,-5,-16.0,1,1.0,333.0,-45.0,288.0
09:49:49,2018-08-16 09:34:41,-9,-3.0,-8,-22.0,1,1.0,333.0,-24.0,309.0
09:49:50,2018-08-16 09:34:43,-9,-3.0,-8,-30.0,1,1.0,333.0,-32.0,301.0
09:49:51,2018-08-16 09:34:44,-9,-3.0,-8,-30.0,1,1.0,333.0,-32.0,301.0
09:49:52,2018-08-16 09:34:45,-9,-30.0,-8,-30.0,1,3.0,333.0,-57.0,276.0
09:49:53,2018-08-16 09:34:45,-9,-30.0,-8,-30.0,1,3.0,333.0,-57.0,276.0
09:49:54,2018-08-16 09:34:46,-9,-3.0,-8,-30.0,1,5.0,333.0,-28.0,305.0
09:49:55,2018-08-16 09:34:48,-9,-3.0,-8,-27.0,1,5.0,333.0,-25.0,308.0
09:49:56,2018-08-16 09:34:48,-9,-3.0,-8,-27.0,1,5.0,333.0,-25.0,308.0
09:49:57,2018-08-16 09:34:49,-9,-3.0,-11,-55.0,1,3.0,333.0,-55.0,278.0
09:49:58,2018-08-16 09:34:51,-9,-15.0,-11,-55.0,1,8.0,333.0,-62.0,271.0
09:49:59,2018-08-16 09:34:51,-9,-15.0,-11,-55.0,1,8.0,333.0,-62.0,271.0
09:50:00,2018-08-16 09:34:52,-9,-15.0,-11,-77.0,1,8.0,333.0,-84.0,249.0
09:50:01,2018-08-16 09:34:52,-9,-15.0,-11,-77.0,1,8.0,333.0,-84.0,249.0
09:50:02,2018-08-16 09:34:55,-9,-30.0,-11,-121.0,1,3.0,333.0,-148.0,185.0
09:50:03,2018-08-16 09:34:56,-9,-12.0,-11,-99.0,1,3.0,333.0,-108.0,225.0
09:50:04,2018-08-16 09:34:56,-9,-12.0,-14,-180.0,1,3.0,333.0,-189.0,144.0
09:50:05,2018-08-16 09:34:56,-9,-12.0,-14,-68.0,1,3.0,333.0,-77.0,256.0
09:50:06,2018-08-16 09:34:56,-9,-12.0,-14,-68.0,1,3.0,333.0,-77.0,256.0
09:50:07,2018-08-16 09:35:00,-9,-30.0,-14,-68.0,1,1.0,333.0,-97.0,236.0
09:50:08,2018-08-16 09:35:01,-9,-3.0,-14,-68.0,1,1.0,333.0,-70.0,263.0
