wall_time,sim_time,cs1_pos_lots,cs1_unrealized_pl,cs2_pos_lots,cs2_unrealized_pl,cs3_pos_lots,cs3_unrealized_pl,total_realized_pl,total_unrealized_pl,total_pl
09:07:07,2018-08-16 09:32:17,0,0.0,-9,51.0,0,0.0,57.0,51.0,108.0
09:07:09,2018-08-16 09:32:17,0,0.0,-9,54.0,0,0.0,57.0,54.0,111.0
09:07:10,2018-08-16 09:32:20,0,0.0,-9,54.0,0,0.0,57.0,54.0,111.0
09:07:11,2018-08-16 09:32:20,0,0.0,-9,51.0,0,0.0,57.0,51.0,108.0
09:07:12,2018-08-16 09:32:22,0,0.0,-9,33.0,0,0.0,57.0,33.0,90.0
09:07:13,2018-08-16 09:32:24,0,0.0,-9,36.0,0,0.0,57.0,36.0,93.0
09:07:15,2018-08-16 09:32:24,0,0.0,-9,33.0,0,0.0,57.0,33.0,90.0
09:07:16,2018-08-16 09:32:24,0,0.0,-9,51.0,0,0.0,57.0,51.0,108.0
09:07:17,2018-08-16 09:32:24,0,0.0,-9,48.0,0,0.0,57.0,48.0,105.0
09:07:18,2018-08-16 09:32:28,0,0.0,-9,48.0,0,0.0,57.0,48.0,105.0
09:07:19,2018-08-16 09:32:28,0,0.0,-9,33.0,0,0.0,57.0,33.0,90.0
09:07:20,2018-08-16 09:32:30,-3,-3.0,-9,33.0,0,0.0,57.0,30.0,87.0
09:07:21,2018-08-16 09:32:31,-3,-12.0,-9,36.0,0,0.0,57.0,24.0,81.0
09:07:22,2018-08-16 09:32:32,-3,-12.0,-6,25.0,0,0.0,92.0,13.0,105.0
09:07:23,2018-08-16 09:32:34,-3,-12.0,-6,46.0,0,0.0,92.0,34.0,126.0
09:07:24,2018-08-16 09:32:34,-3,-12.0,-6,46.0,0,0.0,92.0,34.0,126.0
09:07:25,2018-08-16 09:32:34,-3,-15.0,-6,46.0,0,0.0,92.0,31.0,123.0
09:07:26,2018-08-16 09:32:37,-3,-27.0,-6,94.0,0,0.0,92.0,67.0,159.0
09:07:27,2018-08-16 09:32:38,-3,-27.0,-6,94.0,0,0.0,92.0,67.0,159.0
09:07:28,2018-08-16 09:32:39,-3,-24.0,-6,94.0,0,0.0,92.0,70.0,162.0
09:07:29,2018-08-16 09:32:39,-3,-24.0,-6,94.0,0,0.0,92.0,70.0,162.0
09:07:30,2018-08-16 09:32:39,-3,-21.0,-6,94.0,0,0.0,92.0,73.0,165.0
09:07:32,2018-08-16 09:32:39,-3,-21.0,-6,94.0,0,0.0,92.0,73.0,165.0
09:07:33,2018-08-16 09:32:39,-3,-21.0,-6,94.0,0,0.0,92.0,73.0,165.0
09:07:34,2018-08-16 09:32:44,-3,-27.0,-6,94.0,0,0.0,92.0,67.0,159.0
09:07:35,2018-08-16 09:32:46,-3,-27.0,-6,106.0,0,0.0,92.0,79.0,171.0
09:07:36,2018-08-16 09:32:46,-3,-27.0,-6,106.0,0,0.0,92.0,79.0,171.0
09:07:37,2018-08-16 09:32:48,-3,3.0,-6,106.0,0,0.0,92.0,109.0,201.0
09:07:38,2018-08-16 09:32:49,-3,3.0,-6,106.0,0,0.0,92.0,109.0,201.0
09:07:39,2018-08-16 09:32:49,-3,3.0,-6,94.0,0,0.0,92.0,97.0,189.0
09:07:40,2018-08-16 09:32:51,-3,-36.0,-6,94.0,0,0.0,92.0,58.0,150.0
09:07:41,2018-08-16 09:32:51,-3,-33.0,-6,94.0,0,0.0,92.0,61.0,153.0
09:07:42,2018-08-16 09:32:53,-3,-33.0,-6,118.0,0,0.0,92.0,85.0,177.0
09:07:43,2018-08-16 09:32:53,-3,-33.0,-6,118.0,0,0.0,92.0,85.0,177.0
09:07:44,2018-08-16 09:32:55,-3,-30.0,-6,118.0,3,-9.0,92.0,79.0,171.0
09:07:45,2018-08-16 09:32:56,-3,-30.0,-6,118.0,3,-9.0,92.0,79.0,171.0
09:07:46,2018-08-16 09:32:57,-3,-30.0,-6,118.0,3,-9.0,92.0,79.0,171.0
09:07:48,2018-08-16 09:32:58,-3,-27.0,-9,91.0,3,-9.0,92.0,55.0,147.0
09:07:49,2018-08-16 09:32:59,-3,-27.0,-9,73.0,3,-18.0,92.0,28.0,120.0
09:07:50,2018-08-16 09:33:00,-3,-15.0,-9,73.0,3,-18.0,92.0,40.0,132.0
09:07:51,2018-08-16 09:33:00,-3,-15.0,-9,73.0,3,-12.0,92.0,46.0,138.0
09:07:52,2018-08-16 09:33:02,-3,-39.0,-9,127.0,3,-12.0,92.0,76.0,168.0
09:07:53,2018-08-16 09:33:03,-3,-39.0,-9,73.0,3,-12.0,92.0,22.0,114.0
09:07:54,2018-08-16 09:33:04,-3,-39.0,-9,73.0,3,-18.0,92.0,16.0,108.0
09:07:55,2018-08-16 09:33:06,-3,-39.0,-9,109.0,3,-39.0,92.0,31.0,123.0
09:07:56,2018-08-16 09:33:06,-3,-39.0,-9,109.0,3,-39.0,92.0,31.0,123.0
09:07:57,2018-08-16 09:33:07,-3,-36.0,-9,109.0,3,-36.0,92.0,37.0,129.0
09:07:58,2018-08-16 09:33:08,-3,-39.0,-9,109.0,3,-36.0,92.0,34.0,126.0
09:07:59,2018-08-16 09:33:08,-3,-39.0,-9,109.0,3,-36.0,92.0,34.0,126.0
09:08:00,2018-08-16 09:33:11,-3,-39.0,-9,73.0,3,-30.0,92.0,4.0,96.0
09:08:01,2018-08-16 09:33:11,-3,-30.0,-9,73.0,3,-30.0,92.0,13.0,105.0
09:08:02,2018-08-16 09:33:13,-3,-30.0,-9,76.0,3,-30.0,92.0,16.0,108.0
09:08:03,2018-08-16 09:33:13,-3,-30.0,-9,76.0,3,-39.0,92.0,7.0,99.0
09:08:04,2018-08-16 09:33:14,-3,-39.0,-12,67.0,3,-39.0,92.0,-11.0,81.0
09:08:05,2018-08-16 09:33:14,-3,-39.0,-12,73.0,3,-36.0,92.0,-2.0,90.0
09:08:06,2018-08-16 09:33:17,-3,-39.0,-12,67.0,3,-24.0,89.0,4.0,93.0
09:08:07,2018-08-16 09:33:17,-3,-39.0,-12,67.0,3,0.0,89.0,28.0,117.0
09:08:08,2018-08-16 09:33:18,-3,-39.0,-12,67.0,3,0.0,89.0,28.0,117.0
09:08:09,2018-08-16 09:33:20,-3,-39.0,-12,67.0,3,0.0,89.0,28.0,117.0
09:08:10,2018-08-16 09:33:20,-3,-54.0,-12,67.0,3,0.0,89.0,13.0,102.0
09:08:11,2018-08-16 09:33:21,-3,-48.0,-12,88.0,3,0.0,89.0,40.0,129.0
09:08:12,2018-08-16 09:33:23,0,0.0,-12,88.0,3,-18.0,56.0,70.0,126.0
09:08:13,2018-08-16 09:33:23,0,0.0,-12,88.0,3,-15.0,56.0,73.0,129.0
09:08:14,2018-08-16 09:33:23,0,0.0,-12,61.0,3,-15.0,56.0,46.0,102.0
09:08:15,2018-08-16 09:33:25,0,0.0,-12,61.0,3,-3.0,56.0,58.0,114.0
09:08:16,2018-08-16 09:33:26,0,0.0,-12,73.0,3,-3.0,56.0,70.0,126.0
09:08:17,2018-08-16 09:33:26,0,0.0,-12,70.0,3,-3.0,56.0,67.0,123.0
09:08:18,2018-08-16 09:33:29,0,0.0,-12,58.0,3,-18.0,56.0,40.0,96.0
09:08:19,2018-08-16 09:33:30,0,0.0,-12,58.0,3,-6.0,56.0,52.0,108.0
09:08:20,2018-08-16 09:33:31,0,0.0,-12,73.0,3,-6.0,56.0,67.0,123.0
09:08:21,2018-08-16 09:33:32,0,0.0,-9,97.5,3,-6.0,85.5,91.5,177.0
09:08:22,2018-08-16 09:33:32,0,0.0,-9,97.5,3,-6.0,85.5,91.5,177.0
09:08:23,2018-08-16 09:33:32,0,0.0,-9,97.5,3,-21.0,85.5,76.5,162.0
09:08:24,2018-08-16 09:33:35,0,0.0,-9,97.5,3,-21.0,85.5,76.5,162.0
09:08:25,2018-08-16 09:33:35,0,0.0,-9,25.5,3,-33.0,85.5,-7.5,78.0
09:08:26,2018-08-16 09:33:37,0,0.0,-9,28.5,3,-33.0,85.5,-4.5,81.0
09:08:27,2018-08-16 09:33:37,0,0.0,-9,28.5,3,-33.0,85.5,-4.5,81.0
09:08:29,2018-08-16 09:33:39,0,0.0,-9,25.5,3,-6.0,85.5,19.5,105.0
09:08:30,2018-08-16 09:33:40,0,0.0,-9,28.5,3,-6.0,85.5,22.5,108.0
09:08:31,2018-08-16 09:33:42,0,0.0,-9,25.5,3,-33.0,85.5,-7.5,78.0
09:08:32,2018-08-16 09:33:42,0,0.0,-9,25.5,0,0.0,85.5,25.5,111.0
09:08:33,2018-08-16 09:33:42,0,0.0,-9,-1.5,0,0.0,85.5,-1.5,84.0
09:08:34,2018-08-16 09:33:45,0,0.0,-9,-1.5,0,0.0,85.5,-1.5,84.0
09:08:35,2018-08-16 09:33:46,0,0.0,-9,106.5,-3,-3.0,85.5,103.5,189.0
09:08:36,2018-08-16 09:33:47,0,0.0,-9,106.5,-3,-12.0,85.5,94.5,180.0
09:08:37,2018-08-16 09:33:48,0,0.0,-9,106.5,-3,-15.0,85.5,91.5,177.0
09:08:38,2018-08-16 09:33:48,0,0.0,-9,106.5,-3,-15.0,85.5,91.5,177.0
09:08:39,2018-08-16 09:33:50,0,0.0,-9,79.5,-3,-15.0,85.5,64.5,150.0
09:08:41,2018-08-16 09:33:51,0,0.0,-9,124.5,-3,-3.0,85.5,121.5,207.0
09:08:42,2018-08-16 09:33:52,0,0.0,-9,79.5,-3,-3.0,85.5,76.5,162.0
09:08:43,2018-08-16 09:33:52,0,0.0,-9,79.5,-3,-3.0,85.5,76.5,162.0
09:08:44,2018-08-16 09:33:52,0,0.0,-9,79.5,-3,-3.0,85.5,76.5,162.0
09:08:45,2018-08-16 09:33:55,0,0.0,-9,79.5,-3,-3.0,85.5,76.5,162.0
09:08:46,2018-08-16 09:33:57,0,0.0,-9,79.5,-3,-0.0,85.5,79.5,165.0
09:08:47,2018-08-16 09:33:57,0,0.0,-9,79.5,-3,-0.0,85.5,79.5,165.0
09:08:48,2018-08-16 09:33:58,-3,-3.0,-9,79.5,-3,-3.0,85.5,73.5,159.0
09:08:49,2018-08-16 09:33:59,-3,-0.0,-9,79.5,-6,-6.0,85.5,73.5,159.0
09:08:50,2018-08-16 09:33:59,-3,15.0,-9,79.5,-6,-0.0,85.5,94.5,180.0
09:08:51,2018-08-16 09:34:01,-3,15.0,-9,79.5,-6,-0.0,85.5,94.5,180.0
09:08:52,2018-08-16 09:34:01,-3,15.0,-9,88.5,-6,-0.0,85.5,103.5,189.0
09:08:53,2018-08-16 09:34:01,-3,15.0,-9,88.5,-6,-0.0,85.5,103.5,189.0
09:08:54,2018-08-16 09:34:05,-3,-3.0,-9,88.5,-6,-0.0,85.5,85.5,171.0
09:08:55,2018-08-16 09:34:06,-3,-0.0,-9,88.5,-6,-6.0,85.5,82.5,168.0
09:08:56,2018-08-16 09:34:07,-3,-0.0,-9,88.5,-6,-6.0,85.5,82.5,168.0
09:08:57,2018-08-16 09:34:07,-3,-0.0,-9,88.5,-6,-6.0,85.5,82.5,168.0
09:08:58,2018-08-16 09:34:09,-3,-0.0,-9,88.5,-6,-30.0,85.5,58.5,144.0
09:08:59,2018-08-16 09:34:10,-3,12.0,-9,88.5,-6,-30.0,85.5,70.5,156.0
09:09:00,2018-08-16 09:34:11,-3,12.0,-9,88.5,-6,-30.0,85.5,70.5,156.0
09:09:01,2018-08-16 09:34:11,-3,12.0,-9,-1.5,-6,-30.0,85.5,-19.5,66.0
09:09:02,2018-08-16 09:34:13,-3,27.0,-9,-1.5,-6,-30.0,85.5,-4.5,81.0
09:09:04,2018-08-16 09:34:13,-3,27.0,-9,-1.5,-6,-30.0,85.5,-4.5,81.0
09:09:05,2018-08-16 09:34:15,-3,27.0,-9,-1.5,-6,-18.0,85.5,7.5,93.0
09:09:06,2018-08-16 09:34:16,-3,27.0,-9,-1.5,-6,-18.0,85.5,7.5,93.0
09:09:07,2018-08-16 09:34:17,-3,27.0,-9,-1.5,-6,-21.0,85.5,4.5,90.0
09:09:08,2018-08-16 09:34:17,-3,27.0,-9,-1.5,-6,-21.0,85.5,4.5,90.0
09:09:09,2018-08-16 09:34:19,-3,27.0,-9,-1.5,-6,-27.0,85.5,-1.5,84.0
09:09:10,2018-08-16 09:34:20,-3,27.0,-9,-1.5,-3,-12.0,88.5,13.5,102.0
09:09:11,2018-08-16 09:34:21,-3,27.0,-9,7.5,-6,-18.0,88.5,16.5,105.0
09:09:12,2018-08-16 09:34:22,-3,27.0,-9,43.5,-6,-12.0,88.5,58.5,147.0
09:09:13,2018-08-16 09:34:23,-3,21.0,-9,43.5,-6,-12.0,88.5,52.5,141.0
09:09:14,2018-08-16 09:34:24,-3,21.0,-9,43.5,-6,-12.0,88.5,52.5,141.0
09:09:15,2018-08-16 09:34:25,-3,21.0,-9,43.5,-9,-15.0,88.5,49.5,138.0
09:09:16,2018-08-16 09:34:26,-3,21.0,-9,7.5,-9,-15.0,88.5,13.5,102.0
09:09:17,2018-08-16 09:34:27,-3,21.0,-9,7.5,-9,-15.0,88.5,13.5,102.0
09:09:18,2018-08-16 09:34:27,-3,21.0,-9,7.5,-9,-15.0,88.5,13.5,102.0
09:09:19,2018-08-16 09:34:30,-3,27.0,-9,7.5,-9,-30.0,88.5,4.5,93.0
09:09:20,2018-08-16 09:34:30,-3,27.0,-9,7.5,-9,-51.0,88.5,-16.5,72.0
09:09:21,2018-08-16 09:34:31,-3,27.0,-9,-28.5,-9,-33.0,88.5,-34.5,54.0
09:09:22,2018-08-16 09:34:31,-3,27.0,-9,-28.5,-9,-33.0,88.5,-34.5,54.0
09:09:23,2018-08-16 09:34:34,-3,27.0,-9,-28.5,-9,-33.0,88.5,-34.5,54.0
09:09:24,2018-08-16 09:34:34,-3,27.0,-9,-28.5,-9,-33.0,88.5,-34.5,54.0
09:09:25,2018-08-16 09:34:36,-3,27.0,-9,-28.5,-9,-33.0,88.5,-34.5,54.0
09:09:26,2018-08-16 09:34:37,-3,27.0,-9,-64.5,-9,-51.0,88.5,-88.5,-0.0
09:09:27,2018-08-16 09:34:38,-3,27.0,-9,-64.5,-9,-51.0,88.5,-88.5,-0.0
09:09:28,2018-08-16 09:34:38,-3,27.0,-9,-61.5,-9,-51.0,88.5,-85.5,3.0
09:09:29,2018-08-16 09:34:39,-3,3.0,-9,-61.5,-9,-51.0,88.5,-109.5,-21.0
09:09:30,2018-08-16 09:34:41,-3,15.0,-12,-67.5,-9,-78.0,88.5,-130.5,-42.0
09:09:31,2018-08-16 09:34:41,-3,15.0,-12,-67.5,-9,-78.0,88.5,-130.5,-42.0
09:09:32,2018-08-16 09:34:42,-3,21.0,-12,-67.5,-9,-78.0,88.5,-124.5,-36.0
09:09:33,2018-08-16 09:34:44,-3,21.0,-12,64.5,-9,-51.0,88.5,34.5,123.0
09:09:34,2018-08-16 09:34:45,-3,21.0,-12,64.5,-9,-51.0,88.5,34.5,123.0
09:09:35,2018-08-16 09:34:46,-3,36.0,-12,64.5,-9,-87.0,88.5,13.5,102.0
09:09:36,2018-08-16 09:34:46,-3,36.0,-12,91.5,-9,-87.0,88.5,40.5,129.0
09:09:37,2018-08-16 09:34:48,-3,21.0,-12,91.5,-9,-87.0,88.5,25.5,114.0
09:09:38,2018-08-16 09:34:48,-3,3.0,-12,91.5,-9,-87.0,88.5,7.5,96.0
09:09:39,2018-08-16 09:34:50,-3,24.0,-12,64.5,-9,-87.0,88.5,1.5,90.0
09:09:40,2018-08-16 09:34:50,-3,24.0,-12,64.5,-9,-87.0,88.5,1.5,90.0
09:09:41,2018-08-16 09:34:52,-3,24.0,-12,64.5,-9,-96.0,88.5,-7.5,81.0
09:09:42,2018-08-16 09:34:53,-3,24.0,-12,64.5,-9,-105.0,88.5,-16.5,72.0
09:09:43,2018-08-16 09:34:54,-3,18.0,-12,64.5,-9,-150.0,88.5,-67.5,21.0
09:09:44,2018-08-16 09:34:55,-3,21.0,-12,64.5,-9,-123.0,88.5,-37.5,51.0
09:09:45,2018-08-16 09:34:56,-3,33.0,-12,64.5,-9,-123.0,88.5,-25.5,63.0
09:09:46,2018-08-16 09:34:57,-3,33.0,-12,64.5,-9,-195.0,88.5,-97.5,-9.0
09:09:48,2018-08-16 09:34:58,-3,33.0,-12,64.5,-9,-255.0,88.5,-157.5,-69.0
09:09:49,2018-08-16 09:34:58,-3,33.0,-12,64.5,-9,-255.0,88.5,-157.5,-69.0
