wall_time,sim_time,symbol,event,side,price,lots,detail
23:06:29,2024-02-20 12:46:16,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:30,2024-02-20 12:46:16,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:31,2024-02-20 12:46:19,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.1100 pos=-2L
23:06:31,2024-02-20 12:46:19,CS1,SUBMIT,SELL,101.48,3,ask-1tick=101.48 spread=0.1100 pos=-2L
23:06:31,2024-02-20 12:46:19,CS1,STATUS,,,,bid=101.39(NEW) ask=101.48(NEW) spread=0.1100 pos=-2L
23:06:32,2024-02-20 12:46:20,CS2,SUBMIT,BUY,100.81,3,bid+1tick=100.81 spread=0.0700 pos=-26L
23:06:32,2024-02-20 12:46:20,CS2,SUBMIT,SELL,100.86,3,ask-1tick=100.86 spread=0.0700 pos=-26L
23:06:32,2024-02-20 12:46:20,CS2,STATUS,,,,bid=100.81(NEW) ask=100.86(NEW) spread=0.0700 pos=-26L
23:06:33,2024-02-20 12:46:21,CS1,CANCEL,BUY,101.39,,outside spread bid=101.39 ask=101.46
23:06:34,2024-02-20 12:46:21,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0800 pos=-5L
23:06:34,2024-02-20 12:46:21,CS1,SUBMIT,SELL,101.45,3,ask-1tick=101.45 spread=0.0800 pos=-5L
23:06:34,2024-02-20 12:46:21,CS1,STATUS,,,,bid=101.39(NEW) ask=101.45(NEW) spread=0.0800 pos=-5L
23:06:34,2024-02-20 12:46:21,CS2,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
23:06:36,2024-02-20 12:46:23,CS1,CANCEL,SELL,101.45,,outside spread bid=101.37 ask=101.45
23:06:36,2024-02-20 12:46:23,CS1,SUBMIT,BUY,101.38,3,bid+1tick=101.38 spread=0.0900 pos=-2L
23:06:36,2024-02-20 12:46:23,CS1,SUBMIT,SELL,101.45,3,ask-1tick=101.45 spread=0.0900 pos=-2L
23:06:36,2024-02-20 12:46:23,CS1,STATUS,,,,bid=101.38(NEW) ask=101.45(NEW) spread=0.0900 pos=-2L
23:06:36,2024-02-20 12:46:23,CS2,SUBMIT,BUY,100.81,3,bid+1tick=100.81 spread=0.0700 pos=-26L
23:06:36,2024-02-20 12:46:23,CS2,SUBMIT,SELL,100.86,3,ask-1tick=100.86 spread=0.0700 pos=-26L
23:06:36,2024-02-20 12:46:23,CS2,STATUS,,,,bid=100.81(NEW) ask=100.86(NEW) spread=0.0700 pos=-26L
23:06:38,2024-02-20 12:46:25,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:38,2024-02-20 12:46:25,CS2,CANCEL,SELL,100.86,,outside spread bid=100.79 ask=100.86
23:06:39,2024-02-20 12:46:25,CS2,SUBMIT,BUY,100.8,3,bid+1tick=100.8 spread=0.0800 pos=-23L
23:06:39,2024-02-20 12:46:25,CS2,SUBMIT,SELL,100.86,3,ask-1tick=100.86 spread=0.0800 pos=-23L
23:06:39,2024-02-20 12:46:25,CS2,STATUS,,,,bid=100.8(NEW) ask=100.86(NEW) spread=0.0800 pos=-23L
23:06:40,2024-02-20 12:46:28,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:40,2024-02-20 12:46:28,CS2,CANCEL,SELL,100.86,,outside spread bid=100.76 ask=100.82
23:06:41,2024-02-20 12:46:28,CS2,SUBMIT,BUY,100.77,3,bid+1tick=100.77 spread=0.0600 pos=-20L
23:06:41,2024-02-20 12:46:28,CS2,SUBMIT,SELL,100.81,3,ask-1tick=100.81 spread=0.0600 pos=-20L
23:06:41,2024-02-20 12:46:28,CS2,STATUS,,,,bid=100.77(NEW) ask=100.81(NEW) spread=0.0600 pos=-20L
23:06:42,2024-02-20 12:46:30,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:43,2024-02-20 12:46:31,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:44,2024-02-20 12:46:32,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:45,2024-02-20 12:46:32,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.1600 pos=-17L
23:06:45,2024-02-20 12:46:32,CS2,SUBMIT,SELL,100.89,3,ask-1tick=100.89 spread=0.1600 pos=-17L
23:06:45,2024-02-20 12:46:32,CS2,STATUS,,,,bid=100.75(NEW) ask=100.89(NEW) spread=0.1600 pos=-17L
23:06:46,2024-02-20 12:46:34,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:47,2024-02-20 12:46:34,CS2,CANCEL,BUY,100.75,,outside spread bid=100.75 ask=100.89
23:06:47,2024-02-20 12:46:34,CS2,CANCEL,SELL,100.89,,outside spread bid=100.75 ask=100.89
23:06:47,2024-02-20 12:46:34,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0900 pos=-17L
23:06:47,2024-02-20 12:46:34,CS2,SUBMIT,SELL,100.82,3,ask-1tick=100.82 spread=0.0900 pos=-17L
23:06:47,2024-02-20 12:46:34,CS2,STATUS,,,,bid=100.75(NEW) ask=100.82(NEW) spread=0.0900 pos=-17L
23:06:48,2024-02-20 12:46:36,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:49,2024-02-20 12:46:37,CS2,CANCEL,SELL,100.82,,outside spread bid=100.73 ask=100.82
23:06:49,2024-02-20 12:46:37,CS2,SUBMIT,BUY,100.74,3,bid+1tick=100.74 spread=0.1000 pos=-14L
23:06:49,2024-02-20 12:46:37,CS2,SUBMIT,SELL,100.82,3,ask-1tick=100.82 spread=0.1000 pos=-14L
23:06:49,2024-02-20 12:46:37,CS2,STATUS,,,,bid=100.74(NEW) ask=100.82(NEW) spread=0.1000 pos=-14L
23:06:50,2024-02-20 12:46:37,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:51,2024-02-20 12:46:39,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:52,2024-02-20 12:46:39,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:53,2024-02-20 12:46:41,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:54,2024-02-20 12:46:41,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:55,2024-02-20 12:46:41,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:06:56,2024-02-20 12:46:44,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:57,2024-02-20 12:46:45,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:06:58,2024-02-20 12:46:47,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:06:59,2024-02-20 12:46:47,CS2,SUBMIT,BUY,100.78,3,bid+1tick=100.78 spread=0.0800 pos=-14L
23:06:59,2024-02-20 12:46:47,CS2,SUBMIT,SELL,100.84,3,ask-1tick=100.84 spread=0.0800 pos=-14L
23:06:59,2024-02-20 12:46:47,CS2,STATUS,,,,bid=100.78(NEW) ask=100.84(NEW) spread=0.0800 pos=-14L
23:07:01,2024-02-20 12:46:49,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:01,2024-02-20 12:46:49,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:03,2024-02-20 12:46:50,CS1,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
23:07:03,2024-02-20 12:46:51,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
23:07:05,2024-02-20 12:46:52,CS1,SUBMIT,BUY,101.44,3,bid+1tick=101.44 spread=0.0600 pos=-2L
23:07:05,2024-02-20 12:46:52,CS1,SUBMIT,SELL,101.48,3,ask-1tick=101.48 spread=0.0600 pos=-2L
23:07:05,2024-02-20 12:46:52,CS1,STATUS,,,,bid=101.44(NEW) ask=101.48(NEW) spread=0.0600 pos=-2L
23:07:05,2024-02-20 12:46:53,CS2,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
23:07:07,2024-02-20 12:46:55,CS1,CANCEL,SELL,101.48,,outside spread bid=101.37 ask=101.48
23:07:07,2024-02-20 12:46:55,CS1,SUBMIT,BUY,101.38,3,bid+1tick=101.38 spread=0.1200 pos=+1L
23:07:07,2024-02-20 12:46:55,CS1,SUBMIT,SELL,101.48,3,ask-1tick=101.48 spread=0.1200 pos=+1L
23:07:07,2024-02-20 12:46:55,CS1,STATUS,,,,bid=101.38(NEW) ask=101.48(NEW) spread=0.1200 pos=+1L
23:07:07,2024-02-20 12:46:56,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:09,2024-02-20 12:46:57,CS1,CANCEL,BUY,101.38,,outside spread bid=101.38 ask=101.5
23:07:09,2024-02-20 12:46:57,CS1,SUBMIT,BUY,101.38,3,bid+1tick=101.38 spread=0.1300 pos=-2L
23:07:09,2024-02-20 12:46:57,CS1,SUBMIT,SELL,101.49,3,ask-1tick=101.49 spread=0.1300 pos=-2L
23:07:09,2024-02-20 12:46:57,CS1,STATUS,,,,bid=101.38(NEW) ask=101.49(NEW) spread=0.1300 pos=-2L
23:07:10,2024-02-20 12:46:57,CS2,SUBMIT,BUY,100.78,3,bid+1tick=100.78 spread=0.0800 pos=-11L
23:07:10,2024-02-20 12:46:57,CS2,SUBMIT,SELL,100.84,3,ask-1tick=100.84 spread=0.0800 pos=-11L
23:07:10,2024-02-20 12:46:57,CS2,STATUS,,,,bid=100.78(NEW) ask=100.84(NEW) spread=0.0800 pos=-11L
23:07:11,2024-02-20 12:46:57,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:12,2024-02-20 12:46:57,CS2,CANCEL,BUY,100.78,,outside spread bid=100.78 ask=100.84
23:07:12,2024-02-20 12:46:57,CS2,CANCEL,SELL,100.84,,outside spread bid=100.78 ask=100.84
23:07:12,2024-02-20 12:46:57,CS2,SUBMIT,BUY,100.79,3,bid+1tick=100.79 spread=0.0700 pos=-11L
23:07:12,2024-02-20 12:46:57,CS2,SUBMIT,SELL,100.84,3,ask-1tick=100.84 spread=0.0700 pos=-11L
23:07:12,2024-02-20 12:46:57,CS2,STATUS,,,,bid=100.79(NEW) ask=100.84(NEW) spread=0.0700 pos=-11L
23:07:13,2024-02-20 12:47:01,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:14,2024-02-20 12:47:01,CS2,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
23:07:15,2024-02-20 12:47:03,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:16,2024-02-20 12:47:03,CS2,SUBMIT,BUY,100.8,3,bid+1tick=100.8 spread=0.0600 pos=-11L
23:07:16,2024-02-20 12:47:03,CS2,SUBMIT,SELL,100.84,3,ask-1tick=100.84 spread=0.0600 pos=-11L
23:07:16,2024-02-20 12:47:03,CS2,STATUS,,,,bid=100.8(NEW) ask=100.84(NEW) spread=0.0600 pos=-11L
23:07:17,2024-02-20 12:47:05,CS1,SPREAD_TIGHT,,,,spread=0.0500 < 0.05 — cancelling
23:07:18,2024-02-20 12:47:06,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:19,2024-02-20 12:47:06,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:20,2024-02-20 12:47:08,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:21,2024-02-20 12:47:09,CS1,SUBMIT,BUY,101.43,3,bid+1tick=101.43 spread=0.0800 pos=+1L
23:07:21,2024-02-20 12:47:09,CS1,SUBMIT,SELL,101.49,3,ask-1tick=101.49 spread=0.0800 pos=+1L
23:07:21,2024-02-20 12:47:09,CS1,STATUS,,,,bid=101.43(NEW) ask=101.49(NEW) spread=0.0800 pos=+1L
23:07:22,2024-02-20 12:47:10,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0600 pos=-11L
23:07:22,2024-02-20 12:47:10,CS2,SUBMIT,SELL,100.79,3,ask-1tick=100.79 spread=0.0600 pos=-11L
23:07:22,2024-02-20 12:47:10,CS2,STATUS,,,,bid=100.75(NEW) ask=100.79(NEW) spread=0.0600 pos=-11L
23:07:23,2024-02-20 12:47:11,CS1,CANCEL,SELL,101.49,,outside spread bid=101.36 ask=101.43
23:07:24,2024-02-20 12:47:11,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0500 pos=+4L
23:07:24,2024-02-20 12:47:11,CS1,SUBMIT,SELL,101.42,3,ask-1tick=101.42 spread=0.0500 pos=+4L
23:07:24,2024-02-20 12:47:11,CS1,STATUS,,,,bid=101.39(NEW) ask=101.42(NEW) spread=0.0500 pos=+4L
23:07:24,2024-02-20 12:47:11,CS2,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:25,2024-02-20 12:47:11,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:26,2024-02-20 12:47:11,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:27,2024-02-20 12:47:15,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0500 pos=+4L
23:07:27,2024-02-20 12:47:15,CS1,SUBMIT,SELL,101.42,3,ask-1tick=101.42 spread=0.0500 pos=+4L
23:07:27,2024-02-20 12:47:15,CS1,STATUS,,,,bid=101.39(NEW) ask=101.42(NEW) spread=0.0500 pos=+4L
23:07:28,2024-02-20 12:47:15,CS2,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:29,2024-02-20 12:47:17,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:30,2024-02-20 12:47:17,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0600 pos=-11L
23:07:30,2024-02-20 12:47:17,CS2,SUBMIT,SELL,100.79,3,ask-1tick=100.79 spread=0.0600 pos=-11L
23:07:30,2024-02-20 12:47:17,CS2,STATUS,,,,bid=100.75(NEW) ask=100.79(NEW) spread=0.0600 pos=-11L
23:07:32,2024-02-20 12:47:19,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0500 pos=+4L
23:07:32,2024-02-20 12:47:19,CS1,SUBMIT,SELL,101.42,3,ask-1tick=101.42 spread=0.0500 pos=+4L
23:07:32,2024-02-20 12:47:19,CS1,STATUS,,,,bid=101.39(NEW) ask=101.42(NEW) spread=0.0500 pos=+4L
23:07:32,2024-02-20 12:47:19,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:34,2024-02-20 12:47:21,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:34,2024-02-20 12:47:21,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:36,2024-02-20 12:47:23,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:36,2024-02-20 12:47:24,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:38,2024-02-20 12:47:25,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:38,2024-02-20 12:47:25,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:40,2024-02-20 12:47:25,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:40,2024-02-20 12:47:25,CS2,SPREAD_TIGHT,,,,spread=0.0400 < 0.05 — cancelling
23:07:42,2024-02-20 12:47:30,CS1,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:42,2024-02-20 12:47:30,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0800 pos=-14L
23:07:42,2024-02-20 12:47:30,CS2,SUBMIT,SELL,100.81,3,ask-1tick=100.81 spread=0.0800 pos=-14L
23:07:42,2024-02-20 12:47:30,CS2,STATUS,,,,bid=100.75(NEW) ask=100.81(NEW) spread=0.0800 pos=-14L
23:07:44,2024-02-20 12:47:32,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:44,2024-02-20 12:47:32,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:46,2024-02-20 12:47:33,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:46,2024-02-20 12:47:33,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:48,2024-02-20 12:47:33,CS1,SPREAD_TIGHT,,,,spread=0.0200 < 0.05 — cancelling
23:07:49,2024-02-20 12:47:37,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:50,2024-02-20 12:47:38,CS1,SUBMIT,BUY,101.41,3,bid+1tick=101.41 spread=0.0600 pos=+4L
23:07:50,2024-02-20 12:47:38,CS1,SUBMIT,SELL,101.45,3,ask-1tick=101.45 spread=0.0600 pos=+4L
23:07:50,2024-02-20 12:47:38,CS1,STATUS,,,,bid=101.41(NEW) ask=101.45(NEW) spread=0.0600 pos=+4L
23:07:51,2024-02-20 12:47:38,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:52,2024-02-20 12:47:40,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:53,2024-02-20 12:47:40,CS2,SPREAD_TIGHT,,,,spread=0.0100 < 0.05 — cancelling
23:07:54,2024-02-20 12:47:42,CS1,SPREAD_TIGHT,,,,spread=0.0300 < 0.05 — cancelling
23:07:55,2024-02-20 12:47:43,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0700 pos=-14L
23:07:55,2024-02-20 12:47:43,CS2,SUBMIT,SELL,100.8,3,ask-1tick=100.8 spread=0.0700 pos=-14L
23:07:55,2024-02-20 12:47:43,CS2,STATUS,,,,bid=100.75(NEW) ask=100.8(NEW) spread=0.0700 pos=-14L
23:07:56,2024-02-20 12:47:44,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0800 pos=+1L
23:07:56,2024-02-20 12:47:44,CS1,SUBMIT,SELL,101.45,3,ask-1tick=101.45 spread=0.0800 pos=+1L
23:07:56,2024-02-20 12:47:44,CS1,STATUS,,,,bid=101.39(NEW) ask=101.45(NEW) spread=0.0800 pos=+1L
23:07:57,2024-02-20 12:47:45,CS2,SUBMIT,BUY,100.75,3,bid+1tick=100.75 spread=0.0900 pos=-14L
23:07:57,2024-02-20 12:47:45,CS2,SUBMIT,SELL,100.82,3,ask-1tick=100.82 spread=0.0900 pos=-14L
23:07:57,2024-02-20 12:47:45,CS2,STATUS,,,,bid=100.75(NEW) ask=100.82(NEW) spread=0.0900 pos=-14L
23:07:58,2024-02-20 12:47:46,CS1,CANCEL,BUY,101.39,,outside spread bid=101.39 ask=101.45
23:07:58,2024-02-20 12:47:46,CS1,CANCEL,SELL,101.45,,outside spread bid=101.39 ask=101.45
23:07:59,2024-02-20 12:47:46,CS1,SUBMIT,BUY,101.39,3,bid+1tick=101.39 spread=0.0700 pos=+1L
23:07:59,2024-02-20 12:47:46,CS1,SUBMIT,SELL,101.44,3,ask-1tick=101.44 spread=0.0700 pos=+1L
23:07:59,2024-02-20 12:47:46,CS1,STATUS,,,,bid=101.39(NEW) ask=101.44(NEW) spread=0.0700 pos=+1L
23:07:59,2024-02-20 12:47:46,CS2,CANCEL,SELL,100.82,,outside spread bid=100.72 ask=100.82
23:07:59,2024-02-20 12:47:46,CS2,SUBMIT,BUY,100.73,3,bid+1tick=100.73 spread=0.1100 pos=-11L
23:07:59,2024-02-20 12:47:46,CS2,SUBMIT,SELL,100.82,3,ask-1tick=100.82 spread=0.1100 pos=-11L
23:07:59,2024-02-20 12:47:46,CS2,STATUS,,,,bid=100.73(NEW) ask=100.82(NEW) spread=0.1100 pos=-11L
